-6.2162	1
-1.3585	1
-0.5353	1
-0.2298	1
-0.2161	1
-0.1642	1
-0.1162	1
-0.0966	1
-0.0946	1
-0.0668	1
-0.0657	1
-0.0636	1
-0.038	1
-0.0275	1
-0.0266	1
-0.0249	1
-0.0238	1
-0.0215	1
-0.021	2
-0.0209	1
-0.0183	1
-0.0182	1
-0.0177	1
-0.0159	1
-0.0157	1
-0.0143	1
-0.014	1
-0.0139	1
-0.0138	1
-0.0137	1
-0.0123	1
-0.0113	1
-0.0099	1
-0.0098	1
-0.009	1
-0.0081	1
-0.0078	3
-0.0074	1
-0.0073	1
-0.0072	1
-0.0068	1
-0.0067	1
-0.0063	1
-0.0056	1
-0.0051	1
-0.0049	3
-0.0045	1
-0.0043	2
-0.0042	1
-0.0037	2
-0.0035	2
-0.0034	1
-0.0032	1
-0.0029	1
-0.0028	2
-0.0027	1
-0.0026	3
-0.0025	1
-0.0024	3
-0.0023	1
-0.0022	2
-0.0021	2
-0.002	4
-0.0019	4
-0.0018	7
-0.0017	11
-0.0016	11
-0.0015	21
-0.0014	42
-0.0013	120
-0.0012	161
-0.0011	173
-0.001	123
-0.0009	86
-0.0008	54
-0.0007	32
-0.0006	23
-0.0005	17
-0.0004	16
-0.0003	5
-0.0002	16
-0.0001	17
0	72
0.0001	27
0.0002	20
0.0003	7
0.0004	9
0.0005	4
0.0006	2
0.0007	2
0.0008	3
0.0009	1
0.001	1
0.0011	1
0.0012	1
0.0013	2
0.0014	1
0.0016	2
0.0017	3
0.0018	1
0.0022	1
0.0025	1
0.0026	1
0.0027	1
0.0028	1
0.0029	2
0.0035	1
0.0036	2
0.0038	1
0.0039	2
0.0042	1
0.0044	2
0.0058	1
0.0059	1
0.0061	1
0.0071	1
0.0072	1
0.009	1
0.0091	1
0.0094	1
0.0114	1
0.0147	1
0.0193	1
0.0264	1
0.0277	1
0.0283	1
0.0292	1
0.0295	1
0.0299	1
0.0618	1
0.0666	1
0.0673	1
0.0835	1
0.0841	1
0.1289	1
0.1741	1
0.1947	1
