206	1015935737	1015984401	5	0.977733333333333
206	1016033086	1016941366	83	15.3046666666667
206	1036885577	1036885577	1	0.166666666666667
206	1058244213	1058380962	14	2.44581666666667
206	1060226824	1088910002	2759	478.219633333333
206	1091669131	1091740885	6	1.36256666666667
206	1092843851	1092853597	2	0.3291
206	1095063941	1095412049	67	5.96846666666667
206	1100393061	1100656830	14	4.56281666666667
206	1102795532	1102795532	1	0.166666666666667
206	1109612467	1109670979	6	1.14186666666667
206	1109973889	1110002926	3	0.650616666666667
206	1110383997	1110413215	4	0.653633333333333
206	1111566516	1112221246	14	11.0788333333333
206	1112836511	1113598250	72	12.8623166666667
206	1113910785	1115619821	147	28.6506
206	1116030151	1122905408	550	114.754283333333
206	1122934707	1122944522	2	0.33025
206	1129507650	1132241880	267	45.7371666666667
206	1172746581	1172855990	14	1.99015
206	1178627759	1178637615	2	0.330933333333333
206	1182212083	1182212083	1	0.166666666666667
206	1182583117	1182602564	3	0.490783333333333
206	1183735450	1183764872	4	0.657033333333333
206	1185385926	1186492401	14	18.6079166666667
206	1188032189	1189244927	19	20.3789666666667
206	1191568269	1191569022	3	0.179216666666667
206	1193384409	1193443061	5	1.1442
206	1202867348	1206959321	421	68.3662166666667
206	1236095006	1236095006	1	0.166666666666667
206	1269995050	1270590824	56	10.0962333333333
206	1270639708	1270649459	2	0.329183333333333
206	1279189888	1279189888	1	0.166666666666667
206	1308348577	1308348577	1	0.166666666666667
206	1324490876	1324490876	1	0.166666666666667
206	1340703801	1340807993	11	1.9032
206	1345500249	1345500249	1	0.166666666666667
206	1348442638	1348442638	1	0.166666666666667
206	1348568364	1348568364	1	0.166666666666667
206	1348587568	1348587568	1	0.166666666666667
206	1348645947	1348645947	1	0.166666666666667
206	1349925340	1349925340	1	0.166666666666667
206	1370706709	1370970412	26	4.56171666666667
206	1372700062	1372700062	1	0.166666666666667
206	1387318986	1387484971	16	2.93308333333333
206	1389181866	1389181866	1	0.166666666666667
206	1393986417	1393990571	2	0.2359
206	1432740054	1432740054	1	0.166666666666667
206	1441296932	1441296932	1	0.166666666666667
206	1463064920	1463064920	1	0.166666666666667
206	1482764649	1482764649	1	0.166666666666667
206	1526160815	1526160815	1	0.166666666666667
206	1527986029	1528054385	7	1.30593333333333
206	1533880963	1533919880	5	0.815283333333333
206	1552475780	1552602734	14	2.28256666666667
206	1555444661	1555591200	15	2.60898333333333
206	1555620492	1555630236	2	0.329066666666667
206	1569888934	1569927979	4	0.817416666666667
206	1583037035	1583037676	5	0.17735
206	1586579778	1586823946	25	4.23613333333333
