250	898247609	921285746	2105	384.135616666667
250	933407775	933447016	5	0.820683333333333
250	935087539	935097343	2	0.330066666666667
250	941455481	943548522	203	35.0506833333333
250	956427114	956446707	3	0.493216666666667
250	1013924306	1023338900	890	157.076566666667
250	1033419218	1033556336	14	2.45196666666667
250	1051233073	1088910795	3232	628.1287
250	1091670961	1091680732	2	0.329516666666667
250	1095062587	1095413920	63	6.02221666666667
250	1097865479	1099975250	165	35.3295166666667
250	1100395034	1100648810	11	4.39626666666667
250	1102797440	1105356118	168	42.8113
250	1105688093	1110014525	317	72.2738666666667
250	1110375797	1110414996	4	0.819983333333333
250	1111568193	1113600046	132	34.0308833333333
250	1113912505	1115621812	136	28.6551166666667
250	1116031762	1122907092	511	114.7555
250	1122934367	1122944156	2	0.329816666666667
250	1172742748	1172742748	1	0.166666666666667
250	1174666661	1182225727	665	126.1511
250	1182248800	1182258496	2	0.328266666666667
250	1185383613	1186490052	11	18.6073166666667
250	1188006323	1189212156	21	20.2638833333333
250	1191567031	1191567031	1	0.166666666666667
250	1191645244	1191645244	1	0.166666666666667
250	1193391826	1193430842	4	0.816933333333333
250	1193831277	1196546300	246	45.41705
250	1235515089	1250125192	1338	243.668383333333
250	1254521396	1254638549	11	2.11921666666667
250	1270021906	1270461426	40	7.492
250	1271203637	1271574701	31	6.35106666666667
250	1279176771	1279176771	1	0.166666666666667
250	1279185940	1279185940	1	0.166666666666667
250	1294525433	1294525433	1	0.166666666666667
250	1295248827	1295248827	1	0.166666666666667
250	1295530281	1295530281	1	0.166666666666667
250	1308344673	1308345129	2	0.174266666666667
250	1308354288	1308354288	1	0.166666666666667
250	1311089572	1311089572	1	0.166666666666667
250	1324488644	1324488644	1	0.166666666666667
250	1331546678	1331546678	1	0.166666666666667
250	1345497860	1345497860	1	0.166666666666667
250	1346603290	1346603290	1	0.166666666666667
250	1382910659	1382910659	1	0.166666666666667
250	1387864651	1387864651	1	0.166666666666667
250	1389172450	1389172450	1	0.166666666666667
250	1393803293	1393803293	1	0.166666666666667
250	1435697168	1435736300	4	0.818866666666667
250	1435853381	1435853381	1	0.166666666666667
250	1444086710	1450493367	557	106.944283333333
250	1463062772	1463096213	5	0.724016666666667
250	1482764581	1482764581	1	0.166666666666667
250	1517666031	1517675796	2	0.329416666666667
250	1521346442	1521356174	2	0.328866666666667
250	1527491097	1527491097	1	0.166666666666667
250	1527987376	1532528398	385	75.8503666666667
250	1532552889	1532552889	1	0.166666666666667
250	1555450003	1555593963	13	2.566
250	1569891400	1569901312	2	0.331866666666667
250	1586582595	1586738844	14	2.77081666666667
