Command line: ['./SimulateLance.py']
Start time: 2007-08-02 22:00:00
End time: 2007-08-03 13:59:59
Overall time: 15:59:59
DOWNLOAD: LanceDownloadEvent: node 105 vol 1 timestamp 50583 gps_timestamp 2007-08-02T22:23:27.927899Z nodeutil 3212 systemutil 38 downloadutil 38 time 2007-08-02T22:27:25.900000Z fetchtime 128.143415 success True
DOWNLOAD: LanceDownloadEvent: node 105 vol 4 timestamp 50625 gps_timestamp 2007-08-02T22:25:03.477974Z nodeutil 3230 systemutil 45 downloadutil 45 time 2007-08-02T22:29:32.922000Z fetchtime 127.910358 success True
DOWNLOAD: LanceDownloadEvent: node 105 vol 10 timestamp 50539 gps_timestamp 2007-08-02T22:21:47.827820Z nodeutil 3208 systemutil 34 downloadutil 34 time 2007-08-02T22:31:36.465000Z fetchtime 123.539968 success True
DOWNLOAD: LanceDownloadEvent: node 103 vol 11 timestamp 12559 gps_timestamp 2007-08-01T22:21:43.286875Z nodeutil 65534 systemutil 61115 downloadutil 61115 time 2007-08-02T22:33:46.550000Z fetchtime 130.081433 success True
WARNING: Download for LanceDownloadEvent: node 103 vol 11 timestamp 12559 gps_timestamp 2007-08-01T22:21:43.286875Z nodeutil 65534 systemutil 61115 downloadutil 61115 time 2007-08-02T22:33:46.550000Z fetchtime 130.081433 success True but no matching utility value.
DOWNLOAD: LanceDownloadEvent: node 103 vol 2 timestamp 50833 gps_timestamp 2007-08-02T22:32:56.678377Z nodeutil 4429 systemutil 7 downloadutil 7 time 2007-08-02T22:45:13.925000Z fetchtime 128.508921 success True
DOWNLOAD: LanceDownloadEvent: node 100 vol 3 timestamp 34903 gps_timestamp 2007-08-02T12:28:55.912730Z nodeutil 2916 systemutil 282 downloadutil 282 time 2007-08-02T22:46:52.642000Z fetchtime 98.713638 success True
DOWNLOAD: LanceDownloadEvent: node 100 vol 5 timestamp 34946 gps_timestamp 2007-08-02T12:30:33.737737Z nodeutil 2916 systemutil 281 downloadutil 281 time 2007-08-02T22:48:28.443000Z fetchtime 95.798806 success True
DOWNLOAD: LanceDownloadEvent: node 102 vol 12 timestamp 26560 gps_timestamp 2007-08-02T07:12:35.583122Z nodeutil 3607 systemutil 232 downloadutil 232 time 2007-08-02T22:50:42.988000Z fetchtime 134.541234 success True
DOWNLOAD: LanceDownloadEvent: node 104 vol 4 timestamp 26830 gps_timestamp 2007-08-02T07:22:49.833339Z nodeutil 2544 systemutil 215 downloadutil 215 time 2007-08-02T22:54:01.658000Z fetchtime 198.666790 success True
DOWNLOAD: LanceDownloadEvent: node 102 vol 13 timestamp 26154 gps_timestamp 2007-08-02T06:57:11.932759Z nodeutil 3606 systemutil 209 downloadutil 209 time 2007-08-02T22:56:05.925000Z fetchtime 124.263361 success True
DOWNLOAD: LanceDownloadEvent: node 100 vol 2 timestamp 34858 gps_timestamp 2007-08-02T12:27:13.537717Z nodeutil 2921 systemutil 143 downloadutil 143 time 2007-08-02T22:57:49.912000Z fetchtime 103.984166 success True
DOWNLOAD: LanceDownloadEvent: node 104 vol 3 timestamp 27326 gps_timestamp 2007-08-02T07:41:38.233763Z nodeutil 2544 systemutil 107 downloadutil 107 time 2007-08-02T23:01:22.137000Z fetchtime 212.221519 success True
DOWNLOAD: LanceDownloadEvent: node 103 vol 4 timestamp 51322 gps_timestamp 2007-08-02T22:51:29.154268Z nodeutil 4562 systemutil 95 downloadutil 95 time 2007-08-02T23:03:30.801000Z fetchtime 128.660778 success True
DOWNLOAD: LanceDownloadEvent: node 105 vol 13 timestamp 51240 gps_timestamp 2007-08-02T22:48:22.604124Z nodeutil 3299 systemutil 60 downloadutil 60 time 2007-08-02T23:05:36.804000Z fetchtime 125.999560 success True
DOWNLOAD: LanceDownloadEvent: node 105 vol 12 timestamp 51195 gps_timestamp 2007-08-02T22:46:40.229042Z nodeutil 3290 systemutil 56 downloadutil 56 time 2007-08-02T23:07:39.777000Z fetchtime 122.970083 success True
DOWNLOAD: LanceDownloadEvent: node 105 vol 14 timestamp 51285 gps_timestamp 2007-08-02T22:50:04.979206Z nodeutil 3302 systemutil 55 downloadutil 55 time 2007-08-02T23:09:38.185000Z fetchtime 118.403991 success True
DOWNLOAD: LanceDownloadEvent: node 105 vol 7 timestamp 51150 gps_timestamp 2007-08-02T22:44:57.853959Z nodeutil 3283 systemutil 44 downloadutil 44 time 2007-08-02T23:11:36.362000Z fetchtime 118.174260 success True
