#time flow_seqno path
 #This first chunk is just fully-observed routes, the chunk after the next commented line
 #contains routes with inferred packets, and then the chunk
 #after the last commented line are the scores (for the bottom half of the figure).
 #These are grouped this way for greater ease in formatting
 #the various data-groups.
 52067 9368.182 14
 52068 9368.216 14
 52069 9368.237 14
 52072 9369.172 14
 52073 9369.186 14
 52076 9369.193 14
 52087 9371.156 14
 52088 9371.149 14
 52092 9372.124 14
 52099 9373.213 14
 52103 9374.077 14
 52107 9375.026 14
 52110 9375.066 14
 52121 9377.035 14
 52126 9377.966 14
 52128 9377.969 14
 52131 9378.972 14
 52133 9378.988 14
 52135 9378.954 14
 52142 9379.972 14
 52145 9384.485 14
 52146 9385.571 14
 52149 9388.425 14
 52151 9390.353 14
 52155 9394.293 14
 52156 9395.311 14
 52157 9396.272 14
 52158 9397.264 14
 52161 9400.178 14
 52162 9401.159 14
 52168 9407.076 14
 52172 9410.938 14
 52178 9413.905 14
 52180 9414.869 14
 52184 9416.813 14
 52185 9416.816 14
 52186 9417.833 14
 52187 9417.833 14
 52190 9419.749 14
 52191 9419.752 14
 52195 9421.709 14
 52198 9423.651 14
 52199 9423.654 14
 52211 9429.508 14
 52231 9439.330 14
 
 
 #time flow_seqno path_score
 #This contains all the points, and indicatesthe path score.  There are gaps
 #where there was a missed packet
 
 
 49810 8195.350 0.333
 49811 8196.317 0.498
 49812 8197.278 0.495
 
 
 49814 8199.231 0.498
 49815 8200.197 0.500
 49816 8201.184 0.500
 49817 8202.198 0.500
 49818 8203.147 0.500
 49819 8204.128 0.498
 49820 8205.094 0.500
 49821 8206.046 0.498
 49822 8207.036 0.498
 49823 8208.017 0.495
 
 
 49825 8209.989 1.000
 49826 8210.963 1.000
 49827 8211.944 1.000
 49828 8212.895 0.995
 49829 8213.901 1.000
 49830 8214.871 1.000
 49831 8215.819 0.995
 49832 8216.917 1.000
 49833 8217.800 1.000
 49834 8218.829 1.000
 49835 8219.766 1.000
 49836 8220.748 1.000
 49837 8221.722 1.000
 49838 8222.698 1.000
 49839 8223.710 0.995
 49840 8224.642 1.000
 
 
 49842 8225.609 0.995
 49843 8226.627 1.000
 49844 8226.580 0.995
 
 
 49846 8227.590 1.000
 49847 8228.556 1.000
 
 
 49849 8229.566 1.000
 49850 8229.569 1.000
 49851 8230.549 1.000
 49852 8230.551 1.000
 49853 8231.606 1.000
 49854 8231.612 1.000
 49855 8232.520 1.000
 49856 8232.523 1.000
 49857 8233.536 1.000
 
 
 49859 8234.478 0.990
 49860 8234.481 0.995
 49861 8235.457 0.995
 49862 8235.423 0.990
 49863 8236.419 0.985
 49864 8236.394 0.985
 49865 8237.390 0.990
 49866 8237.376 0.995
 49867 8238.382 1.000
 49868 8238.384 1.000
 49869 8239.354 0.995
 49870 8239.357 0.995
 49871 8240.330 1.000
 49872 8240.333 1.000
 
 
 49875 8242.242 0.985
 49876 8242.244 0.980
 
 
 49879 8244.230 0.970
 49880 8244.226 0.975
 49881 8245.261 0.980
 49882 8245.264 0.985
 
 
 49885 8247.179 0.995
 49886 8247.181 1.000
 49887 8248.183 0.995
 49888 8248.222 0.995
 49889 8249.153 1.000
 49890 8249.156 1.000
 
 
 49897 8253.079 0.970
 
 
 49901 8255.002 0.990
 
 
 49903 8256.948 0.995
 49904 8257.996 0.995
 
 
 49907 8260.910 1.000
 49908 8260.934 0.995
 49909 8261.864 0.995
 49910 8261.901 0.995
 49911 8262.867 0.995
 49912 8262.843 0.990
 
 
 49914 8263.884 1.000
 
 
 49924 8268.735 0.950
 49925 8269.717 0.945
 49926 8269.704 0.940
 
 
 49942 8277.864 0.910
 
 
 49952 8282.466 0.960
 
 
 49956 8285.450 0.980
 49957 8286.405 0.985
 49958 8287.392 0.990
 
 
 49960 8289.390 1.000
 49961 8290.372 0.995
 
 
 49966 8295.290 0.970
 49967 8296.217 0.965
 49968 8296.220 0.960
 49969 8297.209 0.965
 
 
 49971 8298.169 0.975
 
 
 49976 8300.186 0.975
 
 
 49979 8302.088 0.960
 49980 8302.119 0.955
 
 
 49995 8309.990 0.880
 49996 8310.000 0.875
 49997 8310.966 0.870
 
 
 50011 8317.785 0.860
 
 
 50039 8331.524 0.990
 50040 8331.527 0.995
 50041 8332.527 0.995
 50042 8332.494 0.990
 50043 8333.478 0.985
 50044 8333.466 0.985
 
 
 50047 8335.447 0.985
 50048 8335.450 0.985
 
 
 50050 8336.404 0.995
 50051 8337.375 1.000
 
 
 50059 8341.374 0.995
 50060 8341.496 0.995
 
 
 50062 8342.351 0.985
 50063 8343.322 0.980
 50064 8343.302 0.985
 
 
 50067 8345.281 1.000
 50068 8345.235 0.995
 50069 8346.270 0.995
 
 
 50076 8349.208 0.960
 
 
 50082 8352.210 0.935
 
 
 50087 8355.053 0.960
 
 
 50089 8356.031 0.970
 
 
 50092 8357.041 0.985
 
 
 50095 8358.975 0.995
 50096 8358.996 1.000
 
 
 50098 8360.012 0.990
 50099 8361.014 0.985
 
 
 50103 8362.851 0.990
 
 
 50105 8363.898 0.990
 
 
 50107 8364.876 0.990
 50108 8364.890 0.995
 50109 8365.871 1.000
 50110 8365.788 0.995
 50111 8366.792 1.000
 50112 8366.812 1.000
 50113 8367.844 0.995
 50114 8367.844 1.000
 50115 8368.745 1.000
 
 
 50117 8369.710 0.990
 50118 8369.686 0.995
 50119 8370.689 0.995
 50120 8370.692 0.990
 50121 8371.679 0.985
 50122 8371.679 0.980
 
 
 50125 8373.672 0.980
 50126 8373.672 0.985
 50127 8374.637 0.990
 
 
 50129 8375.636 1.000
 50130 8375.647 0.995
 50131 8376.600 0.995
 50132 8376.578 0.990
 50133 8377.522 0.990
 50134 8377.502 0.995
 50135 8378.569 0.995
 
 
 50159 8390.319 0.472
 50160 8390.330 0.475
 
 
 50162 8391.342 0.480
 
 
 50165 8393.310 0.485
 50166 8393.475 0.488
 50167 8394.257 0.490
 
 
 50169 8395.874 0.495
 50170 8395.874 0.495
 50171 8396.255 0.492
 50172 8396.264 0.490
 50173 8397.236 0.490
 50174 8397.239 0.492
 50175 8398.204 0.492
 50176 8399.202 0.490
 
 
 50179 8402.120 0.482
 
 
 50181 8404.115 0.482
 50182 8405.110 0.485
 
 
 50186 8409.095 0.495
 50187 8410.047 0.495
 50188 8410.974 0.492
 50189 8411.963 0.490
 
 
 50193 8498.294 0.990
 
 
 50195 8500.238 0.990
 
 
 50198 8503.182 1.000
 
 
 50203 8508.112 1.000
 
 
 50205 8510.074 1.000
 
 
 50208 8513.027 0.985
 
 
 50210 8514.957 0.975
 
 
 50212 8516.905 0.965
 50213 8517.872 0.960
 50214 8518.850 0.955
 
 
 50216 8520.892 0.945
 
 
 50218 8522.764 0.945
 
 
 50220 8524.731 0.955
 50221 8525.706 0.960
 50222 8525.709 0.965
 50223 8526.691 0.970
 50224 8526.700 0.975
 
 
 50229 8529.629 1.000
 
 
 50231 8530.597 0.990
 50232 8530.600 0.985
 50233 8531.598 0.980
 50234 8531.601 0.975
 50235 8532.554 0.975
 50236 8532.557 0.980
 50237 8533.536 0.985
 50238 8533.539 0.990
 
 
 50240 8534.473 0.990
 
 
 50242 8535.550 0.990
 
 
 50247 8538.378 0.975
 
 
 50249 8539.354 0.965
 
 
 50254 8541.427 0.940
 
 
 50257 8543.316 0.925
 50258 8543.319 0.920
 50259 8544.286 0.915
 50260 8544.289 0.910
 50261 8545.267 0.905
 
 
 50263 8546.243 0.895
 
 
 50268 8548.204 0.870
 50269 8549.180 0.865
 
 
 50282 8555.167 0.930
 
 
 50286 8557.013 0.950
 
 
 50288 8558.071 0.960
 50289 8559.023 0.965
 
 
 50296 8561.940 0.965
 
 
 50306 8566.823 0.915
 50307 8567.805 0.910
 50308 8567.807 0.905
 
 
 50316 8571.709 0.270
 50317 8572.666 0.270
 
 
 50322 8574.629 0.270
 
 
 50329 8578.555 0.270
 50330 8578.557 0.270
 
 
 50333 8580.517 0.270
 50334 8580.520 0.270
 50335 8581.506 0.277
 
 
 50337 8582.499 0.290
 50338 8582.501 0.297
 50339 8583.473 0.303
 50340 8583.476 0.310
 50341 8584.445 0.317
 50342 8584.447 0.323
 
 
 50344 8585.462 0.575
 
 
 50347 8587.380 0.590
 50348 8587.383 0.595
 50349 8588.377 0.600
 50350 8588.382 0.605
 50351 8589.337 0.610
 50352 8589.340 0.615
 50353 8590.328 0.620
 
 
 50355 8591.312 0.630
 50356 8591.315 0.635
 
 
 50359 8593.262 0.650
 
 
 50361 8594.261 0.660
 
 
 50364 8595.290 0.675
 50365 8596.208 0.680
 50366 8596.222 0.685
 50367 8597.173 0.690
 50368 8597.176 0.695
 
 
 50370 8598.152 0.705
 50371 8599.326 0.710
 50372 8599.218 0.715
 50373 8600.178 0.720
 50374 8600.178 0.725
 50375 8601.119 0.730
 50376 8601.106 0.735
 50377 8602.078 0.740
 50378 8602.094 0.745
 50379 8603.068 0.750
 50380 8603.087 0.748
 50381 8604.051 0.745
 50382 8604.066 0.740
 
 
 50384 8605.122 0.750
 50385 8606.000 0.745
 
 
 50387 8606.998 0.735
 
 
 50389 8607.994 0.725
 50390 8607.997 0.720
 50391 8609.055 0.715
 50392 8609.060 0.710
 
 
 50394 8610.044 0.700
 50395 8610.975 0.695
 
 
 50398 8611.970 0.680
 50399 8612.920 0.675
 
 
 50401 8613.959 0.665
 50402 8613.962 0.663
 50403 8614.870 0.662
 
 
 50405 8615.875 0.662
 
 
 50407 8616.912 0.670
 
 
 50409 8617.883 0.680
 50410 8617.885 0.685
 50411 8618.872 0.690
 50412 8618.874 0.695
 50413 8619.819 0.700
 50414 8619.836 0.705
 
 
 50419 8622.650 0.728
 50420 8622.829 0.730
 50421 8623.739 0.730
 50422 8623.741 0.730
 
 
 50427 8626.580 0.745
 
 
 50429 8627.627 0.750
 
 
 50434 8629.612 0.737
 
 
 50437 8631.532 0.748
 
 
 50439 8632.544 0.762
 50440 8632.544 0.770
 50441 8633.526 0.778
 50442 8633.516 0.782
 50443 8634.473 0.780
 50444 8634.476 0.777
 50445 8635.430 0.775
 
 
 50448 8636.440 0.767
 50449 8637.406 0.765
 50450 8637.409 0.762
 50451 8638.427 0.760
 50452 8638.433 0.757
 50453 8639.412 0.755
 50454 8639.414 0.752
 50455 8640.437 0.750
 50456 8640.405 0.747
 50457 8641.361 0.745
 50458 8641.364 0.742
 50459 8642.346 0.740
 50460 8642.349 0.738
 50461 8643.300 0.735
 
 
 50463 8644.290 0.730
 50464 8644.293 0.728
 50465 8645.264 0.725
 50466 8645.267 0.723
 50467 8646.246 0.720
 50468 8646.248 0.718
 50469 8647.248 0.715
 50470 8647.251 0.713
 50471 8648.183 0.710
 
 
 50475 8650.207 0.700
 50476 8650.210 0.698
 50477 8651.178 0.695
 50478 8651.181 0.693
 
 
 50480 8652.182 0.688
 50481 8653.125 0.685
 50482 8653.128 0.683
 
 
 50487 8656.065 0.670
 
 
 50489 8657.049 0.665
 
 
 50491 8658.181 0.660
 
 
 50496 8660.036 0.647
 
 
 50501 8662.965 0.433
 
 
 50504 8663.921 0.435
 50505 8664.981 0.438
 50506 8664.981 0.440
 50507 8665.893 0.443
 50508 8665.912 0.445
 50509 8666.889 0.448
 
 
 50511 8667.915 0.453
 50512 8667.920 0.455
 50513 8668.884 0.458
 50514 8668.887 0.460
 
 
 50519 8671.823 0.473
 
 
 50521 8672.795 0.478
 
 
 50523 8673.796 0.483
 50524 8673.799 0.485
 
 
 50529 8676.822 0.498
 50530 8676.825 0.498
 50531 8677.729 0.495
 
 
 50558 8690.531 0.995
 50559 8691.493 1.000
 
 
 50561 8692.510 1.000
 50562 8692.479 0.995
 50563 8693.482 1.000
 50564 8693.485 1.000
 50565 8694.538 1.000
 50566 8694.541 1.000
 50567 8695.411 1.000
 
 
 50569 8696.390 0.995
 50570 8696.415 1.000
 50571 8697.397 0.995
 50572 8697.397 0.990
 
 
 50574 8698.368 1.000
 50575 8699.331 0.995
 
 
 50577 8700.306 1.000
 50578 8700.290 0.995
 
 
 50580 8701.347 0.985
 50581 8702.244 0.980
 50582 8702.439 0.975
 50583 8703.225 0.980
 50584 8703.264 0.985
 
 
 50587 8705.255 0.985
 50588 8705.260 0.980
 
 
 50591 8707.199 0.965
 50592 8707.202 0.960
 50593 8708.212 0.955
 50594 8708.215 0.955
 
 
 50599 8711.092 0.980
 50600 8711.095 0.985
 50601 8712.059 0.990
 
 
 50603 8713.082 1.000
 50604 8713.085 1.000
 
 
 50606 8714.166 1.000
 50607 8715.008 1.000
 50608 8715.011 1.000
 50609 8716.033 1.000
 
 
 50611 8716.969 0.990
 50612 8716.972 0.995
 50613 8717.974 0.995
 50614 8717.976 0.990
 
 
 50617 8719.934 0.993
 
 
 50619 8720.967 1.000
 
 
 50621 8721.909 0.987
 
 
 50623 8722.924 0.987
 
 
 50626 8723.795 0.970
 
 
 50628 8724.854 0.963
 
 
 50741 8780.530 0.737
 50742 8780.533 0.740
 50743 8781.478 0.740
 50744 8781.548 0.747
 50745 8782.444 0.747
 50746 8782.460 0.750
 50747 8783.429 0.757
 50748 8783.395 0.757
 
 
 50750 8784.423 0.767
 
 
 50752 8785.428 0.770
 50753 8786.309 0.773
 
 
 50755 8787.426 0.777
 50756 8787.493 0.783
 50757 8788.276 0.787
 
 
 50759 8789.300 0.790
 50760 8789.372 0.797
 50761 8790.327 0.803
 50762 8790.321 0.803
 50763 8791.277 0.810
 50764 8791.280 0.813
 50765 8792.237 0.817
 50766 8792.243 0.820
 50767 8793.215 0.823
 50768 8793.177 0.823
 50769 8794.407 0.827
 
 
 50771 8795.278 0.837
 50772 8795.282 0.837
 50773 8796.129 0.843
 50774 8796.108 0.843
 50775 8797.131 0.847
 50776 8797.131 0.853
 50777 8798.089 0.857
 50778 8798.044 0.857
 50779 8799.129 0.863
 50780 8799.134 0.867
 50781 8800.063 0.870
 50782 8800.055 0.873
 50783 8800.992 0.873
 50784 8800.995 0.877
 50785 8801.987 0.883
 
 
 50787 8802.964 0.890
 50788 8802.945 0.890
 50789 8803.951 0.897
 50790 8803.969 0.900
 
 
 50792 8805.011 0.903
 50793 8805.954 0.910
 50794 8805.869 0.910
 50795 8806.886 0.917
 50796 8806.889 0.920
 50797 8807.835 0.920
 50798 8807.997 0.923
 50799 8808.822 0.930
 
 
 50801 8810.762 0.933
 50802 8811.792 0.940
 50803 8812.773 0.943
 50804 8813.775 0.943
 
 
 50806 8815.718 0.953
 50807 8816.754 0.953
 50808 8817.640 0.957
 50809 8818.632 0.963
 
 
 50811 8820.580 0.967
 50812 8821.616 0.973
 50813 8821.616 0.977
 50814 8822.577 0.980
 
 
 50816 8823.550 0.987
 50817 8823.499 0.987
 50818 8824.473 0.987
 
 
 50820 8825.512 1.000
 50821 8825.542 1.000
 50822 8826.533 1.000
 50823 8826.513 1.000
 50824 8827.463 1.000
 50825 8827.474 0.993
 50826 8828.421 0.997
 50827 8828.424 0.993
 50828 8829.351 0.987
 50829 8829.361 0.987
 50830 8830.451 0.993
 50831 8830.459 0.997
 50832 8831.412 1.000
 50833 8831.417 0.997
 50834 8832.452 1.000
 50835 8832.380 0.997
 50836 8833.297 0.990
 50837 8833.289 0.983
 
 
 50840 8835.303 1.000
 50841 8835.306 1.000
 50842 8836.305 1.000
 50843 8836.261 0.997
 50844 8837.279 0.997
 50845 8837.253 0.990
 50846 8838.170 0.990
 50847 8838.228 0.990
 50848 8839.176 0.983
 50849 8840.143 0.980
 50850 8841.141 0.983
 50851 8842.126 0.987
 50852 8843.157 0.990
 50853 8844.092 0.993
 50854 8845.070 0.997
 50855 8846.101 1.000
 50856 8847.103 1.000
 50857 8848.060 1.000
 50858 8849.055 1.000
 
 
 50862 8852.009 0.987
 50863 8852.041 0.980
 50864 8853.022 0.987
 50865 8853.031 0.990
 50866 8854.012 0.993
 50867 8853.963 0.993
 50868 8854.975 1.000
 
 
 50870 8855.952 1.000
 50871 8855.929 0.997
 50872 8856.937 0.997
 
 
 50874 8857.928 1.000
 50875 8857.938 1.000
 50876 8858.855 0.997
 
 
 50878 8859.858 0.990
 
 
 50880 8860.797 0.990
 50881 8860.822 0.997
 50882 8861.852 1.000
 50883 8861.855 1.000
 50884 8862.798 0.997
 
 
 50886 8863.787 0.993
 50887 8863.861 0.993
 50888 8864.751 1.000
 50889 8864.748 0.997
 50890 8865.780 1.000
 50891 8865.709 0.997
 50892 8866.711 0.993
 50893 8866.650 0.993
 50894 8867.702 1.000
 50895 8867.675 0.997
 50896 8868.608 0.990
 50897 8868.632 0.990
 50898 8869.679 0.983
 50899 8869.697 0.983
 50900 8870.651 0.977
 50901 8870.685 0.983
 50902 8871.558 0.987
 50903 8871.561 0.990
 50904 8872.527 0.993
 
 
 50906 8873.551 1.000
 
 
 50908 8874.486 0.990
 50909 8874.473 0.997
 50910 8875.544 0.997
 
 
 50912 8876.455 0.987
 50913 8876.483 0.993
 50914 8877.476 1.000
 50915 8877.440 0.997
 50916 8878.405 0.993
 
 
 50919 8879.630 0.983
 50920 8880.395 0.983
 50921 8881.432 0.983
 50922 8882.379 0.980
 
 
 50924 8884.386 0.967
 50925 8885.300 0.960
 50926 8886.333 0.953
 
 
 50928 8887.315 0.940
 
 
 50930 8888.250 0.933
 
 
 50932 8889.458 0.943
 
 
 50934 8890.225 0.957
 50935 8890.233 0.963
 50936 8891.286 0.970
 50937 8891.240 0.970
 50938 8892.194 0.970
 50939 8892.197 0.977
 50940 8893.259 0.983
 50941 8893.259 0.987
 50942 8894.175 0.987
 50943 8894.210 0.993
 50944 8895.150 0.993
 50945 8895.203 0.993
 
 
 50948 8897.149 0.980
 50949 8897.127 0.987
 50950 8898.120 0.993
 50951 8898.236 1.000
 50952 8899.078 0.993
 
 
 50955 8900.614 0.977
 
 
 50958 8902.026 0.977
 50959 8902.112 0.977
 50960 8903.010 0.970
 50961 8903.013 0.970
 50962 8904.029 0.973
 50963 8904.005 0.980
 50964 8905.056 0.987
 50965 8905.096 0.990
 50966 8906.007 0.990
 50967 8906.018 0.993
 50968 8907.019 0.997
 50969 8907.019 0.993
 
 
 50972 8909.182 0.983
 50973 8909.009 0.977
 50974 8910.364 0.973
 
 
 50978 8911.932 0.973
 
 
 50980 8913.038 0.973
 
 
 50990 8917.804 0.933
 50991 8917.789 0.927
 50992 8918.836 0.920
 50993 8918.836 0.913
 
 
 51016 8930.513 0.978
 51017 8930.523 0.984
 51018 8931.438 0.988
 51019 8931.441 0.990
 51020 8932.487 0.998
 51021 8932.515 0.996
 51022 8933.403 0.994
 51023 8933.405 0.992
 51024 8934.468 0.994
 51025 8934.468 0.998
 51026 8935.403 0.994
 51027 8935.413 0.992
 51028 8936.441 0.986
 
 
 51030 8937.413 0.980
 51031 8937.336 0.974
 51032 8938.344 0.968
 51033 8938.344 0.960
 51034 8939.375 0.952
 51035 8939.375 0.944
 51036 8940.307 0.936
 51037 8940.307 0.932
 
 
 51043 8943.221 0.946
 51044 8944.202 0.954
 51045 8945.224 0.962
 
 
 51047 8947.126 0.970
 
 
 51050 8950.081 0.990
 51051 8951.082 0.998
 51052 8951.994 0.992
 51053 8952.889 0.990
 51054 8953.856 0.986
 51055 8954.948 0.986
 51056 8955.840 0.982
 51057 8955.939 0.978
 51058 8956.841 0.655
 
 
 51062 -3.000 0.975
 51063 -3.000 0.985
 51064 8959.895 0.995
 51065 8959.895 1.000
 51066 8960.830 0.995
 51067 8960.866 0.995
 
 
 51070 8962.879 0.980
 51071 8962.879 0.985
 
 
 51074 8964.812 1.000
 
 
 51076 8965.833 1.000
 51077 8965.833 0.995
 
 
 51081 8967.736 0.975
 
 
 51087 8970.660 0.945
 
 
 51090 8972.613 0.930
 51091 8972.613 0.925
 
 
 51097 8975.577 0.895
 
 
 51118 8986.313 0.790
 
 
 51125 8989.247 0.755
 
 
 51131 8992.201 0.725
 
 
 51133 8993.193 0.333
 51134 8994.134 0.333
 
 
 51136 8995.115 0.333
 51137 8995.125 0.333
 
 
 51142 8998.100 0.333
 51143 8998.100 0.333
 
 
 51146 9000.053 0.333
 51147 9000.043 0.333
 51148 9001.044 0.333
 51149 9001.044 0.333
 
 
 51152 9002.987 0.333
 51153 9002.987 0.333
 51154 9003.958 0.333
 51155 9003.958 0.333
 
 
 51159 9005.896 0.333
 51160 9006.882 0.333
 51161 9006.872 0.333
 51162 9007.864 0.333
 51163 9007.874 0.333
 51164 9008.835 0.333
 51165 9008.835 0.333
 
 
 51168 9010.788 0.333
 51169 9010.778 0.333
 
 
 51188 9020.562 1.000
 51189 9020.572 0.995
 51190 9021.565 1.000
 51191 9021.568 1.000
 51192 9022.506 1.000
 
 
 51194 9023.486 1.000
 51195 9023.486 1.000
 51196 9024.455 1.000
 51197 9024.508 0.995
 51198 9025.429 1.000
 51199 9025.429 1.000
 51200 9026.420 1.000
 51201 9026.426 1.000
 51202 9027.372 1.000
 51203 9027.373 0.995
 51204 9029.337 1.000
 51205 9029.340 1.000
 51206 9030.310 1.000
 51207 9030.313 1.000
 51208 9031.284 1.000
 
 
 51210 9032.252 1.000
 51211 9032.255 1.000
 51212 9033.269 1.000
 51213 9033.280 1.000
 51214 9034.262 1.000
 51215 9034.265 1.000
 51216 9035.188 1.000
 51217 9035.193 1.000
 51218 9036.158 1.000
 51219 9038.129 1.000
 51220 9039.090 1.000
 51221 9040.064 1.000
 
 
 51223 9042.039 1.000
 51224 9042.968 0.995
 51225 9043.970 1.000
 51226 9044.967 1.000
 
 
 51228 9046.977 0.995
 51229 9047.878 1.000
 51230 9048.858 1.000
 51231 9049.844 1.000
 51232 9050.802 0.995
 
 
 51234 9051.807 1.000
 51235 9052.797 1.000
 51236 9052.803 1.000
 51237 9053.738 1.000
 51238 9053.760 1.000
 51239 9054.731 1.000
 51240 9054.741 0.995
 51241 9055.713 1.000
 
 
 51243 9056.764 1.000
 
 
 51245 9057.670 1.000
 51246 9057.685 0.995
 
 
 51248 9058.648 1.000
 
 
 51250 9059.702 1.000
 
 
 51254 9061.545 0.995
 51255 9062.559 1.000
 51256 9062.565 1.000
 51257 9063.511 1.000
 51258 9063.502 0.995
 51259 9064.491 1.000
 
 
 51261 9065.459 1.000
 51262 9065.487 1.000
 51263 9066.516 1.000
 
 
 51265 9067.428 1.000
 51266 9067.399 0.995
 51267 9068.387 1.000
 51268 9068.380 0.995
 51269 9069.389 1.000
 
 
 51272 9070.534 0.995
 51273 9071.316 1.000
 
 
 51275 9072.312 1.000
 
 
 51277 9073.322 0.995
 51278 9073.340 1.000
 51279 9074.288 1.000
 51280 9074.296 1.000
 51281 9075.236 0.995
 
 
 51287 9078.169 0.990
 51288 9078.155 0.995
 51289 9079.157 1.000
 51290 9079.136 0.995
 51291 9080.097 1.000
 51292 9080.148 1.000
 51293 9081.125 1.000
 
 
 51295 9082.029 0.990
 51296 9082.045 0.985
 51297 9083.056 0.980
 51298 9083.039 0.975
 51299 9083.996 0.970
 51300 9084.013 0.965
 
 
 51302 9085.003 0.960
 
 
 51305 9086.972 0.975
 51306 9086.957 0.980
 51307 9087.907 0.985
 51308 9087.935 0.990
 51309 9089.111 0.995
 51310 9088.980 1.000
 51311 9089.912 1.000
 
 
 51313 9090.897 0.990
 51314 9090.963 0.995
 51315 9091.853 1.000
 51316 9091.849 0.995
 51317 9092.845 1.000
 
 
 51319 9093.813 1.000
 
 
 51322 9094.879 0.995
 51323 9095.770 1.000
 51324 9095.745 0.995
 51325 9096.703 0.990
 51326 9096.729 0.985
 
 
 51328 9097.711 0.975
 51329 9098.699 0.970
 
 
 51332 9099.723 0.955
 51333 9100.617 0.950
 51334 9100.646 0.945
 51335 9101.742 0.940
 
 
 51337 9102.612 0.930
 
 
 51341 9104.767 0.910
 51342 9104.735 0.905
 51343 9105.555 0.900
 
 
 51347 9107.472 0.910
 
 
 51351 9109.454 0.930
 51352 9109.461 0.935
 51353 9110.446 0.940
 51354 9110.441 0.945
 51355 9111.427 0.950
 51356 9111.407 0.955
 51357 9112.433 0.960
 51358 9112.444 0.965
 
 
 51360 9113.426 0.975
 51361 9114.378 0.980
 
 
 51365 9116.353 0.995
 51366 9116.464 0.995
 51367 9117.365 0.990
 51368 9117.351 0.985
 51369 9118.282 0.990
 
 
 51371 9119.287 1.000
 51372 9119.290 1.000
 51373 9120.289 1.000
 51374 9120.292 1.000
 51375 9121.258 1.000
 
 
 51377 9122.229 1.000
 
 
 51379 9123.213 1.000
 51380 9123.215 1.000
 51381 9124.203 1.000
 
 
 51383 9125.247 0.995
 51384 9125.172 1.000
 51385 9126.103 0.995
 
 
 51387 9127.152 1.000
 51388 9127.155 1.000
 51389 9128.111 0.995
 
 
 51391 9129.027 0.985
 51392 9129.030 0.985
 51393 9130.013 0.990
 
 
 51395 9131.083 1.000
 
 
 51417 9141.796 0.333
 51418 9141.796 0.333
 
 
 51422 9143.821 0.875
 
 
 51427 9146.663 0.900
 
 
 51445 9155.465 0.990
 51446 9155.486 0.995
 51447 9156.432 0.995
 
 
 51449 9157.450 1.000
 
 
 51454 9159.330 0.995
 51455 9160.423 1.000
 
 
 51457 9161.375 1.000
 51458 9161.435 1.000
 51459 9162.309 1.000
 51460 9162.336 0.995
 
 
 51462 9163.274 0.985
 
 
 51467 9166.191 0.985
 51468 9166.192 0.990
 
 
 51470 9167.206 1.000
 
 
 51473 9169.124 0.337
 
 
 51475 9170.041 0.343
 51476 9170.044 0.343
 
 
 51479 9171.968 0.337
 
 
 51481 9173.066 0.975
 
 
 51486 9174.997 0.975
 51487 9175.996 0.980
 51488 9175.996 0.985
 
 
 51491 9177.978 1.000
 51492 9177.978 1.000
 51493 9178.936 1.000
 
 
 51495 9179.892 0.995
 51496 9179.941 1.000
 
 
 51498 9180.883 0.990
 51499 9181.874 0.990
 
 
 51501 9182.855 1.000
 51502 9182.855 1.000
 51503 9183.837 0.995
 51504 9183.847 0.990
 
 
 51507 9185.754 1.000
 51508 9185.800 1.000
 
 
 51513 9188.668 0.975
 
 
 51519 9191.602 0.995
 51520 9191.631 0.995
 51521 9192.630 1.000
 51522 9192.640 1.000
 51523 9193.581 0.995
 
 
 51525 9194.582 0.985
 51526 9194.582 0.980
 51527 9195.784 0.975
 
 
 51533 9198.578 1.000
 51534 9198.598 1.000
 51535 9199.484 0.995
 
 
 51537 9200.465 0.995
 51538 9200.543 1.000
 51539 9201.476 0.995
 51540 9201.433 0.990
 
 
 51543 9203.419 0.975
 51544 9203.398 0.970
 
 
 51551 9207.295 0.990
 
 
 51553 9208.291 0.990
 51554 9208.294 0.985
 
 
 51561 9214.137 0.995
 51562 9215.152 1.000
 51563 9216.102 1.000
 51564 9217.099 0.995
 51565 9217.115 1.000
 51566 9218.086 0.995
 51567 9218.126 0.990
 51568 9219.068 0.985
 51569 9219.068 0.980
 51570 9220.249 0.980
 
 
 51574 9221.955 1.000
 51575 9222.012 1.000
 51576 9222.931 0.995
 51577 9222.953 0.990
 
 
 51584 9226.833 0.965
 
 
 51590 9229.760 0.985
 
 
 51593 9230.751 0.985
 
 
 51596 9232.712 0.985
 51597 9232.714 0.990
 51598 9233.701 0.995
 51599 9233.704 1.000
 
 
 51608 9238.610 0.995
 51609 9238.621 1.000
 51610 9239.581 0.995
 51611 9239.584 0.990
 51612 9240.598 0.985
 51613 9240.598 0.980
 
 
 51616 9242.521 0.965
 51617 9242.501 0.960
 51618 9243.538 0.965
 
 
 51621 9244.504 0.980
 
 
 51625 9246.451 1.000
 51626 9247.402 0.995
 51627 9247.386 0.995
 51628 9248.393 1.000
 
 
 51630 9249.322 0.990
 
 
 51632 9250.327 0.980
 
 
 51634 9251.298 0.970
 
 
 51636 9252.299 0.960
 51637 9252.295 0.965
 
 
 51639 9253.341 0.975
 51640 9254.252 0.980
 51641 9254.230 0.985
 51642 9255.334 0.990
 
 
 51644 9256.206 0.990
 51645 9256.209 0.985
 
 
