time	continuous	utility	status	fetch	gps
1186004910	0	0	0.6	0	0.0666666666666667
1186004925	0	0	0.333333333333333	0	0.133333333333333
1186004940	0	0.133333333333333	0.466666666666667	0	0.0666666666666667
1186004955	0	0.133333333333333	0.4	0	0.133333333333333
1186004970	0	0.133333333333333	0.466666666666667	0	0.0666666666666667
1186004985	0	0	0.333333333333333	0	0.133333333333333
1186005000	0	0.133333333333333	0.533333333333333	0	0.0666666666666667
1186005015	0	0	0.333333333333333	0	0.133333333333333
1186005030	0	0	0.466666666666667	0	0.0666666666666667
1186005045	0	0.133333333333333	0.4	0	0.133333333333333
1186005060	0	0.133333333333333	0.4	0	0.0666666666666667
1186005075	0	0.133333333333333	0.4	0	0.133333333333333
1186005090	0	0	0.4	0	0.0666666666666667
1186005105	0	0.133333333333333	0.533333333333333	0	0.133333333333333
1186005120	0	0	0.333333333333333	0	0.0666666666666667
1186005135	0	0	0.466666666666667	0	0.133333333333333
1186005150	0	0.266666666666667	0.466666666666667	0	0.0666666666666667
1186005165	0	0	0.4	0	0.133333333333333
1186005180	0	0.133333333333333	0.4	0	0.0666666666666667
1186005195	0	0	0.466666666666667	0	0.133333333333333
1186005210	0	0.133333333333333	0.333333333333333	0	0.0666666666666667
1186005225	0	0	0.533333333333333	0	0.133333333333333
1186005240	0	0	0.333333333333333	0	0.0666666666666667
1186005255	0	0.133333333333333	0.266666666666667	0	0.0666666666666667
1186005270	0	0.0666666666666667	0.533333333333333	0	0.133333333333333
1186005285	0	0	0.2	0	0
1186005300	0	0.133333333333333	0.533333333333333	0	0.0666666666666667
1186005315	0	0	0.333333333333333	0	0.133333333333333
1186005330	0	0	0.466666666666667	0	0.0666666666666667
1186005345	0	0.133333333333333	0.333333333333333	0	0.133333333333333
1186005360	0	0.133333333333333	0.533333333333333	0	0.0666666666666667
1186005375	0	0.133333333333333	0.466666666666667	0	0.133333333333333
1186005390	0	0	0.466666666666667	0	0.0666666666666667
1186005405	0	0.133333333333333	0.333333333333333	0	0.133333333333333
1186005420	0	0	0.466666666666667	0	0.0666666666666667
1186005435	0	0	0.4	0	0.133333333333333
1186005450	0	0.133333333333333	0.466666666666667	0	0.0666666666666667
1186005465	0	0.133333333333333	0.4	0	0.133333333333333
1186005480	0	0.133333333333333	0.4	0	0.0666666666666667
1186005495	0	0	0.4	0	0.133333333333333
1186005510	0	0.133333333333333	0.466666666666667	0	0.0666666666666667
1186005525	0	0	0.466666666666667	0	0.133333333333333
1186005540	0	0	0.4	0	0.0666666666666667
1186005555	0	0.133333333333333	0.466666666666667	0	0.133333333333333
1186005570	0	0.133333333333333	0.4	0	0.0666666666666667
1186005585	0	0.133333333333333	0.4	0	0.133333333333333
1186005600	0	0	0.4	0	0.0666666666666667
1186005615	0	0.133333333333333	0.4	0	0.0666666666666667
1186005645	0	0	0.466666666666667	0	0.133333333333333
1186005660	0	0.133333333333333	0.4	0	0.0666666666666667
1186005675	0	0.266666666666667	0.466666666666667	0	0.133333333333333
1186005690	0	0	0.4	0	0.0666666666666667
1186005705	0	0	0.466666666666667	4.2	0.133333333333333
1186005720	0	0.133333333333333	0.533333333333333	22.8	0.0666666666666667
1186005735	0	0	0.333333333333333	23.8666666666667	0.133333333333333
1186005750	0	0	0.466666666666667	23.3333333333333	0.0666666666666667
1186005765	0	0.2	0.333333333333333	23.8666666666667	0.133333333333333
1186005780	0	0.133333333333333	0.466666666666667	23.9333333333333	0.0666666666666667
1186005795	0	0	0.466666666666667	16.3333333333333	0.133333333333333
1186005810	0	0.133333333333333	0.4	0	0
1186005825	0	0	0.2	0	0.133333333333333
1186005840	0	0	0.266666666666667	0	0
1186005855	0	0.133333333333333	0.333333333333333	0	0.133333333333333
1186005870	0	0.133333333333333	0.466666666666667	0	0.0666666666666667
1186005885	0	0.133333333333333	0.4	0	0.133333333333333
1186005900	0	0	0.4	0	0.0666666666666667
1186005915	0	0.133333333333333	0.4	0	0.133333333333333
1186005930	0	0	0.466666666666667	0	0.0666666666666667
1186005945	0	0	0.466666666666667	0	0.133333333333333
1186005960	0	0.133333333333333	0.333333333333333	10.4	0.0666666666666667
1186005975	0	0.133333333333333	0.466666666666667	23.4666666666667	0.133333333333333
1186005990	0	0.133333333333333	0.4	23.0666666666667	0.0666666666666667
1186006005	0	0.133333333333333	0.4	22.0666666666667	0.133333333333333
1186006020	0	0	0.4	23.6666666666667	0.0666666666666667
1186006035	0	0	0.466666666666667	23.8	0.133333333333333
1186006050	0	0	0.333333333333333	11.3333333333333	0.0666666666666667
1186006065	0	0.133333333333333	0.466666666666667	0	0.133333333333333
1186006080	0	0.133333333333333	0.333333333333333	0	0.0666666666666667
1186006095	0	0.266666666666667	0.466666666666667	0	0.133333333333333
1186006110	0	0	0.4	0	0.0666666666666667
1186006125	0	0	0.466666666666667	0	0.133333333333333
1186006140	0	0	0.466666666666667	0	0.0666666666666667
1186006155	0	0	0.333333333333333	0	0.133333333333333
1186006170	0	0.133333333333333	0.533333333333333	0	0.0666666666666667
1186006185	0	0.266666666666667	0.4	0	0.133333333333333
1186006200	0	0.133333333333333	0.533333333333333	0	0.0666666666666667
1186006215	0	0	0.466666666666667	0	0.133333333333333
1186006230	0	0	0.333333333333333	0	0
1186006245	0	0	0.333333333333333	0	0.133333333333333
1186006260	0	0	0.4	0	0.0666666666666667
1186006275	0	0.133333333333333	0.333333333333333	0	0.0666666666666667
1186006290	0	0.266666666666667	0.466666666666667	0	0.0666666666666667
1186006305	0	0.133333333333333	0.4	0	0.133333333333333
1186006320	0	0	0.4	0	0.0666666666666667
1186006335	0	0	0.466666666666667	0	0.133333333333333
1186006350	0	0	0.466666666666667	0	0.0666666666666667
1186006365	0	0	0.4	0	0.133333333333333
1186006380	0	0.133333333333333	0.4	0	0.0666666666666667
1186006395	0	0.133333333333333	0.4	0	0.133333333333333
1186006410	0	0.133333333333333	0.4	0	0.0666666666666667
1186006425	0	0	0.4	0	0.133333333333333
1186006440	0	0	0.4	0	0.0666666666666667
1186006455	0	0	0.533333333333333	0	0.133333333333333
1186006470	0	0.2	0.266666666666667	0	0.0666666666666667
1186006485	0	0	0.533333333333333	0	0.133333333333333
1186006500	0	0.133333333333333	0.266666666666667	0	0.0666666666666667
1186006515	0	0.133333333333333	0.466666666666667	0	0.133333333333333
1186006530	0	0	0.266666666666667	0	0.0666666666666667
1186006545	0	0	0.4	0	0.0666666666666667
1186006560	0	0	0.333333333333333	0	0.0666666666666667
1186006575	0	0.133333333333333	0.466666666666667	0	0.133333333333333
1186006590	0	0	0.2	0	0
1186006605	0	0	0.466666666666667	0	0.0666666666666667
1186006620	0	0	0.333333333333333	0	0.0666666666666667
1186006635	0	0.133333333333333	0.533333333333333	0	0.133333333333333
1186006650	0	0	0.4	0	0.0666666666666667
1186006665	0	0.133333333333333	0.466666666666667	0	0.133333333333333
1186006680	0	0.133333333333333	0.466666666666667	0	0.0666666666666667
1186006695	0	0	0.4	0	0.133333333333333
1186006710	0	0.133333333333333	0.533333333333333	0	0
1186006725	0	0	0.333333333333333	0	0.133333333333333
1186006740	0	0.133333333333333	0.333333333333333	0	0.0666666666666667
1186006755	0	0	0.133333333333333	0	0.0666666666666667
1186006770	0	0.266666666666667	0.533333333333333	0	0.133333333333333
1186006785	0	0	0.4	0	0.133333333333333
1186006800	0	0	0.533333333333333	0	0.0666666666666667
1186006815	0	0	0.333333333333333	0	0.133333333333333
1186006830	3.8	0	0.533333333333333	0	0.0666666666666667
1186006845	7	0.133333333333333	0.333333333333333	0	0.133333333333333
1186006860	7.06666666666667	0.133333333333333	0.533333333333333	0	0.0666666666666667
1186006875	7.13333333333333	0.266666666666667	0.4	0	0.133333333333333
1186006890	6.86666666666667	0	0.533333333333333	0	0.0666666666666667
1186006905	6.8	0	0.4	0	0.133333333333333
1186006920	6.86666666666667	0	0.4	0	0.0666666666666667
1186006935	6.86666666666667	0	0.4	0	0.133333333333333
1186006950	6.93333333333333	0.266666666666667	0.4	0	0.0666666666666667
1186006965	7.06666666666667	0	0.4	0	0.133333333333333
1186006980	7	0.266666666666667	0.4	0	0.0666666666666667
1186006995	7	0	0.4	0	0.133333333333333
1186007010	6.93333333333333	0	0.4	0	0.0666666666666667
1186007025	7.13333333333333	0	0.466666666666667	0	0.133333333333333
1186007040	7	0	0.333333333333333	0	0.0666666666666667
1186007055	7	0.266666666666667	0.466666666666667	0	0.133333333333333
1186007070	7	0	0.4	0	0.0666666666666667
1186007085	7.06666666666667	0.266666666666667	0.533333333333333	0	0.133333333333333
1186007100	6.93333333333333	0	0.4	0	0.0666666666666667
1186007115	7	0	0.466666666666667	0	0.133333333333333
1186007130	6.93333333333333	0	0.533333333333333	0	0.0666666666666667
1186007145	6.93333333333333	0	0.533333333333333	0	0.133333333333333
1186007160	6.93333333333333	0.266666666666667	0.4	0	0
1186007175	6.8	0	0.466666666666667	0	0.133333333333333
1186007190	7.06666666666667	0.266666666666667	0.4	0	0.0666666666666667
1186007205	7	0	0.4	0	0.133333333333333
1186007220	7	0	0.533333333333333	0	0.0666666666666667
1186007235	4.66666666666667	0	0.2	0	0.0666666666666667
1186007250	7	0.133333333333333	0.533333333333333	0	0.0666666666666667
1186007265	7.13333333333333	0.133333333333333	0.333333333333333	0	0.133333333333333
1186007280	7	0	0.533333333333333	0	0.0666666666666667
1186007295	4.66666666666667	0.266666666666667	0.266666666666667	0	0.133333333333333
1186007310	0	0	0.6	0	0.0666666666666667
1186007325	0	0	0.333333333333333	0	0.133333333333333
1186007340	0	0	0.466666666666667	0	0.0666666666666667
1186007355	0.2	0.133333333333333	0.4	0	0.133333333333333
1186007370	7.06666666666667	0.133333333333333	0.466666666666667	0	0.0666666666666667
1186007385	7	0.133333333333333	0.333333333333333	0	0.133333333333333
1186007400	7	0	0.533333333333333	0	0.0666666666666667
1186007415	7	0.133333333333333	0.333333333333333	0	0.133333333333333
1186007430	7.06666666666667	0	0.466666666666667	0	0.0666666666666667
1186007445	5.8	0	0.333333333333333	0	0.0666666666666667
1186007460	5.86666666666667	0.133333333333333	0.266666666666667	0	0.0666666666666667
1186007475	5.8	0.133333333333333	0.333333333333333	0	0.0666666666666667
1186007490	6.06666666666667	0.133333333333333	0.266666666666667	0	0.0666666666666667
1186007505	6.93333333333333	0	0.533333333333333	0	0.133333333333333
1186007520	6.73333333333333	0.133333333333333	0.4	0	0.0666666666666667
1186007535	7	0	0.533333333333333	0	0.133333333333333
1186007550	7.13333333333333	0	0.4	0	0.0666666666666667
1186007565	7	0.133333333333333	0.533333333333333	0	0.133333333333333
1186007580	6.86666666666667	0.133333333333333	0.333333333333333	0	0.0666666666666667
1186007595	6.66666666666667	0.133333333333333	0.466666666666667	0	0.133333333333333
1186007610	6.86666666666667	0	0.333333333333333	0	0.0666666666666667
1186007625	6.86666666666667	0.133333333333333	0.466666666666667	0	0.133333333333333
1186007640	7	0	0.4	0	0.0666666666666667
1186007655	7.06666666666667	0	0.4	0	0.133333333333333
1186007670	6.93333333333333	0.266666666666667	0.4	0	0.0666666666666667
1186007685	6.93333333333333	0	0.4	0	0.133333333333333
1186007700	3.13333333333333	0	0.266666666666667	0	0
1186007715	6	0	0.4	0	0.133333333333333
1186007730	6.93333333333333	0.133333333333333	0.533333333333333	0	0.0666666666666667
1186007745	6.93333333333333	0	0.333333333333333	0	0.133333333333333
1186007760	7	0	0.466666666666667	0	0.0666666666666667
1186007775	7.06666666666667	0.266666666666667	0.333333333333333	0	0.133333333333333
1186007790	6.93333333333333	0	0.466666666666667	0	0.0666666666666667
1186007805	7	0.2	0.333333333333333	0	0.133333333333333
1186007820	7.13333333333333	0	0.466666666666667	0	0.0666666666666667
1186007835	6.66666666666667	0.133333333333333	0.533333333333333	0	0.133333333333333
1186007850	7	0	0.533333333333333	0	0.0666666666666667
1186007865	6.93333333333333	0.133333333333333	0.466666666666667	0	0.133333333333333
1186007880	7.13333333333333	0.133333333333333	0.4	0	0.0666666666666667
1186007895	5.86666666666667	0	0.333333333333333	0	0.0666666666666667
1186007910	5.86666666666667	0	0.266666666666667	0	0.0666666666666667
1186007925	6.93333333333333	0	0.466666666666667	0	0.133333333333333
1186007940	4.8	0.133333333333333	0.2	0	0
1186007955	7	0	0.466666666666667	0	0.133333333333333
1186007970	6.93333333333333	0.133333333333333	0.333333333333333	0	0.0666666666666667
1186007985	4.8	0	0.333333333333333	0	0.0666666666666667
1186008000	7.06666666666667	0.133333333333333	0.333333333333333	0	0.0666666666666667
1186008015	7	0	0.466666666666667	0	0.133333333333333
1186008030	7	0.133333333333333	0.333333333333333	0	0.0666666666666667
1186008045	7	0	0.466666666666667	0	0.133333333333333
1186008060	7	0	0.4	0	0.0666666666666667
1186008075	7	0.133333333333333	0.466666666666667	0	0.133333333333333
1186008090	6.8	0.133333333333333	0.4	0	0.0666666666666667
1186008105	7	0.133333333333333	0.4	0	0.133333333333333
1186008120	7	0	0.466666666666667	0	0.0666666666666667
1186008135	7	0.133333333333333	0.333333333333333	0	0.133333333333333
1186008150	7	0	0.533333333333333	0	0.0666666666666667
1186008165	6.93333333333333	0	0.333333333333333	0	0.133333333333333
1186008180	7.06666666666667	0.133333333333333	0.533333333333333	0	0.0666666666666667
1186008195	6.93333333333333	0.133333333333333	0.4	0	0.133333333333333
1186008210	7	0.133333333333333	0.6	0	0.0666666666666667
1186008225	4.8	0	0.2	0	0.0666666666666667
1186008240	6.93333333333333	0.133333333333333	0.466666666666667	0	0.0666666666666667
1186008255	7	0	0.466666666666667	0	0.133333333333333
1186008270	6.8	0	0.4	0	0.0666666666666667
1186008285	7.06666666666667	0.266666666666667	0.4	0	0.133333333333333
1186008300	7	0	0.466666666666667	0	0.0666666666666667
1186008315	7	0.133333333333333	0.4	0	0.133333333333333
1186008330	6.8	0	0.4	0	0.0666666666666667
1186008345	6.93333333333333	0.133333333333333	0.466666666666667	0	0.133333333333333
1186008360	6.93333333333333	0	0.4	0	0.0666666666666667
1186008375	7	0.133333333333333	0.533333333333333	0	0.133333333333333
1186008390	6.66666666666667	0.133333333333333	0.466666666666667	0	0.0666666666666667
1186008405	5.93333333333333	0	0.4	0	0.0666666666666667
1186008420	4.8	0	0.266666666666667	0	0.0666666666666667
1186008435	5.66666666666667	0.133333333333333	0.266666666666667	0	0.0666666666666667
1186008450	4.8	0	0.2	0	0
1186008465	4.6	0	0.4	0	0.0666666666666667
1186008480	4.86666666666667	0	0.266666666666667	0	0
1186008495	6.93333333333333	0.133333333333333	0.4	0	0.133333333333333
1186008510	6.86666666666667	0.133333333333333	0.4	0	0.0666666666666667
1186008525	7.13333333333333	0	0.4	0	0.133333333333333
1186008540	6.93333333333333	0.133333333333333	0.466666666666667	0	0.0666666666666667
1186008555	6.93333333333333	0	0.466666666666667	0	0.133333333333333
1186008570	7	0	0.533333333333333	0	0.0666666666666667
1186008585	6.86666666666667	0.133333333333333	0.333333333333333	0	0.133333333333333
1186008600	7	0.133333333333333	0.466666666666667	0	0.0666666666666667
1186008615	6.93333333333333	0.133333333333333	0.333333333333333	0	0.133333333333333
1186008630	7	0	0.533333333333333	0	0.0666666666666667
1186008645	7.06666666666667	0.133333333333333	0.333333333333333	0	0.133333333333333
1186008660	5.53333333333333	0	0.4	0	0.0666666666666667
1186008675	4.73333333333333	0	0.266666666666667	0	0.0666666666666667
1186008690	5.93333333333333	0.266666666666667	0.266666666666667	0	0.0666666666666667
1186008705	7	0.133333333333333	0.4	0	0.133333333333333
1186008720	7	0.133333333333333	0.4	0	0.0666666666666667
1186008735	6.86666666666667	0.133333333333333	0.466666666666667	0	0.133333333333333
1186008750	7.13333333333333	0	0.4	0	0.0666666666666667
1186008765	6.93333333333333	0	0.466666666666667	0	0.133333333333333
1186008780	6.86666666666667	0	0.4	0	0.0666666666666667
1186008795	6.93333333333333	0.133333333333333	0.466666666666667	0	0.133333333333333
1186008810	6.93333333333333	0.133333333333333	0.333333333333333	0	0.0666666666666667
1186008825	6.93333333333333	0.133333333333333	0.533333333333333	0	0.133333333333333
1186008840	6.93333333333333	0.133333333333333	0.4	0	0.0666666666666667
1186008855	7.06666666666667	0	0.466666666666667	0	0.133333333333333
1186008870	6.86666666666667	0	0.333333333333333	0	0.0666666666666667
1186008885	7.06666666666667	0.133333333333333	0.466666666666667	0	0.133333333333333
1186008900	7	0.133333333333333	0.466666666666667	0	0.0666666666666667
1186008915	7.06666666666667	0	0.4	0	0.133333333333333
1186008930	7	0.266666666666667	0.4	0	0.0666666666666667
1186008945	7.13333333333333	0	0.4	0	0.133333333333333
1186008960	6.93333333333333	0	0.466666666666667	0	0.0666666666666667
1186008975	6.93333333333333	0	0.333333333333333	0	0.133333333333333
1186008990	7	0.133333333333333	0.533333333333333	0	0.0666666666666667
1186009005	7.13333333333333	0.133333333333333	0.4	0	0.133333333333333
1186009020	7.06666666666667	0.133333333333333	0.466666666666667	0	0.0666666666666667
1186009035	6.86666666666667	0.133333333333333	0.4	0	0.133333333333333
1186009050	6.8	0	0.533333333333333	0	0.0666666666666667
1186009065	7	0	0.333333333333333	0	0.133333333333333
1186009080	7.06666666666667	0	0.533333333333333	0	0.0666666666666667
1186009095	6.86666666666667	0.133333333333333	0.333333333333333	0	0.133333333333333
1186009110	7.13333333333333	0.133333333333333	0.4	0	0.0666666666666667
1186009125	6.86666666666667	0.133333333333333	0.4	0	0.133333333333333
1186009140	7.06666666666667	0.133333333333333	0.466666666666667	0	0.0666666666666667
1186009155	6.93333333333333	0	0.466666666666667	0	0.133333333333333
1186009170	4.66666666666667	0	0.2	0	0
1186009185	6.86666666666667	0	0.466666666666667	0	0.133333333333333
1186009200	6.8	0.2	0.4	0	0.0666666666666667
1186009215	7.06666666666667	0.133333333333333	0.466666666666667	0	0.133333333333333
1186009230	7	0.266666666666667	0.333333333333333	0	0.0666666666666667
1186009245	7.13333333333333	0	0.533333333333333	0	0.133333333333333
1186009260	6.93333333333333	0	0.333333333333333	0	0.0666666666666667
1186009275	6.86666666666667	0	0.466666666666667	0	0.133333333333333
1186009290	6.73333333333333	0	0.333333333333333	0	0.0666666666666667
1186009305	7.13333333333333	0.133333333333333	0.466666666666667	0	0.133333333333333
1186009320	6.93333333333333	0.133333333333333	0.4	0	0.0666666666666667
1186009335	6.93333333333333	0.266666666666667	0.466666666666667	0	0.133333333333333
1186009350	7	0	0.4	0	0.0666666666666667
1186009365	6.73333333333333	0	0.4	0	0.133333333333333
1186009380	7	0	0.466666666666667	0	0.0666666666666667
1186009395	7.13333333333333	0.133333333333333	0.4	0	0.133333333333333
1186009410	7.06666666666667	0.133333333333333	0.533333333333333	0	0.0666666666666667
1186009425	6.8	0	0.333333333333333	0	0.133333333333333
1186009440	6.86666666666667	0.266666666666667	0.466666666666667	0	0.0666666666666667
1186009455	6.86666666666667	0	0.4	0	0.133333333333333
1186009470	7.06666666666667	0	0.466666666666667	0	0.0666666666666667
1186009485	6.93333333333333	0	0.333333333333333	0	0.133333333333333
1186009500	7.06666666666667	0.133333333333333	0.466666666666667	0	0.0666666666666667
1186009515	6.73333333333333	0.133333333333333	0.4	0	0.133333333333333
1186009530	4.86666666666667	0.133333333333333	0.2	0	0
1186009545	4.53333333333333	0.133333333333333	0.2	0	0.0666666666666667
1186009560	7	0	0.4	0	0.0666666666666667
1186009575	7.06666666666667	0	0.466666666666667	0	0.133333333333333
1186009590	4.4	0	0.2	0	0
1186009605	4.6	0.0666666666666667	0.333333333333333	0	0.0666666666666667
1186009620	7	0.133333333333333	0.4	0	0.0666666666666667
1186009635	7.06666666666667	0.266666666666667	0.466666666666667	0	0.133333333333333
1186009650	6.93333333333333	0	0.333333333333333	0	0.0666666666666667
1186009665	4.8	0	0.4	0	0.133333333333333
1186009680	6.93333333333333	0	0.4	0	0.0666666666666667
1186009695	3.8	0	0.2	0	0.0666666666666667
1186009710	5.4	0.133333333333333	0.133333333333333	0	0.133333333333333
1186009725	2.6	0.2	0.2	0	0.0666666666666667
1186009740	9.26666666666667	0.266666666666667	0.466666666666667	0	0.2
1186009755	4.73333333333333	0	0.266666666666667	0	0.0666666666666667
1186009770	7.06666666666667	0	0.4	0	0.0666666666666667
1186009785	1	0	0.133333333333333	0	0
1186009800	8.4	0.133333333333333	0.666666666666667	0	0.0666666666666667
1186009815	6.86666666666667	0.133333333333333	0.4	0	0.133333333333333
1186009830	4.66666666666667	0	0.4	0	0
1186009845	4.66666666666667	0.133333333333333	0.133333333333333	0	0.133333333333333
1186009860	4.6	0	0.4	0	0
1186009875	6.2	0	0.266666666666667	0	0.0666666666666667
1186009890	5.46666666666667	0	0.333333333333333	0	0.0666666666666667
1186009905	6.93333333333333	0.133333333333333	0.4	0	0.0666666666666667
1186009920	7	0	0.533333333333333	0	0
1186009935	6.8	0.133333333333333	0.533333333333333	0	0.133333333333333
1186009950	4.66666666666667	0	0.333333333333333	0	0.0666666666666667
1186009965	4.53333333333333	0	0.266666666666667	0	0.133333333333333
1186009980	5.6	0	0.4	0	0.0666666666666667
1186009995	8.06666666666667	0	0.6	0	0.133333333333333
1186010010	7.06666666666667	0.133333333333333	0.333333333333333	0	0.0666666666666667
1186010025	6.93333333333333	0.133333333333333	0.533333333333333	0	0.133333333333333
1186010040	3.86666666666667	0	0.133333333333333	0	0.0666666666666667
1186010055	5.4	0	0.333333333333333	0	0.0666666666666667
1186010070	7.13333333333333	0	0.333333333333333	0	0.0666666666666667
1186010085	6.8	0	0.533333333333333	0	0.133333333333333
1186010100	7	0	0.333333333333333	0	0.0666666666666667
1186010115	6.93333333333333	0.133333333333333	0.533333333333333	0	0.133333333333333
1186010130	6.93333333333333	0.133333333333333	0.466666666666667	0	0.0666666666666667
1186010145	7	0.266666666666667	0.466666666666667	0	0.133333333333333
1186010160	6.93333333333333	0	0.466666666666667	0	0.0666666666666667
1186010175	7.06666666666667	0	0.466666666666667	0	0.133333333333333
1186010190	6.86666666666667	0	0.4	0	0.0666666666666667
1186010205	7.06666666666667	0	0.4	0	0.133333333333333
1186010220	6.93333333333333	0.266666666666667	0.533333333333333	0	0.0666666666666667
1186010235	7.06666666666667	0.133333333333333	0.4	0	0.133333333333333
1186010250	7	0.133333333333333	0.533333333333333	0	0.0666666666666667
1186010265	7	0	0.4	0	0.133333333333333
1186010280	7	0	0.466666666666667	0	0.0666666666666667
1186010295	7.06666666666667	0	0.333333333333333	0	0.133333333333333
