Command line: ['./SimulateLance.py']
Start time: 2007-08-03 23:00:00
End time: 2007-08-05 00:00:00
Overall time: 1 day, 1:00:00
DOWNLOAD: LanceDownloadEvent: node 104 vol 1 timestamp 25419 gps_timestamp 2007-08-03T23:54:14.265942Z nodeutil 1038 systemutil 1038 downloadutil 1038 time 2007-08-04T00:07:17.474000Z fetchtime 184.714129 success True
DOWNLOAD: LanceDownloadEvent: node 102 vol 0 timestamp 25428 gps_timestamp 2007-08-03T23:54:34.740966Z nodeutil 1037 systemutil 1037 downloadutil 1037 time 2007-08-04T00:09:34.865000Z fetchtime 137.387626 success True
DOWNLOAD: LanceDownloadEvent: node 102 vol 9 timestamp 24609 gps_timestamp 2007-08-03T23:23:31.515083Z nodeutil 1036 systemutil 1036 downloadutil 1036 time 2007-08-04T00:11:32.188000Z fetchtime 117.319173 success True
DOWNLOAD: LanceDownloadEvent: node 102 vol 12 timestamp 24564 gps_timestamp 2007-08-03T23:21:49.140035Z nodeutil 1036 systemutil 1036 downloadutil 1036 time 2007-08-04T00:13:50.819000Z fetchtime 138.627946 success True
DOWNLOAD: LanceDownloadEvent: node 103 vol 7 timestamp 25235 gps_timestamp 2007-08-03T23:47:15.665747Z nodeutil 1036 systemutil 1036 downloadutil 1036 time 2007-08-04T00:16:05.627000Z fetchtime 134.804969 success True
DOWNLOAD: LanceDownloadEvent: node 103 vol 2 timestamp 22975 gps_timestamp 2007-08-03T22:21:34.163224Z nodeutil 1036 systemutil 1036 downloadutil 1036 time 2007-08-04T00:18:55.927000Z fetchtime 170.296822 success True
DOWNLOAD: LanceDownloadEvent: node 102 vol 10 timestamp 23329 gps_timestamp 2007-08-03T22:34:59.513625Z nodeutil 1036 systemutil 1036 downloadutil 1036 time 2007-08-04T00:21:13.929000Z fetchtime 137.998801 success True
DOWNLOAD: LanceDownloadEvent: node 103 vol 9 timestamp 25967 gps_timestamp 2007-08-04T00:15:00.966466Z nodeutil 1039 systemutil 1039 downloadutil 1039 time 2007-08-04T00:24:28.745000Z fetchtime 194.811865 success True
DOWNLOAD: LanceDownloadEvent: node 103 vol 1 timestamp 26005 gps_timestamp 2007-08-04T00:16:27.416531Z nodeutil 1038 systemutil 1038 downloadutil 1038 time 2007-08-04T00:26:23.901000Z fetchtime 115.153231 success True
DOWNLOAD: LanceDownloadEvent: node 104 vol 7 timestamp 25942 gps_timestamp 2007-08-04T00:14:04.091471Z nodeutil 1037 systemutil 1037 downloadutil 1037 time 2007-08-04T00:32:12.497000Z fetchtime 348.592141 success True
DOWNLOAD: LanceDownloadEvent: node 103 vol 2 timestamp 26130 gps_timestamp 2007-08-04T00:21:11.791638Z nodeutil 1037 systemutil 1037 downloadutil 1037 time 2007-08-04T00:34:13.682000Z fetchtime 121.181615 success True
DOWNLOAD: LanceDownloadEvent: node 102 vol 10 timestamp 26378 gps_timestamp 2007-08-04T00:30:35.991877Z nodeutil 1040 systemutil 1040 downloadutil 1040 time 2007-08-04T00:36:24.795000Z fetchtime 131.109286 success True
DOWNLOAD: LanceDownloadEvent: node 104 vol 1 timestamp 26339 gps_timestamp 2007-08-04T00:29:07.266816Z nodeutil 1038 systemutil 1038 downloadutil 1038 time 2007-08-04T00:41:28.850000Z fetchtime 303.287167 success True
DOWNLOAD: LanceDownloadEvent: node 104 vol 6 timestamp 26428 gps_timestamp 2007-08-04T00:32:29.741903Z nodeutil 1041 systemutil 1041 downloadutil 1041 time 2007-08-04T00:47:23.689000Z fetchtime 355.601150 success True
DOWNLOAD: LanceDownloadEvent: node 102 vol 2 timestamp 26423 gps_timestamp 2007-08-04T00:32:18.366892Z nodeutil 1040 systemutil 1040 downloadutil 1040 time 2007-08-04T00:49:20.430000Z fetchtime 116.736267 success True
