2	399	255	65535	19	529
2	399	255	65535	20	528
2	399	255	65535	21	527
2	399	255	65535	22	531
2	399	255	65535	23	530
2	399	255	65535	24	526
2	400	255	65535	0	522
2	400	255	65535	1	522
2	400	255	65535	2	522
2	400	255	65535	3	522
2	400	255	65535	4	516
2	400	255	65535	5	523
2	400	255	65535	6	522
2	400	255	65535	7	519
2	400	255	65535	8	523
2	400	255	65535	9	524
2	400	255	65535	10	522
2	400	255	65535	11	520
2	400	255	65535	12	521
2	400	255	65535	13	528
2	400	255	65535	14	522
2	400	255	65535	15	520
2	400	255	65535	16	523
2	400	255	65535	17	524
2	400	255	65535	18	523
2	400	255	65535	19	523
2	400	255	65535	20	523
2	400	255	65535	21	524
2	400	255	65535	22	523
2	400	255	65535	23	523
2	400	255	65535	24	523
2	401	255	65535	0	526
2	401	255	65535	1	523
2	401	255	65535	2	523
2	401	255	65535	3	517
2	401	255	65535	4	526
2	401	255	65535	5	525
2	401	255	65535	6	526
2	401	255	65535	7	528
2	401	255	65535	8	526
2	401	255	65535	9	529
2	401	255	65535	10	526
2	401	255	65535	11	528
2	401	255	65535	12	526
2	401	255	65535	13	528
2	401	255	65535	14	526
2	401	255	65535	15	528
2	401	255	65535	16	526
2	401	255	65535	17	525
2	401	255	65535	18	527
2	401	255	65535	19	528
2	401	255	65535	20	525
2	401	255	65535	21	525
2	401	255	65535	22	528
2	401	255	65535	23	529
2	401	255	65535	24	527
2	402	10	1024	0	525
2	402	10	1024	1	525
2	402	10	1024	2	525
2	402	10	1024	3	525
2	402	10	1024	4	534
2	402	10	1024	5	534
2	402	10	1024	6	534
2	402	10	1024	7	534
2	402	10	1024	8	523
2	402	10	1024	9	527
2	402	10	1024	10	530
2	402	10	1024	11	522
2	402	10	1024	12	522
2	402	10	1024	13	523
2	402	10	1024	14	522
2	402	10	1024	15	522
2	402	10	1024	16	522
2	402	10	1024	17	524
2	402	10	1024	18	525
2	402	10	1024	19	521
2	402	10	1024	20	522
2	402	10	1024	21	524
2	402	10	1024	22	523
2	402	10	1024	23	522
2	402	10	1024	24	526
2	403	255	65535	0	526
2	403	255	65535	1	526
2	403	255	65535	2	526
2	403	255	65535	3	512
2	403	255	65535	4	519
2	403	255	65535	5	517
2	403	255	65535	6	520
2	403	255	65535	7	523
2	403	255	65535	8	523
2	403	255	65535	9	517
2	403	255	65535	10	521
2	403	255	65535	11	523
2	403	255	65535	12	521
2	403	255	65535	13	517
2	403	255	65535	14	519
2	403	255	65535	15	522
2	403	255	65535	16	520
2	403	255	65535	17	515
2	403	255	65535	18	519
2	403	255	65535	19	521
2	403	255	65535	20	518
2	403	255	65535	21	517
2	403	255	65535	22	520
2	403	255	65535	23	521
2	403	255	65535	24	518
2	404	255	65535	0	518
2	404	255	65535	1	518
2	404	255	65535	2	518
2	404	255	65535	3	525
2	404	255	65535	4	520
2	404	255	65535	5	520
2	404	255	65535	6	520
2	404	255	65535	7	520
2	404	255	65535	8	512
2	404	255	65535	9	521
2	404	255	65535	10	522
2	404	255	65535	11	518
2	404	255	65535	12	520
2	404	255	65535	13	522
2	404	255	65535	14	519
2	404	255	65535	15	516
2	404	255	65535	16	520
2	404	255	65535	17	522
2	404	255	65535	18	518
2	404	255	65535	19	518
2	404	255	65535	20	523
2	404	255	65535	21	521
2	404	255	65535	22	519
2	404	255	65535	23	519
2	404	255	65535	24	522
2	405	255	65535	0	530
2	405	255	65535	1	530
2	405	255	65535	2	530
2	405	255	65535	3	523
2	405	255	65535	4	524
2	405	255	65535	5	524
2	405	255	65535	6	525
2	405	255	65535	7	529
2	405	255	65535	8	524
2	405	255	65535	9	523
2	405	255	65535	10	526
2	405	255	65535	11	527
2	405	255	65535	12	522
2	405	255	65535	13	526
2	405	255	65535	14	526
2	405	255	65535	15	525
2	405	255	65535	16	525
2	405	255	65535	17	523
2	405	255	65535	18	523
2	405	255	65535	19	526
2	405	255	65535	20	523
2	405	255	65535	21	522
2	405	255	65535	22	525
2	405	255	65535	23	525
2	405	255	65535	24	523
2	406	12	1025	0	543
2	406	12	1025	1	543
2	406	12	1025	2	543
2	406	12	1025	3	543
2	406	12	1025	4	520
2	406	12	1025	5	522
2	406	12	1025	6	521
2	406	12	1025	7	521
2	406	12	1025	8	523
2	406	12	1025	9	523
2	406	12	1025	10	521
2	406	12	1025	11	520
2	406	12	1025	12	526
2	406	12	1025	13	528
2	406	12	1025	14	524
2	406	12	1025	15	524
2	406	12	1025	16	527
2	406	12	1025	17	527
2	406	12	1025	18	524
2	406	12	1025	19	524
2	406	12	1025	20	527
2	406	12	1025	21	527
2	406	12	1025	22	524
2	406	12	1025	23	525
2	406	12	1025	24	526
2	407	255	65535	0	529
2	407	255	65535	1	529
2	407	255	65535	2	529
2	407	255	65535	3	529
2	407	255	65535	4	529
2	407	255	65535	5	529
2	407	255	65535	6	529
2	407	255	65535	7	529
2	407	255	65535	8	521
2	407	255	65535	9	524
2	407	255	65535	10	526
2	407	255	65535	11	526
2	407	255	65535	12	524
2	407	255	65535	13	524
2	407	255	65535	14	526
2	407	255	65535	15	525
2	407	255	65535	16	522
2	407	255	65535	17	525
2	407	255	65535	18	526
2	407	255	65535	19	525
2	407	255	65535	20	524
2	407	255	65535	21	526
2	407	255	65535	22	527
2	407	255	65535	23	525
2	407	255	65535	24	526
2	408	255	65535	0	526
2	408	255	65535	1	526
2	408	255	65535	2	526
2	408	255	65535	3	519
2	408	255	65535	4	528
2	408	255	65535	5	529
2	408	255	65535	6	527
2	408	255	65535	7	527
2	408	255	65535	8	530
2	408	255	65535	9	531
2	408	255	65535	10	527
2	408	255	65535	11	528
2	408	255	65535	12	529
2	408	255	65535	13	529
2	408	255	65535	14	529
2	408	255	65535	15	527
2	408	255	65535	16	526
2	408	255	65535	17	531
2	408	255	65535	18	528
2	408	255	65535	19	528
2	408	255	65535	20	530
2	408	255	65535	21	531
2	408	255	65535	22	530
2	408	255	65535	23	528
2	408	255	65535	24	532
2	409	255	65535	0	527
2	409	255	65535	1	527
2	409	255	65535	2	527
2	409	255	65535	3	527
2	409	255	65535	4	516
2	409	255	65535	5	524
2	409	255	65535	6	524
2	409	255	65535	7	529
2	409	255	65535	8	524
2	409	255	65535	9	523
2	409	255	65535	10	532
2	409	255	65535	11	525
2	409	255	65535	12	525
2	409	255	65535	13	526
2	409	255	65535	14	527
2	409	255	65535	15	527
2	409	255	65535	16	523
2	409	255	65535	17	524
2	409	255	65535	18	528
2	409	255	65535	19	527
2	409	255	65535	20	524
2	409	255	65535	21	525
2	409	255	65535	22	527
2	409	255	65535	23	527
2	409	255	65535	24	523
2	410	14	1026	0	527
2	410	14	1026	1	527
2	410	14	1026	2	527
2	410	14	1026	3	518
2	410	14	1026	4	528
2	410	14	1026	5	530
2	410	14	1026	6	528
2	410	14	1026	7	529
2	410	14	1026	8	530
2	410	14	1026	9	532
2	410	14	1026	10	529
2	410	14	1026	11	529
2	410	14	1026	12	531
2	410	14	1026	13	531
2	410	14	1026	14	523
2	410	14	1026	15	525
2	410	14	1026	16	528
2	410	14	1026	17	524
2	410	14	1026	18	522
2	410	14	1026	19	526
2	410	14	1026	20	528
2	410	14	1026	21	528
2	410	14	1026	22	522
2	410	14	1026	23	526
2	410	14	1026	24	527
2	411	255	65535	0	527
2	411	255	65535	1	527
2	411	255	65535	2	527
2	411	255	65535	3	516
2	411	255	65535	4	521
2	411	255	65535	5	520
2	411	255	65535	6	520
2	411	255	65535	7	525
2	411	255	65535	8	521
2	411	255	65535	9	521
2	411	255	65535	10	524
2	411	255	65535	11	525
2	411	255	65535	12	520
2	411	255	65535	13	520
2	411	255	65535	14	522
2	411	255	65535	15	524
2	411	255	65535	16	521
2	411	255	65535	17	523
2	411	255	65535	18	523
2	411	255	65535	19	522
2	411	255	65535	20	522
2	411	255	65535	21	523
2	411	255	65535	22	523
2	411	255	65535	23	527
2	411	255	65535	24	521
2	412	255	65535	0	526
2	412	255	65535	1	526
2	412	255	65535	2	526
2	412	255	65535	3	526
2	412	255	65535	4	521
2	412	255	65535	5	524
2	412	255	65535	6	521
2	412	255	65535	7	524
2	412	255	65535	8	528
2	412	255	65535	9	525
2	412	255	65535	10	521
2	412	255	65535	11	526
2	412	255	65535	12	527
2	412	255	65535	13	523
2	412	255	65535	14	522
2	412	255	65535	15	526
2	412	255	65535	16	528
2	412	255	65535	17	524
2	412	255	65535	18	524
2	412	255	65535	19	525
2	412	255	65535	20	531
2	412	255	65535	21	526
2	412	255	65535	22	523
2	412	255	65535	23	527
2	412	255	65535	24	528
2	413	255	65535	0	522
2	413	255	65535	1	522
2	413	255	65535	2	522
2	413	255	65535	3	522
2	413	255	65535	4	514
2	413	255	65535	5	522
2	413	255	65535	6	523
2	413	255	65535	7	522
2	413	255	65535	8	520
2	413	255	65535	9	520
2	413	255	65535	10	521
2	413	255	65535	11	521
2	413	255	65535	12	521
2	413	255	65535	13	522
2	413	255	65535	14	525
2	413	255	65535	15	523
2	413	255	65535	16	521
2	413	255	65535	17	525
2	413	255	65535	18	526
2	413	255	65535	19	524
2	413	255	65535	20	526
2	413	255	65535	21	526
2	413	255	65535	22	526
2	413	255	65535	23	526
2	413	255	65535	24	528
2	414	16	1027	0	528
2	414	16	1027	1	528
2	414	16	1027	2	528
2	414	16	1027	3	518
2	414	16	1027	4	528
2	414	16	1027	5	525
2	414	16	1027	6	522
2	414	16	1027	7	524
2	414	16	1027	8	526
2	414	16	1027	9	524
2	414	16	1027	10	521
2	414	16	1027	11	525
2	414	16	1027	12	524
2	414	16	1027	13	521
2	414	16	1027	14	522
2	414	16	1027	15	522
2	414	16	1027	16	529
2	414	16	1027	17	529
2	414	16	1027	18	529
2	414	16	1027	19	529
2	414	16	1027	20	530
2	414	16	1027	21	530
2	414	16	1027	22	529
2	414	16	1027	23	532
2	414	16	1027	24	532
2	415	255	65535	0	533
2	415	255	65535	1	533
2	415	255	65535	2	533
2	415	255	65535	3	533
2	415	255	65535	4	535
2	415	255	65535	5	529
2	415	255	65535	6	530
2	415	255	65535	7	521
2	415	255	65535	8	515
2	415	255	65535	9	524
2	415	255	65535	10	527
2	415	255	65535	11	523
2	415	255	65535	12	525
2	415	255	65535	13	524
2	415	255	65535	14	526
2	415	255	65535	15	537
2	415	255	65535	16	527
2	415	255	65535	17	517
2	415	255	65535	18	520
2	415	255	65535	19	522
2	415	255	65535	20	523
2	415	255	65535	21	530
2	415	255	65535	22	526
2	415	255	65535	23	525
2	415	255	65535	24	526
2	416	255	65535	0	533
2	416	255	65535	1	533
2	416	255	65535	2	533
2	416	255	65535	3	521
2	416	255	65535	4	525
2	416	255	65535	5	522
2	416	255	65535	6	519
2	416	255	65535	7	525
2	416	255	65535	8	531
2	416	255	65535	9	532
2	416	255	65535	10	526
2	416	255	65535	11	524
2	416	255	65535	12	526
2	416	255	65535	13	526
2	416	255	65535	14	524
2	416	255	65535	15	525
2	416	255	65535	16	528
2	416	255	65535	17	530
2	416	255	65535	18	531
2	416	255	65535	19	532
2	416	255	65535	20	534
2	416	255	65535	21	526
2	416	255	65535	22	527
2	416	255	65535	23	530
2	416	255	65535	24	527
2	417	255	65535	0	527
2	417	255	65535	1	527
2	417	255	65535	2	527
2	417	255	65535	3	523
2	417	255	65535	4	525
2	417	255	65535	5	528
2	417	255	65535	6	530
2	417	255	65535	7	513
2	417	255	65535	8	505
2	417	255	65535	9	524
2	417	255	65535	10	546
2	417	255	65535	11	537
2	417	255	65535	12	532
2	417	255	65535	13	540
2	417	255	65535	14	519
2	417	255	65535	15	507
2	417	255	65535	16	519
2	417	255	65535	17	521
2	417	255	65535	18	522
2	417	255	65535	19	519
2	417	255	65535	20	531
2	417	255	65535	21	538
2	417	255	65535	22	534
2	417	255	65535	23	525
2	417	255	65535	24	522
2	418	19	1028	0	529
2	418	19	1028	1	529
2	418	19	1028	2	529
2	418	19	1028	3	529
2	418	19	1028	4	536
2	418	19	1028	5	535
2	418	19	1028	6	532
2	418	19	1028	7	528
2	418	19	1028	8	527
2	418	19	1028	9	527
2	418	19	1028	10	527
2	418	19	1028	11	524
2	418	19	1028	12	520
2	418	19	1028	13	521
2	418	19	1028	14	526
2	418	19	1028	15	529
2	418	19	1028	16	531
2	418	19	1028	17	528
2	418	19	1028	18	528
2	418	19	1028	19	527
2	418	19	1028	20	522
2	418	19	1028	21	515
2	418	19	1028	22	517
2	418	19	1028	23	524
2	418	19	1028	24	524
2	419	255	65535	0	525
2	419	255	65535	1	525
2	419	255	65535	2	525
2	419	255	65535	3	517
2	419	255	65535	4	517
2	419	255	65535	5	519
2	419	255	65535	6	520
2	419	255	65535	7	520
2	419	255	65535	8	521
2	419	255	65535	9	526
2	419	255	65535	10	525
2	419	255	65535	11	523
2	419	255	65535	12	515
2	419	255	65535	13	516
2	419	255	65535	14	517
2	419	255	65535	15	527
2	419	255	65535	16	524
2	419	255	65535	17	528
2	419	255	65535	18	521
2	419	255	65535	19	515
2	419	255	65535	20	513
2	419	255	65535	21	521
2	419	255	65535	22	514
2	419	255	65535	23	506
2	419	255	65535	24	513
2	420	255	65535	0	525
2	420	255	65535	1	513
2	420	255	65535	2	513
2	420	255	65535	3	511
2	420	255	65535	4	522
2	420	255	65535	5	524
2	420	255	65535	6	523
2	420	255	65535	7	525
2	420	255	65535	8	528
2	420	255	65535	9	527
2	420	255	65535	10	524
2	420	255	65535	11	525
2	420	255	65535	12	524
2	420	255	65535	13	522
2	420	255	65535	14	524
2	420	255	65535	15	523
2	420	255	65535	16	518
2	420	255	65535	17	517
2	420	255	65535	18	518
2	420	255	65535	19	522
2	420	255	65535	20	522
2	420	255	65535	21	524
2	420	255	65535	22	523
2	420	255	65535	23	522
2	420	255	65535	24	522
2	421	255	65535	0	522
2	421	255	65535	1	522
2	421	255	65535	2	522
2	421	255	65535	3	511
2	421	255	65535	4	521
2	421	255	65535	5	526
2	421	255	65535	6	526
2	421	255	65535	7	520
2	421	255	65535	8	520
2	421	255	65535	9	522
2	421	255	65535	10	520
2	421	255	65535	11	519
2	421	255	65535	12	521
2	421	255	65535	13	524
2	421	255	65535	14	525
2	421	255	65535	15	523
2	421	255	65535	16	522
2	421	255	65535	17	514
2	421	255	65535	18	513
2	421	255	65535	19	506
2	421	255	65535	20	512
2	421	255	65535	21	536
2	421	255	65535	22	537
2	421	255	65535	23	527
2	421	255	65535	24	524
2	422	21	1029	0	525
2	422	21	1029	1	525
2	422	21	1029	2	525
2	422	21	1029	3	525
2	422	21	1029	4	514
2	422	21	1029	5	529
2	422	21	1029	6	533
2	422	21	1029	7	528
2	422	21	1029	8	528
2	422	21	1029	9	531
2	422	21	1029	10	523
2	422	21	1029	11	521
2	422	21	1029	12	521
2	422	21	1029	13	521
2	422	21	1029	14	528
2	422	21	1029	15	532
2	422	21	1029	16	524
2	422	21	1029	17	518
2	422	21	1029	18	526
2	422	21	1029	19	523
2	422	21	1029	20	517
2	422	21	1029	21	517
2	422	21	1029	22	525
2	422	21	1029	23	523
2	422	21	1029	24	518
2	423	255	65535	0	518
2	423	255	65535	1	518
2	423	255	65535	2	518
2	423	255	65535	3	514
2	423	255	65535	4	524
2	423	255	65535	5	522
2	423	255	65535	6	522
2	423	255	65535	7	518
2	423	255	65535	8	516
2	423	255	65535	9	523
2	423	255	65535	10	529
2	423	255	65535	11	528
2	423	255	65535	12	529
2	423	255	65535	13	530
2	423	255	65535	14	529
2	423	255	65535	15	525
2	423	255	65535	16	521
2	423	255	65535	17	524
2	423	255	65535	18	525
2	423	255	65535	19	529
2	423	255	65535	20	529
2	423	255	65535	21	526
2	423	255	65535	22	523
2	423	255	65535	23	524
2	423	255	65535	24	518
2	424	255	65535	0	518
2	424	255	65535	1	522
2	424	255	65535	2	518
2	424	255	65535	3	517
2	424	255	65535	4	519
2	424	255	65535	5	524
2	424	255	65535	6	525
2	424	255	65535	7	519
2	424	255	65535	8	517
2	424	255	65535	9	529
2	424	255	65535	10	536
2	424	255	65535	11	539
2	424	255	65535	12	529
2	424	255	65535	13	525
2	424	255	65535	14	527
2	424	255	65535	15	530
2	424	255	65535	16	526
2	424	255	65535	17	524
2	424	255	65535	18	528
2	424	255	65535	19	536
2	424	255	65535	20	535
2	424	255	65535	21	522
2	424	255	65535	22	522
2	424	255	65535	23	528
2	424	255	65535	24	526
2	425	255	65535	0	538
2	425	255	65535	1	538
2	425	255	65535	2	538
2	425	255	65535	3	538
2	425	255	65535	4	513
2	425	255	65535	5	519
2	425	255	65535	6	529
2	425	255	65535	7	523
2	425	255	65535	8	523
2	425	255	65535	9	523
2	425	255	65535	10	521
2	425	255	65535	11	522
2	425	255	65535	12	523
2	425	255	65535	13	523
2	425	255	65535	14	527
2	425	255	65535	15	528
2	425	255	65535	16	533
2	425	255	65535	17	531
2	425	255	65535	18	524
2	425	255	65535	19	523
2	425	255	65535	20	526
2	425	255	65535	21	522
2	425	255	65535	22	521
2	425	255	65535	23	518
2	425	255	65535	24	527
2	426	255	65535	0	530
2	426	255	65535	1	530
2	426	255	65535	2	530
2	426	255	65535	3	530
2	426	255	65535	4	535
2	426	255	65535	5	525
2	426	255	65535	6	522
2	426	255	65535	7	529
2	426	255	65535	8	527
2	426	255	65535	9	515
2	426	255	65535	10	514
2	426	255	65535	11	528
2	426	255	65535	12	532
2	426	255	65535	13	529
2	426	255	65535	14	526
2	426	255	65535	15	527
2	426	255	65535	16	524
2	426	255	65535	17	524
2	426	255	65535	18	525
2	426	255	65535	19	527
2	426	255	65535	20	529
2	426	255	65535	21	535
2	426	255	65535	22	536
2	426	255	65535	23	529
2	426	255	65535	24	528
2	427	1	1030	0	528
2	427	1	1030	1	536
2	427	1	1030	2	536
2	427	1	1030	3	536
2	427	1	1030	4	536
2	427	1	1030	5	517
2	427	1	1030	6	514
2	427	1	1030	7	513
2	427	1	1030	8	519
2	427	1	1030	9	522
2	427	1	1030	10	516
2	427	1	1030	11	515
2	427	1	1030	12	517
2	427	1	1030	13	519
2	427	1	1030	14	515
2	427	1	1030	15	515
2	427	1	1030	16	518
2	427	1	1030	17	521
2	427	1	1030	18	522
2	427	1	1030	19	521
2	427	1	1030	20	522
2	427	1	1030	21	521
2	427	1	1030	22	516
2	427	1	1030	23	518
2	427	1	1030	24	520
2	428	255	65535	0	531
2	428	255	65535	1	531
2	428	255	65535	2	531
2	428	255	65535	3	519
2	428	255	65535	4	527
2	428	255	65535	5	526
2	428	255	65535	6	525
2	428	255	65535	7	523
2	428	255	65535	8	519
2	428	255	65535	9	519
2	428	255	65535	10	527
2	428	255	65535	11	524
2	428	255	65535	12	518
2	428	255	65535	13	530
2	428	255	65535	14	540
2	428	255	65535	15	534
2	428	255	65535	16	520
2	428	255	65535	17	519
2	428	255	65535	18	525
2	428	255	65535	19	514
2	428	255	65535	20	503
2	428	255	65535	21	515
2	428	255	65535	22	534
2	428	255	65535	23	529
2	428	255	65535	24	519
2	429	255	65535	0	520
2	429	255	65535	1	519
2	429	255	65535	2	519
2	429	255	65535	3	501
2	429	255	65535	4	514
2	429	255	65535	5	522
2	429	255	65535	6	523
2	429	255	65535	7	522
2	429	255	65535	8	522
2	429	255	65535	9	524
2	429	255	65535	10	521
2	429	255	65535	11	518
2	429	255	65535	12	516
2	429	255	65535	13	517
2	429	255	65535	14	519
2	429	255	65535	15	518
2	429	255	65535	16	520
2	429	255	65535	17	516
2	429	255	65535	18	518
2	429	255	65535	19	521
2	429	255	65535	20	521
2	429	255	65535	21	520
2	429	255	65535	22	516
2	429	255	65535	23	520
2	429	255	65535	24	516
2	430	255	65535	0	516
2	430	255	65535	1	516
2	430	255	65535	2	516
2	430	255	65535	3	523
2	430	255	65535	4	526
2	430	255	65535	5	522
2	430	255	65535	6	525
2	430	255	65535	7	526
2	430	255	65535	8	520
2	430	255	65535	9	519
2	430	255	65535	10	525
2	430	255	65535	11	527
2	430	255	65535	12	527
2	430	255	65535	13	530
2	430	255	65535	14	529
2	430	255	65535	15	528
2	430	255	65535	16	521
2	430	255	65535	17	523
2	430	255	65535	18	521
2	430	255	65535	19	521
2	430	255	65535	20	523
2	430	255	65535	21	516
2	430	255	65535	22	524
2	430	255	65535	23	530
2	430	255	65535	24	526
2	431	1	1031	0	527
2	431	1	1031	1	521
2	431	1	1031	2	521
2	431	1	1031	3	521
2	431	1	1031	4	521
2	431	1	1031	5	508
2	431	1	1031	6	522
2	431	1	1031	7	528
2	431	1	1031	8	527
2	431	1	1031	9	522
2	431	1	1031	10	523
2	431	1	1031	11	522
2	431	1	1031	12	521
2	431	1	1031	13	522
2	431	1	1031	14	518
2	431	1	1031	15	525
2	431	1	1031	16	530
2	431	1	1031	17	525
2	431	1	1031	18	528
2	431	1	1031	19	524
2	431	1	1031	20	527
2	431	1	1031	21	522
2	431	1	1031	22	516
2	431	1	1031	23	521
2	431	1	1031	24	524
2	432	255	65535	0	533
2	432	255	65535	1	533
2	432	255	65535	2	533
2	432	255	65535	3	533
2	432	255	65535	4	526
2	432	255	65535	5	526
2	432	255	65535	6	527
2	432	255	65535	7	527
2	432	255	65535	8	523
2	432	255	65535	9	522
2	432	255	65535	10	528
2	432	255	65535	11	527
2	432	255	65535	12	526
2	432	255	65535	13	529
2	432	255	65535	14	532
2	432	255	65535	15	529
2	432	255	65535	16	528
2	432	255	65535	17	529
2	432	255	65535	18	527
2	432	255	65535	19	526
2	432	255	65535	20	524
2	432	255	65535	21	526
2	432	255	65535	22	537
2	432	255	65535	23	526
2	432	255	65535	24	522
2	433	255	65535	0	522
2	433	255	65535	1	522
2	433	255	65535	2	522
2	433	255	65535	3	511
2	433	255	65535	4	528
2	433	255	65535	5	524
2	433	255	65535	6	521
2	433	255	65535	7	521
2	433	255	65535	8	517
2	433	255	65535	9	517
2	433	255	65535	10	520
2	433	255	65535	11	522
2	433	255	65535	12	520
2	433	255	65535	13	521
2	433	255	65535	14	526
2	433	255	65535	15	525
2	433	255	65535	16	522
2	433	255	65535	17	521
2	433	255	65535	18	522
2	433	255	65535	19	527
2	433	255	65535	20	525
2	433	255	65535	21	523
2	433	255	65535	22	526
2	433	255	65535	23	527
2	433	255	65535	24	526
2	434	255	65535	0	525
2	434	255	65535	1	525
2	434	255	65535	2	525
2	434	255	65535	3	525
2	434	255	65535	4	520
2	434	255	65535	5	523
2	434	255	65535	6	527
2	434	255	65535	7	526
2	434	255	65535	8	526
2	434	255	65535	9	525
2	434	255	65535	10	526
2	434	255	65535	11	529
2	434	255	65535	12	523
2	434	255	65535	13	528
2	434	255	65535	14	526
2	434	255	65535	15	527
2	434	255	65535	16	527
2	434	255	65535	17	528
2	434	255	65535	18	528
2	434	255	65535	19	529
2	434	255	65535	20	527
2	434	255	65535	21	531
2	434	255	65535	22	527
2	434	255	65535	23	525
2	434	255	65535	24	526
2	435	5	1032	0	528
2	435	5	1032	1	526
2	435	5	1032	2	526
2	435	5	1032	3	509
2	435	5	1032	4	521
2	435	5	1032	5	520
2	435	5	1032	6	515
2	435	5	1032	7	516
2	435	5	1032	8	518
2	435	5	1032	9	515
2	435	5	1032	10	513
2	435	5	1032	11	515
2	435	5	1032	12	516
2	435	5	1032	13	519
2	435	5	1032	14	517
2	435	5	1032	15	516
2	435	5	1032	16	519
2	435	5	1032	17	517
2	435	5	1032	18	517
2	435	5	1032	19	519
2	435	5	1032	20	521
2	435	5	1032	21	518
2	435	5	1032	22	522
2	435	5	1032	23	521
2	435	5	1032	24	521
2	436	255	65535	0	521
2	436	255	65535	1	521
2	436	255	65535	2	521
2	436	255	65535	3	512
2	436	255	65535	4	518
2	436	255	65535	5	520
2	436	255	65535	6	525
2	436	255	65535	7	522
2	436	255	65535	8	519
2	436	255	65535	9	524
2	436	255	65535	10	524
2	436	255	65535	11	522
2	436	255	65535	12	522
2	436	255	65535	13	522
2	436	255	65535	14	524
2	436	255	65535	15	521
2	436	255	65535	16	521
2	436	255	65535	17	522
2	436	255	65535	18	524
2	436	255	65535	19	524
2	436	255	65535	20	521
2	436	255	65535	21	524
2	436	255	65535	22	523
2	436	255	65535	23	517
2	436	255	65535	24	520
2	437	255	65535	0	520
