#time flow_seqno path
 #This first chunk is just fully-observed routes, the chunk after the next commented line
 #contains routes with inferred packets, and then the chunk
 #after the last commented line are the scores (for the bottom half of the figure).
 #These are grouped this way for greater ease in formatting
 #the various data-groups.
 51936 9346.585 13
 51943 9347.550 13
 51944 9347.502 13
 51945 9348.458 13
 51947 9348.508 13
 51948 9348.511 13
 51949 9348.514 13
 51950 9348.517 13
 51951 9349.469 13
 51952 9349.445 13
 51955 9349.446 13
 51957 9350.416 13
 51958 9350.430 13
 51960 9350.446 13
 51971 9352.464 13
 51972 9352.438 13
 51973 9352.441 13
 51977 9353.415 13
 51988 9355.462 13
 51989 9355.465 13
 51991 9355.428 13
 51993 9356.349 13
 51996 9356.389 13
 51997 9356.414 13
 51998 9356.417 13
 52001 9357.325 13
 52002 9357.457 13
 52005 9358.295 13
 52007 9358.338 13
 52008 9358.348 13
 52010 9358.377 13
 52013 9359.319 13
 52015 9359.529 13
 52017 9360.385 13
 52023 9361.517 13
 52025 9361.508 13
 52029 9362.364 13
 52030 9362.374 13
 52032 9362.380 13
 52034 9362.383 13
 52035 9363.285 13
 52037 9363.319 13
 52039 9363.291 13
 52040 9363.413 13
 52041 9364.240 13
 52043 9364.276 13
 52045 9364.286 13
 52046 9364.301 13
 52047 9365.273 13
 52048 9365.276 13
 52051 9365.279 13
 52067 9368.182 13
 52068 9368.216 13
 52069 9368.237 13
 52072 9369.172 13
 52073 9369.186 13
 52076 9369.193 13
 52087 9371.156 13
 52088 9371.149 13
 52092 9372.124 13
 52099 9373.213 13
 52103 9374.077 13
 52107 9375.026 13
 52110 9375.066 13
 52121 9377.035 13
 52126 9377.966 13
 52128 9377.969 13
 52131 9378.972 13
 52133 9378.988 13
 52135 9378.954 13
 52142 9379.972 13
 52145 9384.485 13
 52146 9385.571 13
 52149 9388.425 13
 52151 9390.353 13
 52155 9394.293 13
 52156 9395.311 13
 52157 9396.272 13
 52158 9397.264 13
 52161 9400.178 13
 52162 9401.159 13
 52168 9407.076 13
 52172 9410.938 13
 52178 9413.905 13
 52180 9414.869 13
 52184 9416.813 13
 52185 9416.816 13
 52186 9417.833 13
 52187 9417.833 13
 52190 9419.749 13
 52191 9419.752 13
 52195 9421.709 13
 52198 9423.651 13
 52199 9423.654 13
 52211 9429.508 13
 52231 9439.330 13
 
 
 #time flow_seqno path_score
 #This contains all the points, and indicatesthe path score.  There are gaps
 #where there was a missed packet
 
 
 49810 8195.350 0.333
 49811 8196.317 0.500
 49812 8197.278 0.500
 
 
 49814 8199.231 0.500
 49815 8200.197 0.500
 49816 8201.184 0.500
 49817 8202.198 0.500
 49818 8203.147 0.500
 49819 8204.128 0.500
 49820 8205.094 0.500
 49821 8206.046 0.500
 49822 8207.036 0.500
 49823 8208.017 0.500
 
 
 49825 8209.989 1.000
 49826 8210.963 1.000
 49827 8211.944 1.000
 49828 8212.895 1.000
 49829 8213.901 1.000
 49830 8214.871 1.000
 49831 8215.819 1.000
 49832 8216.917 1.000
 49833 8217.800 1.000
 49834 8218.829 1.000
 49835 8219.766 1.000
 49836 8220.748 1.000
 49837 8221.722 1.000
 49838 8222.698 1.000
 49839 8223.710 1.000
 49840 8224.642 1.000
 
 
 49842 8225.609 1.000
 49843 8226.627 1.000
 49844 8226.580 1.000
 
 
 49846 8227.590 1.000
 49847 8228.556 1.000
 
 
 49849 8229.566 1.000
 49850 8229.569 1.000
 49851 8230.549 1.000
 49852 8230.551 1.000
 49853 8231.606 1.000
 49854 8231.612 1.000
 49855 8232.520 1.000
 49856 8232.523 1.000
 49857 8233.536 1.000
 
 
 49859 8234.478 0.999
 49860 8234.481 1.000
 49861 8235.457 1.000
 49862 8235.423 0.999
 49863 8236.419 0.998
 49864 8236.394 0.998
 49865 8237.390 0.999
 49866 8237.376 1.000
 49867 8238.382 1.000
 49868 8238.384 1.000
 49869 8239.354 1.000
 49870 8239.357 1.000
 49871 8240.330 1.000
 49872 8240.333 1.000
 
 
 49875 8242.242 0.998
 49876 8242.244 0.998
 
 
 49879 8244.230 0.997
 49880 8244.226 0.998
 49881 8245.261 0.998
 49882 8245.264 0.998
 
 
 49885 8247.179 1.000
 49886 8247.181 1.000
 49887 8248.183 1.000
 49888 8248.222 1.000
 49889 8249.153 1.000
 49890 8249.156 1.000
 
 
 49897 8253.079 0.997
 
 
 49901 8255.002 0.999
 
 
 49903 8256.948 1.000
 49904 8257.996 1.000
 
 
 49907 8260.910 1.000
 49908 8260.934 1.000
 49909 8261.864 1.000
 49910 8261.901 1.000
 49911 8262.867 1.000
 49912 8262.843 0.999
 
 
 49914 8263.884 1.000
 
 
 49924 8268.735 0.995
 49925 8269.717 0.994
 49926 8269.704 0.994
 
 
 49942 8277.864 0.991
 
 
 49952 8282.466 0.996
 
 
 49956 8285.450 0.998
 49957 8286.405 0.998
 49958 8287.392 0.999
 
 
 49960 8289.390 1.000
 49961 8290.372 1.000
 
 
 49966 8295.290 0.997
 49967 8296.217 0.996
 49968 8296.220 0.996
 49969 8297.209 0.996
 
 
 49971 8298.169 0.998
 
 
 49976 8300.186 0.998
 
 
 49979 8302.088 0.996
 49980 8302.119 0.996
 
 
 49995 8309.990 0.988
 49996 8310.000 0.988
 49997 8310.966 0.987
 
 
 50011 8317.785 0.986
 
 
 50039 8331.524 0.999
 50040 8331.527 1.000
 50041 8332.527 1.000
 50042 8332.494 0.999
 50043 8333.478 0.998
 50044 8333.466 0.998
 
 
 50047 8335.447 0.998
 50048 8335.450 0.998
 
 
 50050 8336.404 1.000
 50051 8337.375 1.000
 
 
 50059 8341.374 1.000
 50060 8341.496 1.000
 
 
 50062 8342.351 0.998
 50063 8343.322 0.998
 50064 8343.302 0.998
 
 
 50067 8345.281 1.000
 50068 8345.235 1.000
 50069 8346.270 1.000
 
 
 50076 8349.208 0.996
 
 
 50082 8352.210 0.994
 
 
 50087 8355.053 0.996
 
 
 50089 8356.031 0.997
 
 
 50092 8357.041 0.998
 
 
 50095 8358.975 1.000
 50096 8358.996 1.000
 
 
 50098 8360.012 0.999
 50099 8361.014 0.998
 
 
 50103 8362.851 0.999
 
 
 50105 8363.898 0.999
 
 
 50107 8364.876 0.999
 50108 8364.890 1.000
 50109 8365.871 1.000
 50110 8365.788 1.000
 50111 8366.792 1.000
 50112 8366.812 1.000
 50113 8367.844 1.000
 50114 8367.844 1.000
 50115 8368.745 1.000
 
 
 50117 8369.710 0.999
 50118 8369.686 1.000
 50119 8370.689 1.000
 50120 8370.692 0.999
 50121 8371.679 0.998
 50122 8371.679 0.998
 
 
 50125 8373.672 0.998
 50126 8373.672 0.998
 50127 8374.637 0.999
 
 
 50129 8375.636 1.000
 50130 8375.647 1.000
 50131 8376.600 1.000
 50132 8376.578 0.999
 50133 8377.522 0.999
 50134 8377.502 1.000
 50135 8378.569 1.000
 
 
 50159 8390.319 0.497
 50160 8390.330 0.498
 
 
 50162 8391.342 0.498
 
 
 50165 8393.310 0.498
 50166 8393.475 0.499
 50167 8394.257 0.499
 
 
 50169 8395.874 0.500
 50170 8395.874 0.500
 50171 8396.255 0.499
 50172 8396.264 0.499
 50173 8397.236 0.499
 50174 8397.239 0.499
 50175 8398.204 0.499
 50176 8399.202 0.499
 
 
 50179 8402.120 0.498
 
 
 50181 8404.115 0.498
 50182 8405.110 0.499
 
 
 50186 8409.095 0.500
 50187 8410.047 0.500
 50188 8410.974 0.499
 50189 8411.963 0.499
 
 
 50193 8498.294 0.999
 
 
 50195 8500.238 0.999
 
 
 50198 8503.182 1.000
 
 
 50203 8508.112 1.000
 
 
 50205 8510.074 1.000
 
 
 50208 8513.027 0.998
 
 
 50210 8514.957 0.998
 
 
 50212 8516.905 0.996
 50213 8517.872 0.996
 50214 8518.850 0.996
 
 
 50216 8520.892 0.994
 
 
 50218 8522.764 0.994
 
 
 50220 8524.731 0.996
 50221 8525.706 0.996
 50222 8525.709 0.996
 50223 8526.691 0.997
 50224 8526.700 0.998
 
 
 50229 8529.629 1.000
 
 
 50231 8530.597 0.999
 50232 8530.600 0.998
 50233 8531.598 0.998
 50234 8531.601 0.998
 50235 8532.554 0.998
 50236 8532.557 0.998
 50237 8533.536 0.998
 50238 8533.539 0.999
 
 
 50240 8534.473 0.999
 
 
 50242 8535.550 0.999
 
 
 50247 8538.378 0.998
 
 
 50249 8539.354 0.996
 
 
 50254 8541.427 0.994
 
 
 50257 8543.316 0.992
 50258 8543.319 0.992
 50259 8544.286 0.992
 50260 8544.289 0.991
 50261 8545.267 0.990
 
 
 50263 8546.243 0.990
 
 
 50268 8548.204 0.987
 50269 8549.180 0.986
 
 
 50282 8555.167 0.993
 
 
 50286 8557.013 0.995
 
 
 50288 8558.071 0.996
 50289 8559.023 0.996
 
 
 50296 8561.940 0.996
 
 
 50306 8566.823 0.992
 50307 8567.805 0.991
 50308 8567.807 0.990
 
 
 50316 8571.709 0.442
 50317 8572.666 0.442
 
 
 50322 8574.629 0.444
 
 
 50329 8578.555 0.445
 50330 8578.557 0.446
 
 
 50333 8580.517 0.446
 50334 8580.520 0.447
 50335 8581.506 0.447
 
 
 50337 8582.499 0.449
 50338 8582.501 0.450
 50339 8583.473 0.450
 50340 8583.476 0.451
 50341 8584.445 0.452
 50342 8584.447 0.453
 
 
 50344 8585.462 0.936
 
 
 50347 8587.380 0.939
 50348 8587.383 0.939
 50349 8588.377 0.940
 50350 8588.382 0.941
 50351 8589.337 0.942
 50352 8589.340 0.942
 50353 8590.328 0.943
 
 
 50355 8591.312 0.945
 50356 8591.315 0.945
 
 
 50359 8593.262 0.948
 
 
 50361 8594.261 0.949
 
 
 50364 8595.290 0.951
 50365 8596.208 0.952
 50366 8596.222 0.953
 50367 8597.173 0.954
 50368 8597.176 0.954
 
 
 50370 8598.152 0.956
 50371 8599.326 0.957
 50372 8599.218 0.957
 50373 8600.178 0.958
 50374 8600.178 0.959
 50375 8601.119 0.960
 50376 8601.106 0.960
 50377 8602.078 0.961
 50378 8602.094 0.962
 50379 8603.068 0.963
 50380 8603.087 0.963
 50381 8604.051 0.963
 50382 8604.066 0.962
 
 
 50384 8605.122 0.964
 50385 8606.000 0.964
 
 
 50387 8606.998 0.963
 
 
 50389 8607.994 0.963
 50390 8607.997 0.962
 50391 8609.055 0.962
 50392 8609.060 0.962
 
 
 50394 8610.044 0.961
 50395 8610.975 0.961
 
 
 50398 8611.970 0.960
 50399 8612.920 0.960
 
 
 50401 8613.959 0.960
 50402 8613.962 0.960
 50403 8614.870 0.960
 
 
 50405 8615.875 0.960
 
 
 50407 8616.912 0.962
 
 
 50409 8617.883 0.963
 50410 8617.885 0.964
 50411 8618.872 0.965
 50412 8618.874 0.965
 50413 8619.819 0.966
 50414 8619.836 0.967
 
 
 50419 8622.650 0.970
 50420 8622.829 0.971
 50421 8623.739 0.971
 50422 8623.741 0.971
 
 
 50427 8626.580 0.974
 
 
 50429 8627.627 0.975
 
 
 50434 8629.612 0.974
 
 
 50437 8631.532 0.975
 
 
 50439 8632.544 0.976
 50440 8632.544 0.977
 50441 8633.526 0.978
 50442 8633.516 0.978
 50443 8634.473 0.978
 50444 8634.476 0.978
 50445 8635.430 0.977
 
 
 50448 8636.440 0.977
 50449 8637.406 0.976
 50450 8637.409 0.976
 50451 8638.427 0.976
 50452 8638.433 0.976
 50453 8639.412 0.975
 50454 8639.414 0.975
 50455 8640.437 0.975
 50456 8640.405 0.975
 50457 8641.361 0.974
 50458 8641.364 0.974
 50459 8642.346 0.974
 50460 8642.349 0.974
 50461 8643.300 0.973
 
 
 50463 8644.290 0.973
 50464 8644.293 0.973
 50465 8645.264 0.972
 50466 8645.267 0.972
 50467 8646.246 0.972
 50468 8646.248 0.972
 50469 8647.248 0.971
 50470 8647.251 0.971
 50471 8648.183 0.971
 
 
 50475 8650.207 0.970
 50476 8650.210 0.970
 50477 8651.178 0.969
 50478 8651.181 0.969
 
 
 50480 8652.182 0.969
 50481 8653.125 0.968
 50482 8653.128 0.968
 
 
 50487 8656.065 0.967
 
 
 50489 8657.049 0.966
 
 
 50491 8658.181 0.966
 
 
 50496 8660.036 0.965
 
 
 50501 8662.965 0.582
 
 
 50504 8663.921 0.582
 50505 8664.981 0.582
 50506 8664.981 0.582
 50507 8665.893 0.582
 50508 8665.912 0.582
 50509 8666.889 0.582
 
 
 50511 8667.915 0.582
 50512 8667.920 0.582
 50513 8668.884 0.582
 50514 8668.887 0.582
 
 
 50519 8671.823 0.582
 
 
 50521 8672.795 0.582
 
 
 50523 8673.796 0.582
 50524 8673.799 0.582
 
 
 50529 8676.822 0.582
 50530 8676.825 0.582
 50531 8677.729 0.582
 
 
 50558 8690.531 1.000
 50559 8691.493 1.000
 
 
 50561 8692.510 1.000
 50562 8692.479 1.000
 50563 8693.482 1.000
 50564 8693.485 1.000
 50565 8694.538 1.000
 50566 8694.541 1.000
 50567 8695.411 1.000
 
 
 50569 8696.390 1.000
 50570 8696.415 1.000
 50571 8697.397 1.000
 50572 8697.397 0.999
 
 
 50574 8698.368 1.000
 50575 8699.331 1.000
 
 
 50577 8700.306 1.000
 50578 8700.290 1.000
 
 
 50580 8701.347 0.998
 50581 8702.244 0.998
 50582 8702.439 0.998
 50583 8703.225 0.998
 50584 8703.264 0.998
 
 
 50587 8705.255 0.998
 50588 8705.260 0.998
 
 
 50591 8707.199 0.996
 50592 8707.202 0.996
 50593 8708.212 0.996
 50594 8708.215 0.996
 
 
 50599 8711.092 0.998
 50600 8711.095 0.998
 50601 8712.059 0.999
 
 
 50603 8713.082 1.000
 50604 8713.085 1.000
 
 
 50606 8714.166 1.000
 50607 8715.008 1.000
 50608 8715.011 1.000
 50609 8716.033 1.000
 
 
 50611 8716.969 0.999
 50612 8716.972 1.000
 50613 8717.974 1.000
 50614 8717.976 0.999
 
 
 50617 8719.934 0.999
 
 
 50619 8720.967 1.000
 
 
 50621 8721.909 0.999
 
 
 50623 8722.924 0.999
 
 
 50626 8723.795 0.997
 
 
 50628 8724.854 0.996
 
 
 50741 8780.530 0.974
 50742 8780.533 0.974
 50743 8781.478 0.974
 50744 8781.548 0.975
 50745 8782.444 0.975
 50746 8782.460 0.975
 50747 8783.429 0.976
 50748 8783.395 0.976
 
 
 50750 8784.423 0.977
 
 
 50752 8785.428 0.977
 50753 8786.309 0.977
 
 
 50755 8787.426 0.978
 50756 8787.493 0.978
 50757 8788.276 0.979
 
 
 50759 8789.300 0.979
 50760 8789.372 0.980
 50761 8790.327 0.980
 50762 8790.321 0.980
 50763 8791.277 0.981
 50764 8791.280 0.981
 50765 8792.237 0.982
 50766 8792.243 0.982
 50767 8793.215 0.982
 50768 8793.177 0.982
 50769 8794.407 0.983
 
 
 50771 8795.278 0.984
 50772 8795.282 0.984
 50773 8796.129 0.984
 50774 8796.108 0.984
 50775 8797.131 0.985
 50776 8797.131 0.985
 50777 8798.089 0.986
 50778 8798.044 0.986
 50779 8799.129 0.986
 50780 8799.134 0.987
 50781 8800.063 0.987
 50782 8800.055 0.987
 50783 8800.992 0.987
 50784 8800.995 0.988
 50785 8801.987 0.988
 
 
 50787 8802.964 0.989
 50788 8802.945 0.989
 50789 8803.951 0.990
 50790 8803.969 0.990
 
 
 50792 8805.011 0.990
 50793 8805.954 0.991
 50794 8805.869 0.991
 50795 8806.886 0.992
 50796 8806.889 0.992
 50797 8807.835 0.992
 50798 8807.997 0.992
 50799 8808.822 0.993
 
 
 50801 8810.762 0.993
 50802 8811.792 0.994
 50803 8812.773 0.994
 50804 8813.775 0.994
 
 
 50806 8815.718 0.995
 50807 8816.754 0.995
 50808 8817.640 0.996
 50809 8818.632 0.996
 
 
 50811 8820.580 0.997
 50812 8821.616 0.997
 50813 8821.616 0.998
 50814 8822.577 0.998
 
 
 50816 8823.550 0.999
 50817 8823.499 0.999
 50818 8824.473 0.999
 
 
 50820 8825.512 1.000
 50821 8825.542 1.000
 50822 8826.533 1.000
 50823 8826.513 1.000
 50824 8827.463 1.000
 50825 8827.474 0.999
 50826 8828.421 1.000
 50827 8828.424 0.999
 50828 8829.351 0.999
 50829 8829.361 0.999
 50830 8830.451 0.999
 50831 8830.459 1.000
 50832 8831.412 1.000
 50833 8831.417 1.000
 50834 8832.452 1.000
 50835 8832.380 1.000
 50836 8833.297 0.999
 50837 8833.289 0.998
 
 
 50840 8835.303 1.000
 50841 8835.306 1.000
 50842 8836.305 1.000
 50843 8836.261 1.000
 50844 8837.279 1.000
 50845 8837.253 0.999
 50846 8838.170 0.999
 50847 8838.228 0.999
 50848 8839.176 0.998
 50849 8840.143 0.998
 50850 8841.141 0.998
 50851 8842.126 0.999
 50852 8843.157 0.999
 50853 8844.092 0.999
 50854 8845.070 1.000
 50855 8846.101 1.000
 50856 8847.103 1.000
 50857 8848.060 1.000
 50858 8849.055 1.000
 
 
 50862 8852.009 0.999
 50863 8852.041 0.998
 50864 8853.022 0.999
 50865 8853.031 0.999
 50866 8854.012 0.999
 50867 8853.963 0.999
 50868 8854.975 1.000
 
 
 50870 8855.952 1.000
 50871 8855.929 1.000
 50872 8856.937 1.000
 
 
 50874 8857.928 1.000
 50875 8857.938 1.000
 50876 8858.855 1.000
 
 
 50878 8859.858 0.999
 
 
 50880 8860.797 0.999
 50881 8860.822 1.000
 50882 8861.852 1.000
 50883 8861.855 1.000
 50884 8862.798 1.000
 
 
 50886 8863.787 0.999
 50887 8863.861 0.999
 50888 8864.751 1.000
 50889 8864.748 1.000
 50890 8865.780 1.000
 50891 8865.709 1.000
 50892 8866.711 0.999
 50893 8866.650 0.999
 50894 8867.702 1.000
 50895 8867.675 1.000
 50896 8868.608 0.999
 50897 8868.632 0.999
 50898 8869.679 0.998
 50899 8869.697 0.998
 50900 8870.651 0.998
 50901 8870.685 0.998
 50902 8871.558 0.999
 50903 8871.561 0.999
 50904 8872.527 0.999
 
 
 50906 8873.551 1.000
 
 
 50908 8874.486 0.999
 50909 8874.473 1.000
 50910 8875.544 1.000
 
 
 50912 8876.455 0.999
 50913 8876.483 0.999
 50914 8877.476 1.000
 50915 8877.440 1.000
 50916 8878.405 0.999
 
 
 50919 8879.630 0.998
 50920 8880.395 0.998
 50921 8881.432 0.998
 50922 8882.379 0.998
 
 
 50924 8884.386 0.997
 50925 8885.300 0.996
 50926 8886.333 0.995
 
 
 50928 8887.315 0.994
 
 
 50930 8888.250 0.993
 
 
 50932 8889.458 0.994
 
 
 50934 8890.225 0.996
 50935 8890.233 0.996
 50936 8891.286 0.997
 50937 8891.240 0.997
 50938 8892.194 0.997
 50939 8892.197 0.998
 50940 8893.259 0.998
 50941 8893.259 0.999
 50942 8894.175 0.999
 50943 8894.210 0.999
 50944 8895.150 0.999
 50945 8895.203 0.999
 
 
 50948 8897.149 0.998
 50949 8897.127 0.999
 50950 8898.120 0.999
 50951 8898.236 1.000
 50952 8899.078 0.999
 
 
 50955 8900.614 0.998
 
 
 50958 8902.026 0.998
 50959 8902.112 0.998
 50960 8903.010 0.997
 50961 8903.013 0.997
 50962 8904.029 0.997
 50963 8904.005 0.998
 50964 8905.056 0.999
 50965 8905.096 0.999
 50966 8906.007 0.999
 50967 8906.018 0.999
 50968 8907.019 1.000
 50969 8907.019 0.999
 
 
 50972 8909.182 0.998
 50973 8909.009 0.998
 50974 8910.364 0.997
 
 
 50978 8911.932 0.997
 
 
 50980 8913.038 0.997
 
 
 50990 8917.804 0.993
 50991 8917.789 0.993
 50992 8918.836 0.992
 50993 8918.836 0.991
 
 
 51016 8930.513 0.998
 51017 8930.523 0.998
 51018 8931.438 0.999
 51019 8931.441 0.999
 51020 8932.487 1.000
 51021 8932.515 1.000
 51022 8933.403 0.999
 51023 8933.405 0.999
 51024 8934.468 0.999
 51025 8934.468 1.000
 51026 8935.403 0.999
 51027 8935.413 0.999
 51028 8936.441 0.999
 
 
 51030 8937.413 0.998
 51031 8937.336 0.997
 51032 8938.344 0.997
 51033 8938.344 0.996
 51034 8939.375 0.995
 51035 8939.375 0.994
 51036 8940.307 0.994
 51037 8940.307 0.993
 
 
 51043 8943.221 0.995
 51044 8944.202 0.995
 51045 8945.224 0.996
 
 
 51047 8947.126 0.997
 
 
 51050 8950.081 0.999
 51051 8951.082 1.000
 51052 8951.994 0.999
 51053 8952.889 0.999
 51054 8953.856 0.999
 51055 8954.948 0.999
 51056 8955.840 0.998
 51057 8955.939 0.998
 51058 8956.841 0.665
 
 
 51062 -3.000 0.997
 51063 -3.000 0.999
 51064 8959.895 1.000
 51065 8959.895 1.000
 51066 8960.830 1.000
 51067 8960.866 1.000
 
 
 51070 8962.879 0.998
 51071 8962.879 0.998
 
 
 51074 8964.812 1.000
 
 
 51076 8965.833 1.000
 51077 8965.833 1.000
 
 
 51081 8967.736 0.998
 
 
 51087 8970.660 0.994
 
 
 51090 8972.613 0.993
 51091 8972.613 0.992
 
 
 51097 8975.577 0.990
 
 
 51118 8986.313 0.979
 
 
 51125 8989.247 0.976
 
 
 51131 8992.201 0.972
 
 
 51133 8993.193 0.405
 51134 8994.134 0.405
 
 
 51136 8995.115 0.404
 51137 8995.125 0.404
 
 
 51142 8998.100 0.402
 51143 8998.100 0.402
 
 
 51146 9000.053 0.401
 51147 9000.043 0.401
 51148 9001.044 0.401
 51149 9001.044 0.400
 
 
 51152 9002.987 0.399
 51153 9002.987 0.399
 51154 9003.958 0.399
 51155 9003.958 0.399
 
 
 51159 9005.896 0.397
 51160 9006.882 0.397
 51161 9006.872 0.397
 51162 9007.864 0.397
 51163 9007.874 0.396
 51164 9008.835 0.396
 51165 9008.835 0.396
 
 
 51168 9010.788 0.395
 51169 9010.778 0.395
 
 
 51188 9020.562 1.000
 51189 9020.572 1.000
 51190 9021.565 1.000
 51191 9021.568 1.000
 51192 9022.506 1.000
 
 
 51194 9023.486 1.000
 51195 9023.486 1.000
 51196 9024.455 1.000
 51197 9024.508 1.000
 51198 9025.429 1.000
 51199 9025.429 1.000
 51200 9026.420 1.000
 51201 9026.426 1.000
 51202 9027.372 1.000
 51203 9027.373 1.000
 51204 9029.337 1.000
 51205 9029.340 1.000
 51206 9030.310 1.000
 51207 9030.313 1.000
 51208 9031.284 1.000
 
 
 51210 9032.252 1.000
 51211 9032.255 1.000
 51212 9033.269 1.000
 51213 9033.280 1.000
 51214 9034.262 1.000
 51215 9034.265 1.000
 51216 9035.188 1.000
 51217 9035.193 1.000
 51218 9036.158 1.000
 51219 9038.129 1.000
 51220 9039.090 1.000
 51221 9040.064 1.000
 
 
 51223 9042.039 1.000
 51224 9042.968 1.000
 51225 9043.970 1.000
 51226 9044.967 1.000
 
 
 51228 9046.977 1.000
 51229 9047.878 1.000
 51230 9048.858 1.000
 51231 9049.844 1.000
 51232 9050.802 1.000
 
 
 51234 9051.807 1.000
 51235 9052.797 1.000
 51236 9052.803 1.000
 51237 9053.738 1.000
 51238 9053.760 1.000
 51239 9054.731 1.000
 51240 9054.741 1.000
 51241 9055.713 1.000
 
 
 51243 9056.764 1.000
 
 
 51245 9057.670 1.000
 51246 9057.685 1.000
 
 
 51248 9058.648 1.000
 
 
 51250 9059.702 1.000
 
 
 51254 9061.545 1.000
 51255 9062.559 1.000
 51256 9062.565 1.000
 51257 9063.511 1.000
 51258 9063.502 1.000
 51259 9064.491 1.000
 
 
 51261 9065.459 1.000
 51262 9065.487 1.000
 51263 9066.516 1.000
 
 
 51265 9067.428 1.000
 51266 9067.399 1.000
 51267 9068.387 1.000
 51268 9068.380 1.000
 51269 9069.389 1.000
 
 
 51272 9070.534 1.000
 51273 9071.316 1.000
 
 
 51275 9072.312 1.000
 
 
 51277 9073.322 1.000
 51278 9073.340 1.000
 51279 9074.288 1.000
 51280 9074.296 1.000
 51281 9075.236 1.000
 
 
 51287 9078.169 0.999
 51288 9078.155 1.000
 51289 9079.157 1.000
 51290 9079.136 1.000
 51291 9080.097 1.000
 51292 9080.148 1.000
 51293 9081.125 1.000
 
 
 51295 9082.029 0.999
 51296 9082.045 0.998
 51297 9083.056 0.998
 51298 9083.039 0.998
 51299 9083.996 0.997
 51300 9084.013 0.996
 
 
 51302 9085.003 0.996
 
 
 51305 9086.972 0.998
 51306 9086.957 0.998
 51307 9087.907 0.998
 51308 9087.935 0.999
 51309 9089.111 1.000
 51310 9088.980 1.000
 51311 9089.912 1.000
 
 
 51313 9090.897 0.999
 51314 9090.963 1.000
 51315 9091.853 1.000
 51316 9091.849 1.000
 51317 9092.845 1.000
 
 
 51319 9093.813 1.000
 
 
 51322 9094.879 1.000
 51323 9095.770 1.000
 51324 9095.745 1.000
 51325 9096.703 0.999
 51326 9096.729 0.998
 
 
 51328 9097.711 0.998
 51329 9098.699 0.997
 
 
 51332 9099.723 0.996
 51333 9100.617 0.995
 51334 9100.646 0.994
 51335 9101.742 0.994
 
 
 51337 9102.612 0.993
 
 
 51341 9104.767 0.991
 51342 9104.735 0.990
 51343 9105.555 0.990
 
 
 51347 9107.472 0.991
 
 
 51351 9109.454 0.993
 51352 9109.461 0.994
 51353 9110.446 0.994
 51354 9110.441 0.994
 51355 9111.427 0.995
 51356 9111.407 0.996
 51357 9112.433 0.996
 51358 9112.444 0.996
 
 
 51360 9113.426 0.998
 51361 9114.378 0.998
 
 
 51365 9116.353 1.000
 51366 9116.464 1.000
 51367 9117.365 0.999
 51368 9117.351 0.998
 51369 9118.282 0.999
 
 
 51371 9119.287 1.000
 51372 9119.290 1.000
 51373 9120.289 1.000
 51374 9120.292 1.000
 51375 9121.258 1.000
 
 
 51377 9122.229 1.000
 
 
 51379 9123.213 1.000
 51380 9123.215 1.000
 51381 9124.203 1.000
 
 
 51383 9125.247 1.000
 51384 9125.172 1.000
 51385 9126.103 1.000
 
 
 51387 9127.152 1.000
 51388 9127.155 1.000
 51389 9128.111 1.000
 
 
 51391 9129.027 0.998
 51392 9129.030 0.998
 51393 9130.013 0.999
 
 
 51395 9131.083 1.000
 
 
 51417 9141.796 0.333
 51418 9141.796 0.333
 
 
 51422 9143.821 0.988
 
 
 51427 9146.663 0.990
 
 
 51445 9155.465 0.999
 51446 9155.486 1.000
 51447 9156.432 1.000
 
 
 51449 9157.450 1.000
 
 
 51454 9159.330 1.000
 51455 9160.423 1.000
 
 
 51457 9161.375 1.000
 51458 9161.435 1.000
 51459 9162.309 1.000
 51460 9162.336 1.000
 
 
 51462 9163.274 0.998
 
 
 51467 9166.191 0.998
 51468 9166.192 0.999
 
 
 51470 9167.206 1.000
 
 
 51473 9169.124 0.334
 
 
 51475 9170.041 0.334
 51476 9170.044 0.334
 
 
 51479 9171.968 0.334
 
 
 51481 9173.066 0.998
 
 
 51486 9174.997 0.998
 51487 9175.996 0.998
 51488 9175.996 0.998
 
 
 51491 9177.978 1.000
 51492 9177.978 1.000
 51493 9178.936 1.000
 
 
 51495 9179.892 1.000
 51496 9179.941 1.000
 
 
 51498 9180.883 0.999
 51499 9181.874 0.999
 
 
 51501 9182.855 1.000
 51502 9182.855 1.000
 51503 9183.837 1.000
 51504 9183.847 0.999
 
 
 51507 9185.754 1.000
 51508 9185.800 1.000
 
 
 51513 9188.668 0.998
 
 
 51519 9191.602 1.000
 51520 9191.631 1.000
 51521 9192.630 1.000
 51522 9192.640 1.000
 51523 9193.581 1.000
 
 
 51525 9194.582 0.998
 51526 9194.582 0.998
 51527 9195.784 0.998
 
 
 51533 9198.578 1.000
 51534 9198.598 1.000
 51535 9199.484 1.000
 
 
 51537 9200.465 1.000
 51538 9200.543 1.000
 51539 9201.476 1.000
 51540 9201.433 0.999
 
 
 51543 9203.419 0.998
 51544 9203.398 0.997
 
 
 51551 9207.295 0.999
 
 
 51553 9208.291 0.999
 51554 9208.294 0.998
 
 
 51561 9214.137 1.000
 51562 9215.152 1.000
 51563 9216.102 1.000
 51564 9217.099 1.000
 51565 9217.115 1.000
 51566 9218.086 1.000
 51567 9218.126 0.999
 51568 9219.068 0.998
