#time flow_seqno path
 #This first chunk is just observed packets, the chunk after the next commented line
 #contains just inferred packets, and then the chunk
 #after the last commented line are the scores.
 #These are grouped this way for greater ease in formatting
 #the various data-groups.
 51988 9355.462 14
 51989 9355.465 14
 51993 9356.349 14
 51996 9356.389 14
 51997 9356.414 14
 51998 9356.417 14
 52001 9357.325 14
 52002 9357.457 14
 52005 9358.295 14
 52010 9358.377 14
 52007 9358.338 14
 52008 9358.348 14
 52013 9359.319 14
 52015 9359.529 14
 52017 9360.385 14
 52025 9361.508 14
 52023 9361.517 14
 52029 9362.364 14
 52030 9362.374 14
 52032 9362.380 14
 52034 9362.383 14
 52035 9363.285 14
 52039 9363.291 14
 52037 9363.319 14
 52040 9363.413 14
 52041 9364.240 14
 52043 9364.276 14
 52045 9364.286 14
 52046 9364.301 14
 52047 9365.273 14
 52048 9365.276 14
 52051 9365.279 14
 52067 9368.182 14
 52069 9368.237 14
 52068 9368.216 14
 52073 9369.186 14
 52072 9369.172 14
 52076 9369.193 14
 52088 9371.149 14
 52087 9371.156 14
 52092 9372.124 14
 52099 9373.213 14
 52103 9374.077 14
 52110 9375.066 14
 52107 9375.026 14
 52121 9377.035 14
 52126 9377.966 14
 52128 9377.969 14
 52135 9378.954 14
 52131 9378.972 14
 52133 9378.988 14
 52142 9379.972 14
 52145 9384.485 14
 52146 9385.571 14
 52149 9388.425 14
 52151 9390.353 14
 52155 9394.293 14
 52156 9395.311 14
 52157 9396.272 14
 52158 9397.264 14
 52161 9400.178 14
 52162 9401.159 14
 52168 9407.076 14
 52172 9410.938 14
 52178 9413.905 14
 52180 9414.869 14
 52184 9416.813 14
 52185 9416.816 14
 52187 9417.833 14
 52186 9417.833 14
 52190 9419.749 14
 52191 9419.752 14
 52195 9421.709 14
 52198 9423.651 14
 52199 9423.654 14
 52211 9429.508 14
 52231 9439.330 14
 
 
 #time flow_seqno path_score
 #This contains all the points, and indicatesthe path score.  There are gaps
 #where there was a missed packet
 
 
 51062 -3.000 0.750
 
 
 51063 -3.000 0.850
 
 
 49810 8195.350 0.333
 
 
 49811 8196.317 0.633
 
 
 49812 8197.278 0.600
 49814 8199.231 0.633
 
 
 49815 8200.197 0.667
 
 
 49816 8201.184 0.633
 
 
 49817 8202.198 0.600
 
 
 49818 8203.147 0.567
 
 
 49819 8204.128 0.500
 
 
 49820 8205.094 0.500
 
 
 49821 8206.046 0.475
 
 
 49822 8207.036 0.475
 
 
 49823 8208.017 0.450
 49825 8209.989 1.000
 
 
 49826 8210.963 1.000
 
 
 49827 8211.944 1.000
 
 
 49828 8212.895 0.950
 
 
 49829 8213.901 1.000
 
 
 49830 8214.871 1.000
 
 
 49831 8215.819 0.950
 
 
 49832 8216.917 1.000
 
 
 49833 8217.800 1.000
 
 
 49834 8218.829 1.000
 
 
 49835 8219.766 1.000
 
 
 49836 8220.748 1.000
 
 
 49837 8221.722 1.000
 
 
 49838 8222.698 1.000
 
 
 49839 8223.710 0.950
 
 
 49840 8224.642 1.000
 49842 8225.609 0.950
 
 
 49843 8226.627 1.000
 
 
 49844 8226.580 0.950
 49846 8227.590 1.000
 
 
 49847 8228.556 1.000
 49849 8229.566 1.000
 
 
 49850 8229.569 1.000
 
 
 49851 8230.549 1.000
 
 
 49852 8230.551 1.000
 
 
 49853 8231.606 1.000
 
 
 49854 8231.612 1.000
 
 
 49855 8232.520 1.000
 
 
 49856 8232.523 1.000
 
 
 49857 8233.536 1.000
 49859 8234.478 0.900
 
 
 49860 8234.481 0.950
 49862 8235.423 0.900
 
 
 49861 8235.457 0.950
 
 
 49864 8236.394 0.850
 
 
 49863 8236.419 0.850
 
 
 49866 8237.376 0.950
 
 
 49865 8237.390 0.900
 49867 8238.382 1.000
 
 
 49868 8238.384 1.000
 
 
 49869 8239.354 0.950
 
 
 49870 8239.357 0.950
 
 
 49871 8240.330 1.000
 
 
 49872 8240.333 1.000
 
 
 49875 8242.242 0.850
 
 
 49876 8242.244 0.800
 
 
 49880 8244.226 0.750
 
 
 49879 8244.230 0.700
 49881 8245.261 0.800
 
 
 49882 8245.264 0.850
 
 
 49885 8247.179 0.950
 
 
 49886 8247.181 1.000
 
 
 49887 8248.183 0.950
 
 
 49888 8248.222 0.950
 
 
 49889 8249.153 1.000
 
 
 49890 8249.156 1.000
 
 
 49897 8253.079 0.700
 
 
 49901 8255.002 0.900
 49903 8256.948 0.950
 
 
 49904 8257.996 0.950
 
 
 49907 8260.910 1.000
 
 
 49908 8260.934 0.950
 
 
 49909 8261.864 0.950
 
 
 49910 8261.901 0.950
 49912 8262.843 0.900
 
 
 49911 8262.867 0.950
 
 
 49914 8263.884 1.000
 
 
 49924 8268.735 0.500
 49926 8269.704 0.500
 
 
 49925 8269.717 0.500
 
 
 49942 8277.864 0.500
 
 
 49952 8282.466 0.600
 
 
 49956 8285.450 0.800
 
 
 49957 8286.405 0.850
 
 
 49958 8287.392 0.900
 49960 8289.390 1.000
 
 
 49961 8290.372 0.950
 
 
 49966 8295.290 0.700
 
 
 49967 8296.217 0.650
 
 
 49968 8296.220 0.600
 
 
 49969 8297.209 0.650
 49971 8298.169 0.750
 
 
 49976 8300.186 0.750
 
 
 49979 8302.088 0.600
 
 
 49980 8302.119 0.550
 
 
 49995 8309.990 0.500
 
 
 49996 8310.000 0.500
 
 
 49997 8310.966 0.500
 
 
 50011 8317.785 0.500
 
 
 50039 8331.524 0.900
 
 
 50040 8331.527 0.950
 50042 8332.494 0.900
 
 
 50041 8332.527 0.950
 
 
 50044 8333.466 0.850
 
 
 50043 8333.478 0.850
 
 
 50047 8335.447 0.850
 
 
 50048 8335.450 0.850
 50050 8336.404 0.950
 
 
 50051 8337.375 1.000
 
 
 50059 8341.374 0.950
 
 
 50060 8341.496 0.950
 50062 8342.351 0.850
 50064 8343.302 0.850
 
 
 50063 8343.322 0.800
 
 
 50067 8345.281 1.000
 
 
 50068 8345.235 0.950
 
 
 50069 8346.270 0.950
 
 
 50076 8349.208 0.600
 
 
 50082 8352.210 0.500
 
 
 50087 8355.053 0.600
 50089 8356.031 0.700
 
 
 50092 8357.041 0.850
 
 
 50096 8358.996 1.000
 
 
 50095 8358.975 0.950
 
 
 50098 8360.012 0.900
 
 
 50099 8361.014 0.850
 
 
 50103 8362.851 0.900
 50105 8363.898 0.900
 50107 8364.876 0.900
 
 
 50108 8364.890 0.950
 50110 8365.788 0.950
 
 
 50109 8365.871 1.000
 50111 8366.792 1.000
 
 
 50112 8366.812 1.000
 50114 8367.844 1.000
 
 
 50113 8367.844 0.950
 50115 8368.745 1.000
 
 
 50118 8369.686 0.950
 
 
 50117 8369.710 0.900
 50119 8370.689 0.950
 
 
 50120 8370.692 0.900
 
 
 50121 8371.679 0.850
 
 
 50122 8371.679 0.800
 
 
 50125 8373.672 0.800
 
 
 50126 8373.672 0.850
 
 
 50127 8374.637 0.900
 50129 8375.636 1.000
 
 
 50130 8375.647 0.950
 50132 8376.578 0.900
 
 
 50131 8376.600 0.950
 
 
 50134 8377.502 0.950
 
 
 50133 8377.522 0.900
 50135 8378.569 0.950
 
 
 50159 8390.319 0.333
 
 
 50160 8390.330 0.367
 50162 8391.342 0.433
 
 
 50165 8393.310 0.533
 
 
 50166 8393.475 0.567
 
 
 50167 8394.257 0.600
 50169 8395.874 0.667
 
 
 50170 8395.874 0.667
 
 
 50171 8396.255 0.633
 
 
 50172 8396.264 0.600
 
 
 50173 8397.236 0.600
 
 
 50174 8397.239 0.633
 
 
 50175 8398.204 0.633
 
 
 50176 8399.202 0.600
 
 
 50179 8402.120 0.500
 50181 8404.115 0.500
 
 
 50182 8405.110 0.533
 
 
 50186 8409.095 0.633
 
 
 50187 8410.047 0.600
 
 
 50188 8410.974 0.533
 
 
 50189 8411.963 0.467
 
 
 50193 8498.294 0.900
 50195 8500.238 0.900
 
 
 50198 8503.182 1.000
 
 
 50203 8508.112 1.000
 50205 8510.074 1.000
 
 
 50208 8513.027 0.850
 50210 8514.957 0.750
 50212 8516.905 0.650
 
 
 50213 8517.872 0.600
 
 
 50214 8518.850 0.550
 50216 8520.892 0.500
 50218 8522.764 0.500
 50220 8524.731 0.550
 
 
 50221 8525.706 0.600
 
 
 50222 8525.709 0.650
 
 
 50223 8526.691 0.700
 
 
 50224 8526.700 0.750
 
 
 50229 8529.629 1.000
 50231 8530.597 0.900
 
 
 50232 8530.600 0.850
 
 
 50233 8531.598 0.800
 
 
 50234 8531.601 0.750
 
 
 50235 8532.554 0.750
 
 
 50236 8532.557 0.800
 
 
 50237 8533.536 0.850
 
 
 50238 8533.539 0.900
 50240 8534.473 0.900
 50242 8535.550 0.900
 
 
 50247 8538.378 0.750
 50249 8539.354 0.650
 
 
 50254 8541.427 0.500
 
 
 50257 8543.316 0.500
 
 
 50258 8543.319 0.500
 
 
 50259 8544.286 0.500
 
 
 50260 8544.289 0.500
 
 
 50261 8545.267 0.500
 50263 8546.243 0.500
 
 
 50268 8548.204 0.500
 
 
 50269 8549.180 0.500
 
 
 50282 8555.167 0.500
 
 
 50286 8557.013 0.500
 50288 8558.071 0.600
 
 
 50289 8559.023 0.650
 
 
 50296 8561.940 0.650
 
 
 50306 8566.823 0.500
 
 
 50307 8567.805 0.500
 
 
 50308 8567.807 0.500
 
 
 50316 8571.709 0.500
 
 
 50317 8572.666 0.500
 
 
 50322 8574.629 0.500
 
 
 50329 8578.555 0.500
 
 
 50330 8578.557 0.500
 
 
 50333 8580.517 0.500
 
 
 50334 8580.520 0.500
 
 
 50335 8581.506 0.500
 50337 8582.499 0.500
 
 
 50338 8582.501 0.500
 
 
 50339 8583.473 0.500
 
 
 50340 8583.476 0.500
 
 
 50341 8584.445 0.500
 
 
 50342 8584.447 0.500
 50344 8585.462 0.500
 
 
 50347 8587.380 0.500
 
 
 50348 8587.383 0.500
 
 
 50349 8588.377 0.500
 
 
 50350 8588.382 0.500
 
 
 50351 8589.337 0.500
 
 
 50352 8589.340 0.500
 
 
 50353 8590.328 0.500
 50355 8591.312 0.500
 
 
 50356 8591.315 0.500
 
 
 50359 8593.262 0.500
 50361 8594.261 0.500
 
 
 50364 8595.290 0.500
 
 
 50365 8596.208 0.500
 
 
 50366 8596.222 0.500
 
 
 50367 8597.173 0.500
 
 
 50368 8597.176 0.500
 50370 8598.152 0.450
 50372 8599.218 0.400
 
 
 50371 8599.326 0.400
 
 
 50374 8600.178 0.500
 
 
 50373 8600.178 0.450
 
 
 50376 8601.106 0.600
 
 
 50375 8601.119 0.550
 50377 8602.078 0.650
 
 
 50378 8602.094 0.700
 
 
 50379 8603.068 0.750
 
 
 50380 8603.087 0.725
 
 
 50381 8604.051 0.700
 
 
 50382 8604.066 0.650
 50384 8605.122 0.750
 
 
 50385 8606.000 0.700
 50387 8606.998 0.600
 50389 8607.994 0.500
 
 
 50390 8607.997 0.450
 
 
 50391 8609.055 0.400
 
 
 50392 8609.060 0.400
 50394 8610.044 0.500
 
 
 50395 8610.975 0.500
 
 
 50398 8611.970 0.500
 
 
 50399 8612.920 0.500
 50401 8613.959 0.500
 
 
 50402 8613.962 0.500
 
 
 50403 8614.870 0.500
 50405 8615.875 0.500
 50407 8616.912 0.500
 50409 8617.883 0.500
 
 
 50410 8617.885 0.450
 
 
 50411 8618.872 0.400
 
 
 50412 8618.874 0.433
 
 
 50413 8619.819 0.467
 
 
 50414 8619.836 0.500
 
 
 50419 8622.700 0.567
 
 
 50420 8622.829 0.550
 
 
 50421 8623.739 0.550
 
 
 50422 8623.741 0.550
 
 
 50427 8626.580 0.700
 50429 8627.627 0.750
 
 
 50434 8629.612 0.500
 
 
 50437 8631.532 0.525
 
 
 50440 8632.544 0.675
 
 
 50439 8632.544 0.625
 
 
 50442 8633.516 0.750
 
 
 50441 8633.526 0.725
 50443 8634.473 0.700
 
 
 50444 8634.476 0.650
 
 
 50445 8635.430 0.600
 
 
 50448 8636.440 0.450
 
 
 50449 8637.406 0.400
 
 
 50450 8637.409 0.400
 
 
 50451 8638.427 0.450
 
 
 50452 8638.433 0.500
 
 
 50453 8639.412 0.500
 
 
 50454 8639.414 0.500
 50456 8640.405 0.500
 
 
 50455 8640.437 0.500
 50457 8641.361 0.500
 
 
 50458 8641.364 0.500
 
 
 50459 8642.346 0.500
 
 
 50460 8642.349 0.500
 
 
 50461 8643.300 0.500
 50463 8644.290 0.500
 
 
 50464 8644.293 0.500
 
 
 50465 8645.264 0.500
 
 
 50466 8645.267 0.500
 
 
 50467 8646.246 0.500
 
 
 50468 8646.248 0.500
 
 
 50469 8647.248 0.500
 
 
 50470 8647.251 0.500
 
 
 50471 8648.183 0.500
 
 
 50475 8650.207 0.500
 
 
 50476 8650.210 0.500
 
 
 50477 8651.178 0.500
 
 
 50478 8651.181 0.500
 50480 8652.182 0.500
 
 
 50481 8653.125 0.500
 
 
 50482 8653.128 0.500
 
 
 50487 8656.065 0.500
 50489 8657.049 0.500
 50491 8658.181 0.500
 
 
 50496 8660.036 0.500
 
 
 50501 8662.965 0.500
 
 
 50504 8663.921 0.500
 
 
 50505 8664.981 0.500
 
 
 50506 8664.981 0.500
 
 
 50507 8665.893 0.500
 
 
 50508 8665.912 0.500
 
 
 50509 8666.889 0.500
 50511 8667.915 0.500
 
 
 50512 8667.920 0.500
 
 
 50513 8668.884 0.500
 
 
 50514 8668.887 0.500
 
 
 50519 8671.823 0.500
 50521 8672.795 0.400
 50523 8673.796 0.467
 
 
 50524 8673.799 0.500
 
 
 50529 8676.822 0.667
 
 
 50530 8676.825 0.667
 
 
 50531 8677.729 0.633
 
 
 50558 8690.531 0.950
 
 
 50559 8691.493 1.000
 
 
 50562 8692.479 0.950
 
 
 50561 8692.510 1.000
 50563 8693.482 1.000
 
 
 50564 8693.485 1.000
 
 
 50565 8694.538 1.000
 
 
 50566 8694.541 1.000
 
 
 50567 8695.411 1.000
 
 
 50570 8696.415 1.000
 
 
 50569 8696.390 0.950
 
 
 50572 8697.397 0.900
 
 
 50571 8697.397 0.950
 
 
 50574 8698.368 1.000
 
 
 50575 8699.331 0.950
 50577 8700.306 1.000
 
 
 50578 8700.290 0.950
 50580 8701.347 0.850
 
 
 50581 8702.244 0.800
 
 
 50582 8702.439 0.750
 
 
 50583 8703.225 0.800
 
 
 50584 8703.264 0.850
 
 
 50587 8705.255 0.850
 
 
 50588 8705.260 0.800
 
 
 50591 8707.199 0.650
 
 
 50592 8707.202 0.600
 
 
 50593 8708.212 0.550
 
 
 50594 8708.215 0.550
 
 
 50599 8711.092 0.800
 
 
 50600 8711.095 0.850
 
 
 50601 8712.059 0.900
 50603 8713.082 1.000
 
 
 50604 8713.085 1.000
 50606 8714.166 1.000
 
 
 50607 8715.008 1.000
 
 
 50608 8715.011 1.000
 
 
 50609 8716.033 1.000
 50611 8716.969 0.900
 
 
 50612 8716.972 0.950
 
 
 50613 8717.974 0.950
 
 
 50614 8717.976 0.900
 
 
 50617 8719.934 0.933
 50619 8720.967 1.000
 50621 8721.909 0.867
 50623 8722.924 0.867
 
 
 50626 8723.795 0.700
 50628 8724.854 0.633
 
 
 50741 8780.530 0.667
 
 
 50742 8780.533 0.667
 
 
 50743 8781.478 0.633
 
 
 50744 8781.548 0.667
 
 
 50745 8782.444 0.633
 
 
 50746 8782.460 0.633
 
 
 50747 8783.429 0.667
 
 
 50748 8783.395 0.633
 50750 8784.423 0.667
 50752 8785.428 0.633
 
 
 50753 8786.309 0.633
 50755 8787.426 0.600
 
 
 50756 8787.493 0.633
 
 
 50757 8788.276 0.633
 50759 8789.300 0.600
 
 
 50760 8789.372 0.633
 
 
 50761 8790.327 0.667
 
 
 50762 8790.321 0.633
 
 
 50763 8791.277 0.667
 
 
 50764 8791.280 0.667
 
 
 50765 8792.237 0.667
 
 
 50766 8792.243 0.667
 
 
 50767 8793.215 0.667
 
 
 50768 8793.177 0.633
 
 
 50769 8794.407 0.633
 50771 8795.278 0.667
 
 
 50772 8795.282 0.633
 
 
 50773 8796.129 0.667
 
 
 50774 8796.108 0.633
 50776 8797.131 0.667
 
 
 50775 8797.131 0.633
 50777 8798.089 0.667
 
 
 50778 8798.044 0.633
 
 
 50779 8799.129 0.667
 
 
 50780 8799.134 0.667
 50782 8800.055 0.667
 
 
 50781 8800.063 0.667
 50783 8800.992 0.633
 
 
 50784 8800.995 0.633
 
 
 50785 8801.987 0.667
 50787 8802.964 0.667
 
 
 50788 8802.945 0.633
 
 
 50789 8803.951 0.667
 
 
 50790 8803.969 0.667
 50792 8805.011 0.633
 50794 8805.869 0.633
 
 
 50793 8805.954 0.667
 50795 8806.886 0.667
 
 
 50796 8806.889 0.667
 
 
 50797 8807.835 0.633
 
 
 50798 8807.997 0.633
 
 
 50799 8808.822 0.667
 50801 8810.762 0.633
 
 
 50802 8811.792 0.667
 
 
 50803 8812.773 0.667
 
 
 50804 8813.775 0.633
 50806 8815.718 0.667
 
 
 50807 8816.754 0.633
 
 
 50808 8817.640 0.633
 
 
 50809 8818.632 0.667
 50811 8820.580 0.667
 50813 8821.616 0.767
 
 
 50812 8821.616 0.733
 50814 8822.577 0.800
 
 
 50817 8823.499 0.867
 
 
 50816 8823.550 0.867
 50818 8824.473 0.867
 50820 8825.512 1.000
 
 
 50821 8825.542 1.000
 50823 8826.513 1.000
 
 
 50822 8826.533 1.000
 50824 8827.463 1.000
 
 
 50825 8827.474 0.933
 
 
 50826 8828.421 0.967
 
 
 50827 8828.424 0.933
 
 
 50828 8829.351 0.867
 
 
 50829 8829.361 0.867
 
 
 50830 8830.451 0.933
 
 
 50831 8830.459 0.967
 
 
 50832 8831.412 1.000
 
 
 50833 8831.417 0.967
 50835 8832.380 0.967
 
 
 50834 8832.452 1.000
 
 
 50837 8833.289 0.833
 
 
 50836 8833.297 0.900
 
 
 50840 8835.303 1.000
 
 
 50841 8835.306 1.000
 
 
 50842 8836.305 1.000
 
 
 50843 8836.261 0.967
 
 
 50844 8837.279 0.967
 
 
 50845 8837.253 0.900
 
 
 50846 8838.170 0.900
 
 
 50847 8838.228 0.900
 
 
 50848 8839.176 0.833
 
 
 50849 8840.143 0.800
 
 
 50850 8841.141 0.833
 
 
 50851 8842.126 0.867
 
 
 50852 8843.157 0.900
 
 
 50853 8844.092 0.933
 
 
 50854 8845.070 0.967
 
 
 50855 8846.101 1.000
 
 
 50856 8847.103 1.000
 
 
 50857 8848.060 1.000
 
 
 50858 8849.055 1.000
 
 
 50862 8852.009 0.867
 
 
 50863 8852.041 0.800
 
 
 50864 8853.022 0.867
 
 
 50865 8853.031 0.900
 
 
 50866 8854.012 0.933
 
 
 50867 8853.963 0.933
 
 
 50868 8854.975 1.000
 50870 8855.952 1.000
 
 
 50871 8855.929 0.967
 
 
 50872 8856.937 0.967
 50874 8857.928 1.000
 
 
 50875 8857.938 1.000
 
 
 50876 8858.855 0.967
 50878 8859.858 0.900
 
 
 50881 8860.822 0.967
 
 
 50880 8860.797 0.900
 50882 8861.852 1.000
 
 
 50883 8861.855 1.000
 
 
 50884 8862.798 0.967
 50886 8863.787 0.933
 
 
 50887 8863.861 0.933
 
 
 50888 8864.751 1.000
 
 
 50889 8864.748 0.967
 50891 8865.709 0.967
 
 
 50890 8865.780 1.000
 
 
 50893 8866.650 0.933
 
 
 50892 8866.711 0.933
 50894 8867.702 1.000
 
 
 50895 8867.675 0.967
 50897 8868.632 0.900
 
 
 50896 8868.608 0.900
 
 
 50899 8869.697 0.833
 
 
 50898 8869.679 0.833
 
 
 50901 8870.685 0.833
 
 
 50900 8870.651 0.767
 50902 8871.558 0.867
 
 
 50903 8871.561 0.900
 
 
 50904 8872.527 0.933
 50906 8873.551 1.000
 
 
 50909 8874.473 0.967
 
 
 50908 8874.486 0.900
 50910 8875.544 0.967
 50912 8876.455 0.867
 
 
 50913 8876.483 0.933
 
 
 50914 8877.476 1.000
 
 
 50915 8877.440 0.967
 
 
 50916 8878.405 0.933
 
 
 50919 8879.630 0.833
 
 
 50920 8880.395 0.833
 
 
 50921 8881.432 0.833
 
 
 50922 8882.379 0.800
 50924 8884.386 0.667
 
 
 50925 8885.300 0.600
 
 
 50926 8886.333 0.533
 50928 8887.315 0.467
 50930 8888.250 0.467
 50932 8889.458 0.533
 50934 8890.225 0.600
 
 
 50935 8890.233 0.633
 
 
 50936 8891.286 0.700
 
 
 50937 8891.240 0.700
 
 
 50938 8892.194 0.700
 
 
 50939 8892.197 0.767
 
 
 50940 8893.259 0.833
 
 
 50941 8893.259 0.867
 50943 8894.210 0.933
 
 
 50942 8894.175 0.867
 50944 8895.150 0.933
 
 
 50945 8895.203 0.933
 
 
 50949 8897.127 0.867
 
 
 50948 8897.149 0.800
 50950 8898.120 0.933
 
 
 50951 8898.236 1.000
 
 
 50952 8899.078 0.933
 
 
 50955 8900.614 0.767
 
 
 50959 8902.112 0.767
 
 
 50958 8902.026 0.767
 50960 8903.010 0.700
 
 
 50961 8903.013 0.700
 50963 8904.005 0.800
 
 
 50962 8904.029 0.733
 50964 8905.056 0.867
 
 
 50965 8905.096 0.900
 
 
 50966 8906.007 0.900
 
 
 50967 8906.018 0.933
 
 
 50968 8907.019 0.967
 
 
 50969 8907.019 0.933
 
 
 50973 8909.009 0.767
 
 
 50972 8909.182 0.833
 50974 8910.364 0.733
 
 
 50978 8911.932 0.733
 50980 8913.038 0.733
 
 
 50991 8917.789 0.500
 
 
 50990 8917.804 0.500
 50992 8918.836 0.500
 
 
 50993 8918.836 0.500
 
 
 51016 8930.513 0.780
 
 
 51017 8930.523 0.840
 
 
 51018 8931.438 0.880
 
 
 51019 8931.441 0.900
 51021 8932.515 0.960
 
 
 51020 8932.487 0.980
 51022 8933.403 0.940
 
 
 51023 8933.405 0.920
 
 
 51024 8934.468 0.940
 
 
 51025 8934.468 0.980
 
 
 51026 8935.403 0.940
 
 
 51027 8935.413 0.920
 
 
 51028 8936.441 0.860
 
 
 51031 8937.336 0.740
 
 
 51030 8937.413 0.800
 51032 8938.344 0.680
 
 
 51033 8938.344 0.600
 
 
 51034 8939.375 0.520
 
 
 51035 8939.375 0.467
 
 
 51036 8940.307 0.467
 
 
 51037 8940.307 0.400
 
 
 51043 8943.221 0.533
 
 
 51044 8944.202 0.540
 
 
 51045 8945.224 0.620
 51047 8947.126 0.700
 
 
 51050 8950.081 0.900
 
 
 51051 8951.082 0.980
 
 
 51052 8951.994 0.920
 
 
 51053 8952.889 0.900
 
 
 51054 8953.856 0.860
 
 
 51055 8954.948 0.860
 
 
 51056 8955.840 0.820
 
 
 51057 8955.939 0.780
 
 
 51058 8956.891 0.560
 
 
 51064 8959.895 0.950
 
 
 51065 8959.895 1.000
 51067 8960.866 0.950
 
 
 51066 8960.830 0.950
 
 
 51071 8962.879 0.850
 
 
 51070 8962.879 0.800
 
 
 51074 8964.812 1.000
 51076 8965.833 1.000
 
 
 51077 8965.833 0.950
 
 
 51081 8967.736 0.750
 
 
 51087 8970.660 0.500
 
 
 51091 8972.613 0.500
 
 
 51090 8972.613 0.500
 
 
 51097 8975.577 0.500
 
 
 51118 8986.313 0.500
 
 
 51125 8989.247 0.500
 
 
 51131 8992.201 0.500
 51133 8993.193 0.500
 
 
 51134 8994.134 0.500
 51136 8995.115 0.500
 
 
 51137 8995.125 0.500
 
 
 51142 8998.100 0.500
 
 
 51143 8998.100 0.500
 
 
 51147 9000.043 0.500
 
 
 51146 9000.053 0.500
 
 
 51149 9001.044 0.500
 
 
 51148 9001.044 0.500
 
 
 51153 9002.987 0.500
 
 
 51152 9002.987 0.500
 
 
 51155 9003.958 0.500
 
 
 51154 9003.958 0.500
 
 
 51159 9005.896 0.500
 51161 9006.872 0.500
 
 
 51160 9006.882 0.500
 51162 9007.864 0.500
 
 
 51163 9007.874 0.500
 
 
 51164 9008.835 0.500
 
 
 51165 9008.835 0.500
 
 
 51169 9010.778 0.500
 
 
 51168 9010.788 0.500
 
 
 51188 9020.562 1.000
 
 
 51189 9020.572 0.950
 
 
 51190 9021.565 1.000
 
 
 51191 9021.568 1.000
 
 
 51192 9022.506 1.000
 
 
 51195 9023.486 1.000
 
 
 51194 9023.486 1.000
 51196 9024.455 1.000
 
 
 51197 9024.508 0.950
 51199 9025.429 1.000
 
 
 51198 9025.429 1.000
 51200 9026.420 1.000
 
 
 51201 9026.426 1.000
 
 
 51202 9027.372 1.000
 
 
 51203 9027.373 0.950
 
 
 51204 9029.337 1.000
 
 
 51205 9029.340 1.000
 
 
 51206 9030.310 1.000
 
 
 51207 9030.313 1.000
 
 
 51208 9031.284 1.000
 51210 9032.252 1.000
 
 
 51211 9032.255 1.000
 
 
 51212 9033.269 1.000
 
 
 51213 9033.280 1.000
 
 
 51214 9034.262 1.000
 
 
 51215 9034.265 1.000
 
 
 51216 9035.188 1.000
 
 
 51217 9035.193 1.000
 
 
 51218 9036.158 1.000
 
 
 51219 9038.129 1.000
 
 
 51220 9039.090 1.000
 
 
 51221 9040.064 1.000
 51223 9042.039 1.000
 
 
 51224 9042.968 0.950
 
 
 51225 9043.970 1.000
 
 
 51226 9044.967 1.000
 51228 9046.977 0.950
 
 
 51229 9047.878 1.000
 
 
 51230 9048.858 1.000
 
 
 51231 9049.844 1.000
 
 
 51232 9050.802 0.950
 51234 9051.807 1.000
 
 
 51235 9052.797 1.000
 
 
 51236 9052.803 1.000
 
 
 51237 9053.738 1.000
 
 
 51238 9053.760 1.000
 
 
 51239 9054.731 1.000
 
 
 51240 9054.741 0.950
 
 
 51241 9055.713 1.000
 51243 9056.764 1.000
 51245 9057.670 1.000
 
 
 51246 9057.685 0.950
 51248 9058.648 1.000
 51250 9059.702 1.000
 
 
 51254 9061.545 0.950
 
 
 51255 9062.559 1.000
 
 
 51256 9062.565 1.000
 
 
 51257 9063.511 1.000
 
 
 51258 9063.502 0.950
 
 
 51259 9064.491 1.000
 51261 9065.459 1.000
 
 
 51262 9065.487 1.000
 
 
 51263 9066.516 1.000
 51265 9067.428 1.000
 
 
 51266 9067.399 0.950
 
 
 51267 9068.387 1.000
 
 
 51268 9068.380 0.950
 
 
 51269 9069.389 1.000
 
 
 51272 9070.534 0.950
 
 
 51273 9071.316 1.000
 51275 9072.312 1.000
 
 
 51278 9073.340 1.000
 
 
 51277 9073.322 0.950
 51279 9074.288 1.000
 
 
 51280 9074.296 1.000
 
 
 51281 9075.236 0.950
 
 
 51288 9078.155 0.950
 
 
 51287 9078.169 0.900
 51289 9079.157 1.000
 
 
 51290 9079.136 0.950
 
 
 51291 9080.097 1.000
 
 
 51292 9080.148 1.000
 
 
 51293 9081.125 1.000
 51295 9082.029 0.900
 
 
 51296 9082.045 0.850
 51298 9083.039 0.750
 
 
 51297 9083.056 0.800
 51299 9083.996 0.700
 
 
 51300 9084.013 0.650
 51302 9085.003 0.600
 
 
 51306 9086.957 0.800
 
 
 51305 9086.972 0.750
 51307 9087.907 0.850
 
 
 51308 9087.935 0.900
 51310 9088.980 1.000
 
 
 51309 9089.111 0.950
 51311 9089.912 1.000
 51313 9090.897 0.900
 
 
 51314 9090.963 0.950
 
 
 51315 9091.853 1.000
 
 
 51316 9091.849 0.950
 
 
 51317 9092.845 1.000
 51319 9093.813 1.000
 
 
 51322 9094.879 0.950
 
 
 51323 9095.770 1.000
 
 
 51324 9095.745 0.950
 
 
 51325 9096.703 0.900
 
 
 51326 9096.729 0.850
 51328 9097.711 0.750
 
 
 51329 9098.699 0.700
 
 
 51332 9099.723 0.550
 
 
 51333 9100.617 0.500
 
 
 51334 9100.646 0.500
 
 
 51335 9101.742 0.500
 51337 9102.612 0.500
 
 
 51342 9104.735 0.500
 
 
 51341 9104.767 0.500
 51343 9105.555 0.500
 
 
 51347 9107.472 0.500
 
 
 51351 9109.454 0.500
 
 
 51352 9109.461 0.500
 51354 9110.441 0.500
 
 
 51353 9110.446 0.500
 
 
 51356 9111.407 0.550
 
 
