878624158		2148622095	2148622095
878634202		2148910162	2148910162
878644138		2149198228	2149198228
878654144		2149486295	2149486295
878664171		2149774361	2149774361
878674175		2150062428	2150062428
878684191		2150350494	2150350494
878694188		2150638561	2150638561
878704209		2150926628	2150926628
878714170		2151214694	2151214694
878724179		2151502761	2151502761
878734173		2151790827	2151790827
878744156		2152078894	2152078894
878754169		2152366960	2152366960
878764188		2152655027	2152655027
878774161		2152943093	2152943093
878784162		2153231160	2153231160
878794180		2153519227	2153519227
878804204		2153807293	2153807293
878814144		2154095360	2154095360
878824235		2154383426	2154383426
878834160		2154671493	2154671493
878844148		2154959559	2154959559
878854148		2155247626	2155247626
878864151		2155535692	2155535692
878874164		2155823759	2155823759
878884131		2156111826	2156111826
878894149		2156399892	2156399892
878904161		2156687959	2156687959
878914237		2156976025	2156976025
878924163		2157264092	2157264092
878934269		2157552158	2157552158
878944163		2157840225	2157840225
878954211		2158128291	2158128291
878964148		2158416358	2158416358
878974144		2158704425	2158704425
878984159		2158992491	2158992491
878994163		2159280558	2159280558
879004179		2159568624	2159568624
879014181		2159856691	2159856691
879024158		2160144757	2160144757
879034127		2160432824	2160432824
879044182		2160720890	2160720890
879054154		2161008957	2161008957
879064198		2161297024	2161297024
879074158		2161585090	2161585090
879084134		2161873157	2161873157
879094228		2162161223	2162161223
879104198		2162449290	2162449290
879114157		2162737356	2162737356
879124137		2163025423	2163025423
879134263		2163313489	2163313489
879144152		2163601556	2163601556
879154117		2163889623	2163889623
879164135		2164177689	2164177689
879174173		2164465756	2164465756
879184166		2164753822	2164753822
879194165		2165041889	2165041889
879204166		2165329955	2165329955
879214197		2165618022	2165618022
879224168		2165906088	2165906088
879234197		2166194155	2166194155
879244192		2166482222	2166482222
879254142		2166770288	2166770288
879264154		2167058355	2167058355
879274199		2167346421	2167346421
879284134		2167634488	2167634488
879294140		2167922554	2167922554
879304153		2168210621	2168210621
879314126		2168498687	2168498687
879324130		2168786754	2168786754
879334179		2169074821	2169074821
879344155		2169362887	2169362887
879354132		2169650954	2169650954
879364132		2169939020	2169939020
879374153		2170227087	2170227087
879384195		2170515153	2170515153
879394114		2170803220	2170803220
879404140		2171091286	2171091286
879414183		2171379353	2171379353
879424151		2171667420	2171667420
879434174		2171955486	2171955486
879444163		2172243553	2172243553
879454155		2172531619	2172531619
879464151		2172819686	2172819686
879474140		2173107752	2173107752
879484145		2173395819	2173395819
879494138		2173683885	2173683885
879504169		2173971952	2173971952
879514190		2174260019	2174260019
879524133		2174548085	2174548085
879534142		2174836152	2174836152
879544143		2175124218	2175124218
879554113		2175412285	2175412285
879564139		2175700351	2175700351
879574132		2175988418	2175988418
879584141		2176276484	2176276484
879594150		2176564551	2176564551
879604161		2176852618	2176852618
879614179		2177140684	2177140684
879624150		2177428751	2177428751
879634192		2177716817	2177716817
879644214		2178004884	2178004884
879654139		2178292950	2178292950
879664146		2178581017	2178581017
879674116		2178869083	2178869083
879684201		2179157150	2179157150
879694199		2179445217	2179445217
879704197		2179733283	2179733283
879714164		2180021350	2180021350
879724160		2180309416	2180309416
879734186		2180597483	2180597483
879744138		2180885549	2180885549
879754128		2181173616	2181173616
879764128		2181461682	2181461682
879774134		2181749749	2181749749
879784156		2182037816	2182037816
879794118		2182325882	2182325882
879804164		2182613949	2182613949
879814129		2182902015	2182902015
879824182		2183190082	2183190082
879834113		2183478148	2183478148
879844136		2183766215	2183766215
879854133		2184054281	2184054281
879864159		2184342348	2184342348
879874110		2184630415	2184630415
879884124		2184918481	2184918481
879894139		2185206548	2185206548
879904147		2185494614	2185494614
879914108		2185782681	2185782681
879924123		2186070747	2186070747
879944164		2186646880	2186646880
879954184		2186934947	2186934947
879964138		2187223014	2187223014
879974133		2187511080	2187511080
879984134		2187799147	2187799147
879994125		2188087213	2188087213
880004157		2188375280	2188375280
880014135		2188663346	2188663346
880024154		2188951413	2188951413
880034112		2189239479	2189239479
880044161		2189527546	2189527546
880054129		2189815613	2189815613
880064190		2190103679	2190103679
880074106		2190391746	2190391746
880084120		2190679812	2190679812
880094126		2190967879	2190967879
880104115		2191255945	2191255945
880114110		2191544012	2191544012
880124119		2191832078	2191832078
880134133		2192120145	2192120145
880144145		2192408212	2192408212
880154110		2192696278	2192696278
880164120		2192984345	2192984345
880174134		2193272411	2193272411
880184194		2193560478	2193560478
880194162		2193848544	2193848544
880204133		2194136611	2194136611
880214181		2194424677	2194424677
880224246		2194712744	2194712744
880234122		2195000811	2195000811
880244120		2195288877	2195288877
880254129		2195576944	2195576944
880264215		2195865010	2195865010
880274104		2196153077	2196153077
880284119		2196441143	2196441143
880294124		2196729210	2196729210
880304098		2197017277	2197017277
880314106		2197305343	2197305343
880324117		2197593410	2197593410
880334123		2197881476	2197881476
880344097		2198169543	2198169543
880354124		2198457609	2198457609
880364123		2198745676	2198745676
880374129		2199033742	2199033742
880384097		2199321809	2199321809
880394106		2199609876	2199609876
880404121		2199897942	2199897942
880414132		2200186009	2200186009
880424092		2200474075	2200474075
880434146		2200762142	2200762142
880444189		2201050208	2201050208
880454128		2201338275	2201338275
880464127		2201626341	2201626341
880474145		2201914408	2201914408
880484118		2202202475	2202202475
880494122		2202490541	2202490541
880504131		2202778608	2202778608
880514100		2203066674	2203066674
880524155		2203354741	2203354741
880534125		2203642818	2203642818
880544139		2203930874	2203930874
880554100		2204218940	2204218940
880564160		2204507007	2204507007
880574120		2204795074	2204795074
880584089		2205083140	2205083140
880594109		2205371216	2205371216
880604113		2205659273	2205659273
880614126		2205947340	2205947340
880624089		2206235406	2206235406
880634105		2206523473	2206523473
880644122		2206811539	2206811539
880654127		2207099606	2207099606
880664131		2207387673	2207387673
880674107		2207675739	2207675739
880684165		2207963806	2207963806
880694134		2208251872	2208251872
880704125		2208539939	2208539939
880714155		2208828005	2208828005
880724114		2209116072	2209116072
880734155		2209404138	2209404138
880744105		2209692205	2209692205
880754186		2209980272	2209980272
880764147		2210268338	2210268338
880774186		2210556405	2210556405
880784126		2210844480	2210844480
880794136		2211132538	2211132538
880804115		2211420604	2211420604
880814116		2211708671	2211708671
880824131		2211996738	2211996738
880834096		2212284804	2212284804
880844113		2212572871	2212572871
880854117		2212860937	2212860937
880864097		2213149004	2213149004
880874146		2213437070	2213437070
880884113		2213725137	2213725137
880894125		2214013203	2214013203
880904105		2214301270	2214301270
880914105		2214589337	2214589337
880924110		2214877403	2214877403
880934117		2215165470	2215165470
880944122		2215453536	2215453536
880954112		2215741603	2215741603
880964114		2216029669	2216029669
880974113		2216317736	2216317736
880984103		2216605802	2216605802
880994101		2216893869	2216893869
881004109		2217181936	2217181936
881014110		2217470002	2217470002
881024089		2217758069	2217758069
881034094		2218046135	2218046135
881044108		2218334202	2218334202
881054156		2218622268	2218622268
881064088		2218910335	2218910335
881074101		2219198401	2219198401
881084108		2219486468	2219486468
881094159		2219774535	2219774535
881104083		2220062601	2220062601
881114099		2220350668	2220350668
881124110		2220638734	2220638734
881134119		2220926801	2220926801
881144088		2221214867	2221214867
881154142		2221502934	2221502934
881164152		2221791000	2221791000
881174129		2222079067	2222079067
881184119		2222367134	2222367134
881194118		2222655200	2222655200
881204115		2222943267	2222943267
881214148		2223231333	2223231333
881224118		2223519400	2223519400
881234098		2223807466	2223807466
881244106		2224095533	2224095533
881254112		2224383599	2224383599
881264104		2224671666	2224671666
881274091		2224959733	2224959733
881284131		2225247799	2225247799
881294108		2225535866	2225535866
881304085		2225823932	2225823932
881314194		2226111999	2226111999
881324150		2226400065	2226400065
881334127		2226688132	2226688132
881344097		2226976198	2226976198
881354185		2227264265	2227264265
881364185		2227552332	2227552332
881374122		2227840398	2227840398
881384101		2228128465	2228128465
881394100		2228416531	2228416531
881404127		2228704598	2228704598
881414163		2228992664	2228992664
881424115		2229280731	2229280731
881434090		2229568797	2229568797
881444104		2229856864	2229856864
881454150		2230144931	2230144931
881464147		2230432997	2230432997
881474109		2230721064	2230721064
881484148		2231009130	2231009130
881494073		2231297197	2231297197
881504104		2231585263	2231585263
881514097		2231873330	2231873330
881534140		2232449463	2232449463
881544135		2232737530	2232737530
881554158		2233025596	2233025596
881564144		2233313663	2233313663
881574105		2233601729	2233601729
881584166		2233889796	2233889796
881594092		2234177862	2234177862
881604101		2234465929	2234465929
881614200		2234753995	2234753995
881624138		2235042062	2235042062
881634174		2235330129	2235330129
881644098		2235618195	2235618195
881654231		2235906262	2235906262
881674094		2236482395	2236482395
881684152		2236770461	2236770461
881694166		2237058528	2237058528
881704117		2237346594	2237346594
881714125		2237634661	2237634661
881724302		2237922728	2237922728
881734115		2238210794	2238210794
881744121		2238498861	2238498861
881754088		2238786927	2238786927
881764104		2239074994	2239074994
881774069		2239363060	2239363060
881784098		2239651127	2239651127
881794153		2239939193	2239939193
881804121		2240227260	2240227260
881814120		2240515327	2240515327
881824199		2240803393	2240803393
881835097		2241120266	2241120266
881845125		2241408333	2241408333
881855104		2241696399	2241696399
881865077		2241984466	2241984466
881875085		2242272533	2242272533
881885216		2242560599	2242560599
881895103		2242848666	2242848666
881905071		2243136732	2243136732
881915252		2243424799	2243424799
881925095		2243712865	2243712865
881935222		2244000932	2244000932
881945182		2244288998	2244288998
881955110		2244577065	2244577065
881965177		2244865132	2244865132
881975166		2245153198	2245153198
881985103		2245441265	2245441265
881995123		2245729331	2245729331
882005148		2246017398	2246017398
882015101		2246305464	2246305464
882025127		2246593531	2246593531
882035142		2246881597	2246881597
882045100		2247169664	2247169664
882055098		2247457731	2247457731
882065084		2247745797	2247745797
882075250		2248033864	2248033864
882085137		2248321934	2248321934
882105082		2248898063	2248898063
882115082		2249186130	2249186130
882125118		2249474197	2249474197
882135099		2249762263	2249762263
882145106		2250050330	2250050330
882155134		2250338396	2250338396
882165137		2250626463	2250626463
882175097		2250914529	2250914529
882185067		2251202596	2251202596
882195097		2251490663	2251490663
882205094		2251778729	2251778729
882215089		2252066796	2252066796
882235109		2252642929	2252642929
882245103		2252930995	2252930995
882255094		2253219062	2253219062
882265124		2253507128	2253507128
882275158		2253795195	2253795195
882285128		2254083261	2254083261
882295092		2254371328	2254371328
882305106		2254659395	2254659395
882315182		2254947461	2254947461
882325086		2255235528	2255235528
882335052		2255523594	2255523594
882345072		2255811661	2255811661
882355264		2256099727	2256099727
882365170		2256387794	2256387794
882375087		2256675861	2256675861
882385069		2256963927	2256963927
882395070		2257251994	2257251994
882405083		2257540060	2257540060
882415054		2257828127	2257828127
882425064		2258116193	2258116193
882435077		2258404260	2258404260
882445083		2258692326	2258692326
882455060		2258980393	2258980393
882465098		2259268460	2259268460
882475087		2259556526	2259556526
882485094		2259844593	2259844593
882495054		2260132659	2260132659
882505077		2260420726	2260420726
882515082		2260708792	2260708792
882525085		2260996859	2260996859
882535066		2261284926	2261284926
882545077		2261572992	2261572992
882555118		2261861059	2261861059
882565092		2262149125	2262149125
882575092		2262437192	2262437192
882585072		2262725268	2262725268
882595078		2263013325	2263013325
882605075		2263301391	2263301391
882615096		2263589458	2263589458
882625061		2263877525	2263877525
882635067		2264165591	2264165591
882645086		2264453658	2264453658
882655115		2264741724	2264741724
882665078		2265029791	2265029791
882675075		2265317857	2265317857
882685083		2265605924	2265605924
882695052		2265893990	2265893990
882705066		2266182057	2266182057
882715076		2266470124	2266470124
882725086		2266758190	2266758190
882735115		2267046257	2267046257
882745074		2267334323	2267334323
882755073		2267622390	2267622390
882775074		2268198523	2268198523
882785100		2268486590	2268486590
882795074		2268774656	2268774656
882805098		2269062723	2269062723
882815102		2269350789	2269350789
882825123		2269638856	2269638856
882835072		2269926922	2269926922
882845071		2270214989	2270214989
882855084		2270503056	2270503056
882865146		2270791122	2270791122
882875086		2271079189	2271079189
882885129		2271367255	2271367255
882895078		2271655322	2271655322
882905063		2271943388	2271943388
882915080		2272231455	2272231455
882925117		2272519521	2272519521
882935049		2272807588	2272807588
882945067		2273095655	2273095655
882955066		2273383721	2273383721
882965079		2273671788	2273671788
882975086		2273959854	2273959854
882985112		2274247921	2274247921
882995070		2274535987	2274535987
883005115		2274824054	2274824054
883015094		2275112121	2275112121
883025081		2275400187	2275400187
883035066		2275688254	2275688254
883045132		2275976320	2275976320
883055049		2276264387	2276264387
883065057		2276552453	2276552453
883075124		2276840520	2276840520
883085037		2277128586	2277128586
883095052		2277416653	2277416653
883105099		2277704720	2277704720
883115105		2277992786	2277992786
883125107		2278280853	2278280853
883145055		2278856986	2278856986
883155070		2279145052	2279145052
883165106		2279433119	2279433119
883175048		2279721186	2279721186
883185104		2280009252	2280009252
883195072		2280297319	2280297319
883205132		2280585385	2280585385
883215150		2280873452	2280873452
883225076		2281161518	2281161518
883235088		2281449585	2281449585
883245087		2281737651	2281737651
883255083		2282025718	2282025718
883265104		2282313785	2282313785
883275086		2282601851	2282601851
883285117		2282889918	2282889918
883295051		2283177984	2283177984
883305056		2283466052	2283466052
883315133		2283754117	2283754117
883325065		2284042184	2284042184
883335038		2284330251	2284330251
883345055		2284618317	2284618317
883355117		2284906384	2284906384
883365075		2285194450	2285194450
883375099		2285482517	2285482517
883385048		2285770583	2285770583
883395062		2286058650	2286058650
883405072		2286346717	2286346717
883415041		2286634783	2286634783
883425048		2286922850	2286922850
883435066		2287210916	2287210916
883445127		2287498983	2287498983
883455079		2287787049	2287787049
883465067		2288075116	2288075116
883475073		2288363182	2288363182
883485189		2288651249	2288651249
883495055		2288939316	2288939316
883505086		2289227382	2289227382
883515087		2289515449	2289515449
883525077		2289803515	2289803515
883535038		2290091582	2290091582
883545051		2290379648	2290379648
883555069		2290667715	2290667715
883575044		2291243848	2291243848
883585069		2291531915	2291531915
883595060		2291819981	2291819981
883605068		2292108048	2292108048
883615055		2292396114	2292396114
883625100		2292684181	2292684181
883635062		2292972248	2292972248
883645212		2293260314	2293260314
883655054		2293548381	2293548381
883665069		2293836447	2293836447
883675074		2294124514	2294124514
883685071		2294412580	2294412580
883695082		2294700647	2294700647
883705048		2294988713	2294988713
883715110		2295276780	2295276780
883725065		2295564847	2295564847
883735049		2295852913	2295852913
883745125		2296140980	2296140980
883755061		2296429046	2296429046
883765132		2296717113	2296717113
883775128		2297005179	2297005179
883785049		2297293246	2297293246
883795133		2297581313	2297581313
883805030		2297869379	2297869379
883815032		2298157446	2298157446
883825110		2298445512	2298445512
883835053		2298733579	2298733579
883845034		2299021645	2299021645
883855036		2299309712	2299309712
883865094		2299597779	2299597779
883875102		2299885845	2299885845
883885073		2300173912	2300173912
883895062		2300461978	2300461978
883905045		2300750045	2300750045
883915060		2301038111	2301038111
883925034		2301326178	2301326178
883935085		2301614244	2301614244
883945111		2301902311	2301902311
883955068		2302190378	2302190378
883965082		2302478444	2302478444
883975049		2302766511	2302766511
883985130		2303054577	2303054577
883995090		2303342644	2303342644
884005064		2303630710	2303630710
884015077		2303918777	2303918777
884025044		2304206844	2304206844
884035074		2304494910	2304494910
884045063		2304782977	2304782977
884055170		2305071053	2305071053
884065043		2305359110	2305359110
884075094		2305647176	2305647176
884085038		2305935243	2305935243
884095103		2306223310	2306223310
884105070		2306511376	2306511376
884115095		2306799443	2306799443
884125018		2307087509	2307087509
884135031		2307375576	2307375576
884145050		2307663642	2307663642
884155054		2307951709	2307951709
884165087		2308239776	2308239776
884175037		2308527842	2308527842
884185049		2308815909	2308815909
884195102		2309103975	2309103975
884205057		2309392042	2309392042
884215046		2309680108	2309680108
884225047		2309968175	2309968175
884235045		2310256241	2310256241
884245193		2310544308	2310544308
884255089		2310832375	2310832375
884265054		2311120441	2311120441
884275094		2311408508	2311408508
884285087		2311696574	2311696574
884295114		2311984641	2311984641
884305103		2312272707	2312272707
884315175		2312560774	2312560774
884325144		2312848841	2312848841
884335104		2313136907	2313136907
884345042		2313424974	2313424974
884355097		2313713040	2313713040
884365105		2314001107	2314001107
884375068		2314289173	2314289173
884385115		2314577240	2314577240
884395051		2314865307	2314865307
884405031		2315153373	2315153373
884415032		2315441440	2315441440
884425066		2315729506	2315729506
884435055		2316017573	2316017573
884445058		2316305639	2316305639
884455076		2316593706	2316593706
884465090		2316881773	2316881773
884475048		2317169839	2317169839
884485030		2317457906	2317457906
884495083		2317745972	2317745972
884505039		2318034039	2318034039
884515047		2318322105	2318322105
884525042		2318610172	2318610172
884535050		2318898239	2318898239
884545073		2319186305	2319186305
884555058		2319474372	2319474372
884565019		2319762438	2319762438
884575074		2320050505	2320050505
884585088		2320338571	2320338571
884595059		2320626638	2320626638
884605027		2320914704	2320914704
884615042		2321202771	2321202771
884625052		2321490838	2321490838
884635043		2321778904	2321778904
884645018		2322066971	2322066971
884655025		2322355037	2322355037
884665042		2322643104	2322643104
884675084		2322931170	2322931170
884685028		2323219237	2323219237
884695059		2323507304	2323507304
884705051		2323795370	2323795370
884715123		2324083437	2324083437
884725053		2324371503	2324371503
884735041		2324659570	2324659570
884745035		2324947641	2324947641
884755041		2325235703	2325235703
884765018		2325523770	2325523770
884775071		2325811836	2325811836
884785087		2326099903	2326099903
884795000		2326387969	2326387969
884805018		2326676036	2326676036
884815026		2326964102	2326964102
884825048		2327252169	2327252169
884835000		2327540236	2327540236
884845019		2327828302	2327828302
884855024		2328116369	2328116369
884865039		2328404435	2328404435
884875044		2328692502	2328692502
884885018		2328980568	2328980568
884895127		2329268635	2329268635
884905032		2329556702	2329556702
884914999		2329844768	2329844768
884925012		2330132835	2330132835
884935069		2330420901	2330420901
884945033		2330708968	2330708968
884955061		2330997034	2330997034
884965026		2331285101	2331285101
884975035		2331573168	2331573168
884985039		2331861234	2331861234
885005050		2332437367	2332437367
885015057		2332725434	2332725434
885025043		2333013500	2333013500
885035043		2333301567	2333301567
885045073		2333589634	2333589634
885055021		2333877700	2333877700
885065098		2334165767	2334165767
885075011		2334453833	2334453833
885085063		2334741900	2334741900
885095023		2335029966	2335029966
885105115		2335318033	2335318033
885114997		2335606100	2335606100
885125019		2335894166	2335894166
885135022		2336182233	2336182233
885145079		2336470299	2336470299
885155005		2336758366	2336758366
885165013		2337046432	2337046432
885175069		2337334499	2337334499
885185037		2337622566	2337622566
885195056		2337910632	2337910632
885205022		2338198699	2338198699
885215018		2338486765	2338486765
885225028		2338774832	2338774832
885235053		2339062898	2339062898
885245021		2339350965	2339350965
885255035		2339639032	2339639032
885265025		2339927098	2339927098
885275015		2340215165	2340215165
885285010		2340503231	2340503231
885295062		2340791298	2340791298
885305068		2341079364	2341079364
885315030		2341367431	2341367431
885325030		2341655498	2341655498
885335018		2341943564	2341943564
885345027		2342231631	2342231631
885354999		2342519697	2342519697
885365018		2342807764	2342807764
885375062		2343095830	2343095830
885385033		2343383897	2343383897
885394993		2343671964	2343671964
885405150		2343960030	2343960030
885415048		2344248097	2344248097
885425059		2344536163	2344536163
885435036		2344824230	2344824230
885445070		2345112297	2345112297
885455033		2345400363	2345400363
885465076		2345688430	2345688430
885475018		2345976496	2345976496
885485020		2346264563	2346264563
885495049		2346552629	2346552629
885505076		2346840696	2346840696
885515001		2347128763	2347128763
885525005		2347416829	2347416829
885535054		2347704896	2347704896
885545019		2347992962	2347992962
885555002		2348281029	2348281029
885565031		2348569095	2348569095
885575017		2348857162	2348857162
885585043		2349145229	2349145229
885595040		2349433295	2349433295
885605005		2349721362	2349721362
885615030		2350009428	2350009428
885625063		2350297495	2350297495
885635035		2350585561	2350585561
885645028		2350873628	2350873628
885655020		2351161695	2351161695
885665049		2351449761	2351449761
885674997		2351737828	2351737828
885684999		2352025894	2352025894
885695027		2352313961	2352313961
885705065		2352602027	2352602027
885715034		2352890094	2352890094
885725062		2353178161	2353178161
885735042		2353466227	2353466227
885745099		2353754294	2353754294
885755032		2354042360	2354042360
885765052		2354330427	2354330427
885775052		2354618493	2354618493
885785030		2354906560	2354906560
885795001		2355194627	2355194627
885805005		2355482693	2355482693
885815006		2355770760	2355770760
885824998		2356058826	2356058826
885834999		2356346893	2356346893
885845005		2356634959	2356634959
885855005		2356923026	2356923026
885864983		2357211093	2357211093
885874987		2357499159	2357499159
885884997		2357787226	2357787226
885895009		2358075292	2358075292
885904986		2358363359	2358363359
885915017		2358651425	2358651425
885925095		2358939492	2358939492
885935011		2359227559	2359227559
885945030		2359515625	2359515625
885955003		2359803692	2359803692
885965014		2360091758	2360091758
885975003		2360379825	2360379825
885984994		2360667892	2360667892
885995000		2360955958	2360955958
886005035		2361244025	2361244025
886015004		2361532091	2361532091
886024981		2361820158	2361820158
886034990		2362108224	2362108224
886044999		2362396291	2362396291
886055009		2362684358	2362684358
886065037		2362972424	2362972424
886074986		2363260491	2363260491
886085003		2363548557	2363548557
886095073		2363836624	2363836624
886104974		2364124690	2364124690
886114999		2364412757	2364412757
