# function: CDF
# windowSize: 0
# whereClause: ISNULL(globalTimeHeuristicDiff)=0
# nodeID: 204
# counter: laptoptimeSEC
# old: 0
# new: 1
# breakLineInterval: 
# noZeros: 0
# table: RECV_STATUS
# column: ((abs(globalTimeHeuristicDiff)/28800)*1000)
# starttime: 1123730302.617
# endtime: 1124454509.222
0.00	0.000432276657060519
0.03	0.00115273775216138
0.07	0.00167146974063401
0.10	0.0024207492795389
0.14	0.00293948126801153
0.17	0.0038328530259366
0.21	0.00452449567723343
0.24	0.00556195965417867
0.28	0.00631123919308357
0.31	0.00706051873198847
0.35	0.00783861671469741
0.38	0.00832853025936599
0.42	0.00896253602305475
0.45	0.00985590778097983
0.49	0.0106916426512968
0.52	0.0114409221902017
0.56	0.0121325648414986
0.59	0.0127089337175792
0.62	0.0134870317002882
0.66	0.0142363112391931
0.69	0.0150720461095101
0.73	0.015792507204611
0.76	0.0163112391930836
0.80	0.0168876080691643
0.83	0.0174351585014409
0.87	0.0179827089337176
0.90	0.0185590778097983
0.94	0.0194236311239193
0.97	0.019971181556196
1.01	0.0206051873198847
1.04	0.0210374639769452
1.08	0.021671469740634
1.11	0.0224207492795389
1.15	0.0230547550432277
1.18	0.0238328530259366
1.22	0.0245244956772334
1.25	0.0251585014409222
1.28	0.0258789625360231
1.32	0.026628242074928
1.35	0.0273487031700288
1.39	0.0279827089337176
1.42	0.0285878962536023
1.46	0.0290778097982709
1.49	0.0296829971181556
1.53	0.0304034582132565
1.56	0.0310951008645533
1.60	0.0319308357348703
1.63	0.0326512968299712
1.67	0.033342939481268
1.70	0.0339769452449568
1.74	0.0345821325648415
1.77	0.0354178674351585
1.81	0.0360518731988473
1.84	0.036685878962536
1.88	0.0373775216138329
1.91	0.0379538904899135
1.94	0.0384726224783862
1.98	0.039135446685879
2.01	0.0397118155619597
2.05	0.0404610951008646
2.08	0.0411239193083573
2.12	0.0419308357348703
2.15	0.0429106628242075
2.19	0.0437175792507205
2.22	0.0446109510086455
2.26	0.0453890489913545
2.29	0.0461383285302594
2.33	0.0468876080691643
2.36	0.0476080691642651
2.40	0.0485014409221902
2.43	0.0493659942363112
2.47	0.0497406340057637
2.50	0.0504610951008646
2.53	0.0514409221902017
2.57	0.0518443804034582
2.60	0.0525648414985591
2.64	0.053314121037464
2.67	0.0540345821325648
2.71	0.0548126801152738
2.74	0.0555619596541787
2.78	0.0562247838616715
2.81	0.0571181556195965
2.85	0.0576080691642651
2.88	0.0582708933717579
2.92	0.0590489913544669
2.95	0.0597118155619597
2.99	0.0603746397694524
3.02	0.0610086455331412
3.06	0.0618155619596542
3.09	0.0623631123919308
3.12	0.0631412103746398
3.16	0.0637175792507205
3.19	0.0645533141210375
3.23	0.0651873198847262
3.26	0.0657348703170029
3.30	0.0664841498559078
3.33	0.0675504322766571
3.37	0.0680691642651297
3.40	0.0689048991354467
3.44	0.0697118155619597
3.47	0.0704899135446686
3.51	0.0712103746397695
3.54	0.0719596541786744
3.58	0.0726801152737752
3.61	0.0736311239193084
3.65	0.0740922190201729
3.68	0.0752449567723343
3.72	0.0760518731988473
3.75	0.0768011527377522
3.78	0.0773487031700288
3.82	0.0778386167146974
3.85	0.07835734870317
3.89	0.0792507204610951
3.92	0.0798847262247839
3.96	0.0805475504322767
3.99	0.0814121037463977
4.03	0.0819884726224784
4.06	0.0827377521613833
4.10	0.083342939481268
4.13	0.0840922190201729
4.17	0.0848703170028818
4.20	0.0855619596541787
4.24	0.0862247838616715
4.27	0.0868587896253602
4.31	0.0876368876080692
4.34	0.0884726224783862
4.38	0.0890201729106628
4.41	0.0895389048991354
4.44	0.0902305475504323
4.48	0.0911527377521614
4.51	0.0919020172910663
4.55	0.0926512968299712
4.58	0.0934582132564842
4.62	0.0943804034582133
4.65	0.0952449567723343
4.69	0.0961095100864553
4.72	0.0967146974063401
4.76	0.0974351585014409
4.79	0.098299711815562
4.83	0.0988184438040346
4.86	0.0993083573487032
4.90	0.0997982708933718
4.93	0.100374639769452
4.97	0.101239193083573
5.00	0.101988472622478
5.03	0.102766570605187
5.07	0.10371757925072
5.10	0.104438040345821
5.14	0.105187319884726
5.17	0.105907780979827
5.21	0.106657060518732
5.24	0.107291066282421
5.28	0.107665706051873
5.31	0.10835734870317
5.35	0.109048991354467
5.38	0.109942363112392
5.42	0.110489913544669
5.45	0.111383285302594
5.49	0.112190201729107
5.52	0.112795389048991
5.56	0.1135734870317
5.59	0.114207492795389
5.62	0.115043227665706
5.66	0.115792507204611
5.69	0.1164265129683
5.73	0.117406340057637
5.76	0.118155619596542
5.80	0.118847262247839
5.83	0.119394812680115
5.87	0.119884726224784
5.90	0.120720461095101
5.94	0.121469740634006
5.97	0.122161383285303
6.01	0.122853025936599
6.04	0.123544668587896
6.08	0.124322766570605
6.11	0.12492795389049
6.15	0.125446685878963
6.18	0.126138328530259
6.22	0.126743515850144
6.25	0.127262247838617
6.28	0.127809798270893
6.32	0.128703170028818
6.35	0.129654178674352
6.39	0.130259365994236
6.42	0.131066282420749
6.46	0.131757925072046
6.49	0.132391930835735
6.53	0.132910662824207
6.56	0.13371757925072
6.60	0.134466858789625
6.63	0.135302593659942
6.67	0.136080691642651
6.70	0.13671469740634
6.74	0.137463976945245
6.77	0.138184438040346
6.81	0.138760806916427
6.84	0.139279538904899
6.88	0.139971181556196
6.91	0.140662824207493
6.94	0.14149855907781
6.98	0.142046109510086
7.01	0.142680115273775
7.05	0.143170028818444
7.08	0.144005763688761
7.12	0.144985590778098
7.15	0.145677233429395
7.19	0.146484149855908
