#time flow_seqno path
#This first chunk is just fully-observed routes, the chunk after the next commented line
#contains routes with inferred packets, and then the chunk
#after the last commented line are the scores (for the bottom half of the figure).
#These are grouped this way for greater ease in formatting
#the various data-groups.
58865 1002.250 2
58866 1002.281 2
58867 1003.219 2
58868 1003.625 2
58869 1004.219 2
58872 1005.219 2
58873 1006.156 2
58875 1007.156 2
58877 1008.125 2
58878 1008.938 2
58880 1009.688 2
58881 1010.094 2
58882 1010.375 2
58883 1011.062 2
58884 1011.125 2
58885 1012.031 2
58886 1012.062 2
58887 1013.031 2
58888 1013.062 2
58889 1014.000 2
58890 1014.281 2
58891 1015.000 2
58892 1015.531 2
58893 1015.969 2
58895 1016.938 2
58896 1017.000 2
58897 1017.938 2
58899 1018.906 2
58901 1019.875 2
58902 1019.938 2
58903 1020.875 2
58904 1021.156 2
58905 1021.844 2
58907 1022.812 2
58908 1022.844 2
58909 1023.812 2
58910 1024.094 2
58912 1024.812 2
58914 1025.781 2
58915 1026.750 2
58916 1026.781 2
58917 1027.719 2
58918 1028.000 2
58919 1028.688 2
58921 1029.688 2
58922 1029.719 2
58923 1030.656 2
58925 1031.625 2
58928 1032.656 2
58929 1033.594 2
58930 1033.625 2
58933 1035.562 2
58934 1035.594 2
58936 1036.562 2
58937 1037.531 2
58938 1037.531 2
58940 1038.500 2
58941 1039.719 2
58942 1039.781 2
58943 1040.469 2
58944 1041.000 2
58945 1041.438 2
58946 1041.719 2
58947 1042.406 2
58949 1043.406 2
58950 1043.438 2
58951 1044.375 2
58953 1045.344 2
58956 1047.156 2
58957 1047.312 2
58958 1047.344 2
58959 1048.312 2
58960 1048.344 2
58961 1049.531 2
58962 1049.812 2
58963 1050.250 2
58965 1051.219 2
58967 1052.219 2
58968 1052.500 2
58969 1053.188 2
58970 1053.250 2
58971 1054.188 2
58972 1055.156 2
58973 1055.406 2
58974 1055.656 2
58975 1056.125 2
58976 1056.938 2
58977 1057.125 2
58978 1057.375 2
58979 1058.094 2
58981 1059.062 2
58982 1059.625 2
58983 1060.062 2
58984 1060.344 2
58985 1061.031 2
58986 1061.094 2
58987 1062.000 2
58988 1062.031 2
58989 1063.000 2
58991 1063.969 2
58992 1064.938 2
58993 1064.969 2
58994 1065.219 2
58996 1066.219 2
58997 1066.906 2
58998 1066.938 2
58999 1067.906 2
59000 1068.688 2
59001 1068.875 2
59002 1068.969 2
59003 1069.844 2
59004 1070.156 2
59005 1070.812 2
59006 1071.094 2
59007 1071.812 2
59008 1072.094 2
59009 1073.031 2
59011 1073.750 2
59012 1073.781 2
59013 1074.750 2
59014 1075.031 2
59015 1075.719 2
59017 1076.719 2
59018 1076.719 2
59019 1077.688 2
59021 1078.906 2
59022 1078.938 2
59023 1079.625 2
59024 1079.656 2
59025 1080.625 2
59027 1081.594 2
59028 1081.625 2
59029 1082.562 2
59030 1082.594 2
59031 1083.562 2
59032 1083.844 2
59034 1085.094 2
59035 1085.531 2
59036 1085.531 2
59037 1086.500 2
59038 1086.781 2
59040 1087.750 2
59041 1088.469 2
59042 1088.719 2
59043 1089.438 2
59045 1090.406 2
59046 1090.438 2
59047 1091.656 2
59048 1091.938 2
59050 1093.156 2
59052 1093.406 2
59053 1094.344 2
59054 1094.625 2
59055 1095.312 2
59056 1095.344 2
59057 1096.281 2
59058 1096.312 2
59060 1097.312 2
59061 1098.250 2
59063 1099.219 2
59064 1099.500 2
59065 1100.219 2
59066 1100.219 2
59067 1101.188 2
59069 1102.156 2
59070 1102.719 2
59071 1103.156 2
59072 1103.188 2
59073 1104.375 2
59075 1105.094 2
59076 1105.125 2
59077 1106.094 2
59078 1106.125 2
59079 1107.062 2
59080 1107.094 2
59081 1108.062 2
59083 1109.031 2
59085 1110.000 2
59086 1110.031 2
59087 1110.969 2
59088 1111.000 2
59089 1111.969 2
59090 1112.000 2
59091 1112.938 2
59092 1113.469 2
59094 1113.938 2
59095 1114.906 2
59096 1115.219 2
59097 1115.875 2
59099 1116.875 2
59101 1117.844 2
59102 1117.875 2
59103 1118.812 2
59104 1118.844 2
59105 1119.781 2
59106 1119.844 2
59108 1120.812 2
59110 1121.781 2
59111 1123.000 2
59112 1123.000 2
59113 1123.719 2
59114 1124.094 2
59115 1124.688 2
59116 1124.750 2
59117 1125.688 2
59118 1125.969 2
59119 1126.656 2
59120 1126.688 2
59121 1127.656 2
59122 1127.656 2
59124 1129.594 2
59125 1129.969 2
59126 1130.094 2
59127 1130.594 2
59128 1130.844 2
59129 1131.562 2
59131 1132.531 2
59132 1132.562 2
59133 1133.531 2
59134 1133.812 2
59135 1134.500 2
59136 1134.531 2
59138 1135.500 2
59139 1136.469 2
59140 1136.750 2
59141 1137.438 2
59142 1137.469 2
59143 1138.406 2
59144 1138.531 2
59145 1139.406 2
59146 1139.406 2
59147 1140.375 2
59148 1140.406 2
59149 1141.344 2
59150 1142.156 2
59151 1142.344 2
59152 1142.375 2
59153 1143.344 2
59154 1143.375 2
59155 1144.281 2
59156 1144.344 2
59157 1145.281 2
59159 1146.250 2
59160 1146.281 2
59161 1147.250 2
59163 1148.219 2
59164 1148.500 2
59166 1149.219 2
59167 1150.188 2
59169 1151.156 2
59170 1151.438 2
59171 1152.125 2
59173 1153.125 2
59175 1154.094 2
59176 1154.375 2
59179 1156.062 2
59180 1156.344 2
59181 1157.031 2
59182 1157.312 2
59183 1158.031 2
59184 1158.031 2
59185 1159.000 2
59186 1159.031 2
59187 1159.969 2
59188 1160.000 2
59189 1160.938 2
59190 1161.000 2
59191 1161.938 2
59192 1162.250 2
59193 1162.906 2
59194 1162.938 2
59195 1163.906 2
59196 1164.688 2
59197 1164.875 2
59198 1164.906 2
59199 1165.844 2
59201 1166.844 2
59203 1167.812 2
59204 1167.844 2
59205 1168.781 2
59206 1168.812 2
59207 1169.781 2
59208 1170.062 2
59209 1170.750 2
59210 1170.781 2
59211 1171.719 2
59212 1171.750 2
59213 1172.719 2
59214 1173.000 2
59215 1173.688 2
59216 1173.719 2
59217 1174.656 2
59220 1175.688 2
59221 1176.625 2
59222 1176.656 2
59223 1177.594 2
59224 1177.625 2
59225 1178.594 2
59226 1178.594 2
59228 1179.594 2
59229 1180.562 2
59230 1181.156 2
59232 1182.312 2
59233 1182.531 2
59235 1183.500 2
59236 1183.531 2
59237 1184.469 2
59238 1185.438 2
59239 1185.562 2
59240 1185.594 2
59241 1186.438 2
59243 1187.406 2
59244 1187.688 2
59245 1188.375 2
59247 1189.375 2
59248 1189.375 2
59249 1190.344 2
59250 1190.625 2
59251 1191.344 2
59253 1192.312 2
59256 1193.312 2
59257 1194.281 2
59259 1195.250 2
59260 1195.625 2
59261 1196.219 2
59262 1196.250 2
59264 1197.250 2
59265 1198.188 2
59266 1198.219 2
59267 1199.156 2
59268 1199.188 2
59269 1200.156 2
59270 1200.188 2
59272 1201.406 2
59273 1202.125 2
59274 1202.156 2
59276 1203.125 2
59277 1204.062 2
59279 1205.062 2
59305 1218.312 6
59307 1218.750 6
59308 1218.812 6
59309 1219.750 6
59310 1220.031 6
59311 1221.000 6
59312 1221.000 6
59313 1221.719 6
59315 1223.469 6
59316 1223.500 6
59317 1223.656 6
59318 1223.688 6
59320 1224.906 6
59321 1225.625 6
59322 1225.656 6
59323 1226.625 6
59325 1227.594 6
59326 1227.969 6
59328 1228.875 6
59329 1229.750 6
59330 1229.812 6
59331 1230.531 6
59332 1230.812 6
59333 1231.500 6
59334 1231.531 6
59335 1232.500 6
59336 1232.531 6
59337 1233.469 6
59338 1233.500 6
59339 1234.438 6
59340 1234.719 6
59341 1235.438 6
59343 1236.406 6
59344 1236.469 6
59345 1237.375 6
59346 1237.406 6
59348 1238.844 6
59349 1239.344 6
59350 1239.750 6
59351 1240.312 6
59352 1240.344 6
59353 1241.312 6
59354 1241.344 6
59355 1242.281 6
59356 1242.562 6
59357 1243.281 6
59358 1243.531 6
59359 1244.250 6
59360 1244.531 6
59361 1245.219 6
59362 1246.000 6
59363 1246.188 6
59364 1246.219 6
59366 1248.156 6
59367 1248.250 6
59368 1248.500 6
59369 1249.156 6
59370 1250.125 6
59371 1251.094 6
59372 1250.719 6
59373 1251.312 6
59374 1251.844 6
59375 1252.094 6
59376 1252.094 6
59377 1253.062 6
59378 1253.094 6
59379 1254.031 6
59380 1254.062 6
59381 1255.000 6
59382 1255.062 6
59383 1256.000 6
59384 1256.031 6
59385 1256.969 6
59386 1257.781 6
59387 1257.969 6
59389 1258.938 6
59390 1260.406 6
59391 1260.875 6
59392 1261.344 6
59394 1261.625 6
59395 1262.438 6
59396 1263.312 6
59397 1263.469 6
59399 1263.812 6
59400 1264.094 6
59401 1264.812 6
59402 1265.625 6
59403 1265.781 6
59404 1265.812 6
59405 1266.750 6
59406 1267.562 6
59407 1267.750 6
59408 1268.000 6
59409 1268.719 6
59410 1269.000 6
59411 1269.719 6
59413 1270.688 6
59414 1271.219 6
59415 1271.875 6
59416 1272.656 6
59417 1273.281 6
59418 1273.625 6
59419 1274.375 6
59420 1274.594 6
59421 1274.750 6
59422 1274.812 6
59424 1275.594 6
59425 1276.844 6
59426 1277.125 6
59427 1277.562 6
59428 1277.656 6
59429 1278.531 6
59430 1278.812 6
59431 1279.500 6
59432 1279.781 6
59433 1280.500 6
59434 1281.031 6
59435 1281.469 6
59436 1281.562 6
59437 1282.438 6
59438 1283.469 6
59439 1284.312 6
59441 1284.406 6
59443 1285.375 6
59444 1285.438 6
59445 1286.375 6
59447 1287.344 6
59448 1287.375 6
59449 1288.312 6
59450 1288.531 6
59451 1289.312 6
59452 1289.594 6
59453 1290.281 6
59454 1290.312 6
59455 1291.250 6
59456 1291.312 6
59457 1292.250 6
59458 1293.219 6
59459 1294.062 6
59460 1294.062 6
59461 1294.188 6
59462 1295.188 6
59464 1295.281 6
59465 1296.156 6
59466 1296.219 6
59467 1297.406 6
59468 1297.438 6
59469 1298.125 6
59470 1298.156 6
59471 1299.094 6
59473 1300.062 6
59474 1300.156 6
59475 1301.062 6
59476 1301.844 6
59477 1302.031 6
59478 1302.062 6
59479 1303.031 6
59481 1304.000 6
59482 1304.031 6
59483 1304.969 6
59484 1305.250 6
59485 1305.969 6
59486 1306.375 6
59488 1306.969 6
59490 1307.938 6
59491 1308.906 6
59492 1308.906 6
59493 1309.875 6
59494 1309.969 6
59495 1310.844 6
59496 1311.188 6
59497 1311.844 6
59498 1311.875 6
59499 1312.812 6
59500 1312.844 6
59501 1313.781 6
59502 1314.594 6
59503 1314.781 6
59504 1314.781 6
59505 1316.000 6
59506 1316.719 6
59507 1317.719 6
59508 1317.719 6
59509 1318.500 6
59510 1317.875 6
59511 1318.688 6
59512 1318.719 6
59513 1319.688 6
59514 1319.688 6
59515 1320.656 6
59516 1321.188 6
59517 1321.625 6
59518 1322.438 6
59519 1322.875 6
59521 1323.594 6
59522 1323.625 6
59523 1324.562 6
59524 1325.375 6
59525 1325.562 6
59526 1325.562 6
59527 1326.531 6
59529 1327.500 6
59530 1328.562 6
59531 1328.469 6
59532 1329.094 6
59533 1329.469 6
59534 1330.000 6
59535 1330.438 6
59537 1331.438 6
59538 1331.469 6
59539 1332.406 6
59540 1332.438 6
59541 1333.375 6
59542 1333.406 6
59543 1334.375 6
59544 1334.719 6
59545 1335.344 6
59546 1335.375 6
59547 1336.312 6
59548 1336.344 6
59549 1337.562 6
59550 1337.594 6
59551 1338.281 6
59552 1338.312 6
59553 1339.250 6
59554 1339.812 6
59555 1340.250 6
59556 1340.281 6
59557 1341.219 6
59558 1341.250 6
59559 1342.188 6
59560 1342.219 6
59561 1343.188 6
59562 1343.438 6
59563 1344.156 6
59564 1344.344 6
59565 1345.125 6
59566 1345.656 6
59568 1346.188 6
59569 1347.094 6
59570 1347.406 6
59571 1348.094 6
59572 1348.344 6
59573 1349.062 6
59574 1349.344 6
59575 1350.281 6
59576 1350.562 6
59577 1351.000 6
59578 1351.062 6
59579 1352.000 6
59580 1352.094 6
59581 1352.969 6
59582 1353.969 6
59583 1353.969 6
59584 1354.250 6
59585 1354.938 6
59586 1355.625 6
59587 1355.906 6
59588 1355.938 6
59589 1356.906 6
59591 1357.875 6
59592 1358.000 6
59593 1358.844 6
59594 1358.875 6
59595 1359.844 6
59596 1360.125 6
59597 1360.812 6
59598 1361.594 6
59599 1361.781 6
59600 1361.812 6
59601 1362.781 6
59602 1362.781 6
59604 1364.031 6
59605 1364.719 6
59606 1364.750 6
59607 1365.719 6
59608 1366.688 6
59609 1366.938 6
59610 1367.219 6
59611 1367.688 6
59612 1368.500 6
59613 1368.656 6
59614 1368.656 6
59615 1369.625 6
59616 1369.656 6
59617 1370.594 6
59618 1370.906 6
59620 1371.625 6
59621 1372.562 6
59622 1372.844 6
59623 1373.562 6
59624 1373.844 6
59626 1374.812 6
59627 1375.531 6
59628 1375.531 6
59629 1376.500 6
59630 1377.031 6
59631 1377.469 6
59632 1378.031 6
59633 1378.438 6
59634 1378.531 6
59636 1379.469 6
59637 1380.406 6
59638 1381.406 6
59639 1381.438 6
59640 1381.469 6
59641 1382.625 6
59643 1383.875 6
59644 1383.875 6
59645 1384.344 6
59647 1385.312 6
59648 1385.594 6
59649 1386.281 6
59651 1387.281 6
59652 1387.562 6
59653 1388.250 6
59654 1389.062 6
59655 1389.219 6
59656 1389.344 6
59657 1390.188 6
59658 1390.344 6
59659 1391.188 6
59660 1392.156 6
59661 1392.750 6
59662 1393.156 6
59664 1394.125 6
59665 1394.219 6
59666 1395.406 6
59667 1395.625 6
59668 1395.625 6
59669 1396.094 6
59670 1396.625 6
59671 1397.062 6
59672 1397.094 6
59673 1398.062 6
59674 1398.062 6
59675 1399.031 6
59676 1399.062 6
59677 1400.000 6
59678 1400.531 6
59679 1400.969 6
59680 1401.531 6
59681 1401.969 6
59682 1402.250 6
59683 1402.938 6
59684 1403.219 6
59685 1403.906 6
59686 1404.906 6
59688 1405.156 6
59689 1405.875 6
59690 1405.906 6
59691 1406.844 6
59692 1407.844 6
59693 1408.062 6
59694 1407.906 6
59696 1409.094 6
59697 1409.812 6
59698 1410.781 6
59699 1411.094 6
59700 1411.125 6
59701 1411.750 6
59702 1411.812 6
59703 1413.000 6
59704 1413.312 6
59705 1413.719 6
59706 1413.750 6
59707 1414.688 6
59708 1414.969 6
59709 1415.688 6
59710 1415.719 6
59711 1416.656 6
59712 1416.844 6
59713 1417.625 6
59714 1417.875 6
59715 1418.625 6
59716 1419.844 6
59717 1419.656 6
59718 1420.094 6
59719 1420.562 6
59720 1420.594 6
59721 1421.562 6
59722 1421.844 6
59725 1423.531 6
59726 1423.719 6
59727 1424.500 6
59728 1424.500 6
59729 1425.469 6
59730 1425.500 6
59731 1426.469 6
59733 1428.250 6
59734 1428.500 6
59736 1428.594 6
59737 1429.375 6
59738 1429.406 6
59740 1430.375 6
59742 1431.375 6
59743 1432.312 6
59745 1433.500 6
59746 1434.031 6
59747 1434.281 6
59748 1434.562 6
59749 1435.250 6
59750 1435.812 6
59752 1436.281 6
59753 1437.500 6
59754 1437.531 6
59755 1438.219 6
59756 1438.562 6
59757 1439.188 6
59758 1439.719 6
59759 1440.156 6
59761 1441.156 6
59762 1441.188 6
59763 1442.125 6
59764 1442.156 6
59766 1443.125 6
59767 1444.094 6
59768 1444.125 6
59769 1445.062 6
59770 1445.094 6
59772 1446.062 6
59773 1447.031 6
59774 1447.312 6
59775 1448.000 6
59776 1448.531 6
59777 1448.969 6
59778 1449.031 6
59779 1450.219 6
59780 1450.250 6
59781 1451.469 6
59782 1451.469 6
59783 1451.906 6
59784 1451.938 6
59785 1452.906 6
59786 1452.906 6
59787 1453.875 6
59788 1454.656 6
59789 1454.844 6
59790 1455.844 6
59791 1455.875 6
59792 1455.906 6
59793 1456.812 6
59794 1457.625 6
59795 1457.812 6
59796 1457.812 6
59798 1459.594 6
59799 1459.750 6
59800 1459.875 6
59801 1461.000 6
59803 1461.750 6
59804 1462.281 6
59805 1462.719 6
59806 1463.000 6
59808 1464.219 6
59809 1464.656 6
59810 1464.719 6
59811 1465.625 6
59812 1466.188 6
59813 1466.625 6
59814 1466.906 6
59815 1467.594 6
59816 1467.625 6
59817 1468.844 6
59818 1469.406 6
59819 1469.562 6
59821 1470.812 6
59822 1470.844 6
59823 1471.531 6
59824 1471.812 6
59825 1472.500 6
59826 1472.531 6
59827 1473.500 6
59828 1473.781 6
59829 1474.469 6
59830 1474.469 6
59831 1475.438 6
59832 1475.938 6
59833 1476.438 6
59835 1477.406 6
59836 1477.938 6
59838 1478.656 6
59839 1479.375 6
59840 1479.594 6
59841 1480.344 6
59842 1480.906 6
59843 1481.312 6
59844 1482.156 6
59846 1482.312 6
59847 1483.281 6
59848 1483.312 6
59850 1484.281 6
59851 1485.250 6
59852 1485.281 6
59853 1486.250 6
59854 1486.250 6
59855 1487.188 6
59857 1488.188 6
59858 1489.156 6
59859 1489.188 6
59860 1489.281 6
59862 1491.125 6
59864 1491.188 6
59865 1492.094 6
59867 1493.062 6
59868 1493.125 6
59869 1494.062 6
59870 1494.344 6
59871 1495.031 6
59872 1495.156 6
59873 1496.000 6
59874 1497.000 6
59875 1497.312 6
59876 1497.344 6
59877 1497.969 6
59878 1498.000 6
59879 1498.938 6
59880 1499.750 6
59882 1499.969 6
59883 1500.906 6
59884 1500.938 6
59885 1501.906 6
59886 1502.188 6
59887 1502.875 6
59888 1502.906 6
59889 1503.844 6
59890 1503.938 6
59895 1506.781 8
59896 1506.812 8
59897 1508.312 8
59898 1508.344 8
59899 1508.750 8
59900 1509.031 8
59901 1509.719 8
59902 1509.750 8
59903 1510.719 8
59904 1510.719 8
59905 1511.688 8
59906 1511.969 8
59907 1512.656 8
59908 1512.688 8
59909 1513.656 8
59910 1513.688 8
59911 1514.625 8
59913 1515.594 8
59914 1515.625 8
59915 1516.594 8
59916 1516.625 8
59917 1517.562 8
59918 1517.875 8
59919 1518.531 8
59920 1518.562 8
59921 1519.531 8
59922 1519.812 8
59923 1520.500 8
59924 1520.531 8
59925 1521.469 8
59926 1521.500 8
59927 1522.469 8
59928 1522.500 8
59929 1523.438 8
59930 1523.719 8
59931 1524.406 8
59933 1525.406 8
59934 1525.438 8
59935 1526.375 8
59936 1526.406 8
59937 1527.906 8
59939 1528.344 8
59940 1528.469 8
59941 1529.344 8
59942 1529.375 8
59943 1530.312 8
59944 1530.344 8
59945 1531.281 8
59947 1532.250 8
59948 1532.312 8
59949 1533.250 8
59950 1533.281 8
59951 1534.219 8
59952 1534.250 8
59953 1535.188 8
59954 1535.219 8
59955 1536.188 8
59956 1536.188 8
59957 1537.156 8
59958 1537.188 8
59959 1538.125 8
59960 1538.156 8
59962 1539.125 8
59964 1540.125 8
59965 1541.062 8
59966 1541.094 8
59967 1542.062 8
59968 1542.062 8
59969 1543.031 8
59970 1543.094 8
59971 1544.000 8
59972 1544.062 8
59973 1545.000 8
59974 1545.000 8
59975 1545.969 8
59976 1546.000 8
59977 1546.938 8
59978 1546.969 8
59979 1547.938 8
59980 1547.969 8
59981 1548.906 8
59982 1549.188 8
59983 1549.906 8
59985 1550.875 8
59986 1550.906 8
59987 1551.844 8
59988 1551.875 8
59990 1552.844 8
59991 1553.812 8
59992 1553.844 8
59993 1554.781 8
59994 1554.812 8
59995 1555.750 8
59996 1555.781 8
59997 1556.750 8
59998 1557.031 8
59999 1557.719 8
60000 1557.750 8
60001 1558.719 8
60002 1565.969 8
60003 1566.000 8
60004 1566.062 8
60005 1566.062 8
60006 1566.094 8
60007 1566.625 8
60008 1566.562 8
60009 1566.594 8
60010 1566.625 8
60011 1566.688 8
60012 1566.688 8
60013 1566.719 8
60014 1567.031 8
60015 1567.094 8
60016 1567.094 8
60017 1567.375 8
60018 1567.531 8
60019 1567.562 8
60021 1568.500 8
60023 1569.469 8
60024 1569.500 8
60025 1570.469 8
60026 1570.500 8
60027 1571.438 8
60028 1571.469 8
60029 1572.438 8
60030 1572.438 8
60031 1573.406 8
60033 1574.375 8
60035 1575.375 8
60036 1575.406 8
60037 1576.344 8
60038 1576.688 8
60039 1577.312 8
60040 1577.344 8
60041 1578.312 8
60042 1578.344 8
60043 1579.281 8
60045 1580.250 8
60047 1581.250 8
60048 1581.250 8
60049 1582.469 8
60050 1582.500 8
60051 1583.188 8
60052 1583.250 8
60053 1584.188 8
60054 1584.188 8
60055 1585.156 8
60057 1586.125 8
60058 1586.156 8
60059 1587.375 8
60060 1587.406 8
60062 1588.375 8
60063 1589.062 8
60064 1589.094 8
60065 1590.062 8
60066 1590.094 8
60067 1591.031 8
60068 1591.062 8
60069 1592.000 8
60070 1592.312 8
60071 1593.000 8
60072 1593.031 8
60073 1593.969 8
60074 1594.000 8
60075 1594.969 8
60076 1595.000 8
60077 1595.938 8
60078 1596.250 8
60079 1596.938 8
60080 1596.969 8
60081 1597.906 8
60082 1597.906 8
60083 1598.875 8
60084 1598.906 8
60085 1599.844 8
60086 1599.875 8
60087 1600.844 8
60088 1600.844 8
60089 1601.812 8
60090 1601.844 8
60091 1602.781 8
60092 1602.812 8
60093 1603.781 8
60094 1603.812 8
60095 1604.750 8
60096 1604.781 8
60097 1605.719 8
60098 1605.781 8
60099 1606.719 8
60100 1606.719 8
60101 1607.688 8
60102 1607.969 8
60103 1608.656 8
60105 1609.656 8
60107 1610.625 8
60108 1610.656 8
60109 1611.625 8
60111 1612.594 8
60112 1612.625 8
60113 1613.562 8
60114 1613.594 8
60115 1614.562 8
60117 1615.531 8
60118 1615.562 8
60119 1616.500 8
60120 1616.562 8
60121 1617.500 8
60122 1617.781 8
60123 1618.469 8
60124 1618.500 8
60125 1619.438 8
60126 1619.469 8
60127 1620.438 8
60128 1620.469 8
60129 1621.406 8
60130 1621.469 8
60131 1622.406 8
60132 1622.406 8
60133 1623.375 8
60134 1623.625 8
60135 1624.344 8
60137 1625.312 8
60138 1625.344 8
60139 1626.312 8
60140 1626.594 8
60141 1627.281 8
60142 1627.312 8
60143 1628.250 8
60144 1628.281 8
60145 1629.250 8
60146 1629.250 8
60148 1630.250 8
60149 1631.219 8
60150 1631.250 8
60151 1632.188 8
60153 1633.156 8
60154 1633.438 8
60155 1634.125 8
60156 1634.406 8
60157 1635.375 8
60158 1635.406 8
60159 1636.094 8
60160 1636.125 8
60161 1637.094 8
60162 1637.125 8
60163 1638.062 8
60164 1638.094 8
60165 1639.031 8
60166 1639.062 8
60167 1640.000 8
60168 1640.031 8
60169 1641.000 8
60171 1641.969 8
60172 1642.000 8
60173 1642.969 8
60174 1643.000 8
60175 1643.938 8
60177 1644.906 8
60178 1644.938 8
60179 1645.906 8
60181 1646.875 8
60184 1647.906 8
60185 1648.844 8
60186 1648.875 8
60187 1649.812 8
60188 1650.094 8
60189 1650.812 8
60190 1650.812 8
60191 1651.781 8
60193 1652.750 8
60194 1652.781 8
60195 1653.719 8
60196 1653.750 8
60197 1654.969 8
60198 1655.000 8
60199 1655.688 8
60200 1655.719 8
60201 1656.688 8
60202 1656.719 8
60203 1657.656 8
60205 1658.625 8
60207 1659.625 8
60208 1659.625 8
60209 1660.594 8
60210 1660.875 8
60211 1661.562 8
60212 1661.875 8
60214 1662.562 8
60215 1663.531 8
60217 1664.500 8
60218 1664.531 8
60219 1665.500 8
60220 1665.531 8
60221 1666.469 8
60222 1666.781 8
60223 1667.438 8
60224 1667.500 8
60225 1668.438 8
60226 1668.438 8
60227 1669.406 8
60229 1670.375 8
60230 1670.438 8
60231 1671.375 8
60232 1671.906 8
60233 1672.375 8
60234 1672.406 8
60235 1673.344 8
60237 1674.562 8
60238 1674.594 8
60239 1675.281 8
60240 1675.312 8
60241 1676.250 8
60242 1676.281 8
60243 1677.250 8
60245 1678.250 8
60247 1679.219 8
60249 1680.188 8
60250 1680.219 8
60251 1681.156 8
60253 1682.156 8
60254 1682.188 8
60255 1683.125 8
60256 1683.156 8
60257 1684.094 8
60258 1684.125 8
60259 1685.094 8
60260 1685.125 8
60261 1686.062 8
60262 1686.094 8
60263 1687.031 8
60264 1687.062 8
60265 1688.031 8
60266 1688.062 8
60267 1689.000 8
60268 1689.031 8
60269 1690.000 8
60270 1690.031 8
60271 1690.969 8
60273 1691.938 8
60274 1692.219 8
60275 1692.906 8
60276 1692.969 8
60277 1694.156 8
60278 1694.688 8
60279 1694.875 8
60280 1694.906 8
60281 1695.875 8
60282 1695.875 8
60283 1696.844 8
60284 1696.844 8
60285 1697.844 8
60286 1698.094 8
60287 1698.812 8
60288 1698.812 8
60289 1699.781 8
60290 1699.812 8
60291 1700.750 8
60292 1700.781 8
60293 1701.750 8
60294 1701.750 8
60295 1702.719 8
60296 1703.000 8
60297 1703.719 8
60299 1704.688 8
60300 1704.719 8
60301 1705.656 8
60305 1707.625 8
60306 1707.656 8
60307 1708.594 8
60309 1709.594 8
60310 1709.625 8
60311 1710.812 8
60312 1710.844 8
60313 1711.531 8
60314 1711.562 8
60315 1712.531 8
60316 1712.531 8
60317 1713.500 8
60319 1714.469 8
60320 1714.500 8
60321 1715.469 8
60323 1716.438 8
60324 1716.469 8
60326 1717.438 8
60327 1718.406 8
60329 1719.375 8
60331 1720.344 8
60332 1720.375 8
60334 1721.406 8
60335 1722.312 8
60336 1722.344 8
60337 1723.281 8
60338 1723.312 8
60339 1724.281 8
60340 1724.312 8
60341 1725.250 8
60343 1726.219 8
60344 1726.250 8
60345 1727.219 8
60346 1727.250 8
60347 1728.188 8
60349 1729.188 8
60350 1729.438 8
60351 1730.156 8
60352 1730.188 8
60353 1731.125 8
60355 1732.125 8
60356 1732.125 8
60357 1733.094 8
60358 1733.125 8
60359 1734.094 8
60360 1734.125 8
60361 1735.062 8
60362 1735.094 8
60363 1736.031 8
60364 1736.312 8
60365 1737.000 8
60367 1738.000 8
60369 1738.969 8
60371 1739.938 8
60373 1740.938 8
60374 1740.938 8
60375 1741.906 8
60376 1741.938 8
60377 1742.875 8
60378 1742.906 8
60379 1743.875 8
60381 1744.844 8
60384 1745.844 8
60385 1746.812 8
60386 1746.812 8
60387 1747.781 8
60388 1747.844 8
60389 1748.750 8
60390 1748.781 8
60391 1749.750 8
60392 1749.781 8
60393 1750.719 8
60395 1751.688 8
60396 1751.719 8
60397 1752.688 8
60399 1753.656 8
60400 1753.688 8
60401 1754.625 8
60402 1754.656 8
60403 1755.625 8
60404 1755.906 8
60405 1756.594 8
60406 1756.656 8
60408 1758.125 8
60409 1758.562 8
60411 1759.562 8
60412 1759.594 8
60413 1760.531 8
60414 1760.562 8
60415 1761.500 8
60417 1762.500 8
60418 1762.531 8
60419 1763.469 8
60421 1764.438 8
60422 1764.469 8
60423 1765.406 8
60424 1765.438 8
60425 1766.406 8
60426 1766.438 8
60427 1767.375 8
60428 1767.438 8
60429 1768.375 8
60430 1768.375 8
60431 1769.344 8
60432 1769.906 8
60433 1770.312 8
60434 1770.344 8
60435 1771.281 8
60436 1771.562 8
60437 1772.281 8
60439 1773.250 8
60440 1773.281 8
60442 1774.250 8
60443 1775.219 8
60444 1775.250 8
60445 1776.219 8
60447 1777.156 8
60448 1777.219 8
60449 1778.156 8
60450 1778.188 8
60451 1779.125 8
60453 1780.094 8
60454 1780.125 8
60456 1781.625 8
60457 1782.062 8
60458 1782.094 8
60459 1783.062 8
60461 1784.031 8
60462 1784.062 8
60463 1785.000 8
60464 1785.031 8
60465 1786.000 8
60466 1786.031 8
60467 1786.969 8
60468 1787.000 8
60469 1787.938 8
60471 1788.938 8
60473 1789.906 8
60474 1790.188 8
60475 1790.875 8
60477 1791.875 8
60478 1791.875 8
60479 1792.844 8
60480 1792.875 8
60481 1793.812 8
60482 1793.844 8
60483 1794.812 8
60484 1794.844 8
60485 1795.781 8
60487 1797.281 8
60488 1797.562 8
60489 1797.750 8
60490 1797.750 8
60491 1798.719 8
60492 1798.750 8
60493 1799.688 8
60494 1799.719 8
60495 1800.688 8
